"Series","Date","Value"
"Temperature for Smartbrick 141430","2022-03-07 10:12:18","3.5"
"Temperature for Smartbrick 141430","2022-03-07 11:12:19","4.4"
"Temperature for Smartbrick 141430","2022-03-07 12:12:18","5"
"Temperature for Smartbrick 141430","2022-03-07 13:12:18","5.7"
"Temperature for Smartbrick 141430","2022-03-07 14:12:18","6"
"Temperature for Smartbrick 141430","2022-03-07 15:12:18","6.5"
"Temperature for Smartbrick 141430","2022-03-07 16:12:18","7.1"
"Temperature for Smartbrick 141430","2022-03-07 17:12:18","7.4"
"Temperature for Smartbrick 141430","2022-03-07 18:12:18","6.9"
"Temperature for Smartbrick 141430","2022-03-07 19:12:18","6"
"Temperature for Smartbrick 141430","2022-03-07 20:12:18","5.4"
"Temperature for Smartbrick 141430","2022-03-07 21:12:18","5.1"
"Temperature for Smartbrick 141430","2022-03-07 22:12:18","4.7"
"Temperature for Smartbrick 141430","2022-03-07 23:12:18","4.2"
"Temperature for Smartbrick 141430","2022-03-08 00:12:18","3.7"
"Temperature for Smartbrick 141430","2022-03-08 01:12:18","3.2"
"Temperature for Smartbrick 141430","2022-03-08 02:12:18","2.8"
"Temperature for Smartbrick 141430","2022-03-08 03:12:18","2.5"
"Temperature for Smartbrick 141430","2022-03-08 04:12:18","2.6"
"Temperature for Smartbrick 141430","2022-03-08 05:12:18","2.3"
"Temperature for Smartbrick 141430","2022-03-08 06:12:18","2"
"Temperature for Smartbrick 141430","2022-03-08 07:12:18","1.6"
"Temperature for Smartbrick 141430","2022-03-08 08:12:18","1.8"
"Temperature for Smartbrick 141430","2022-03-08 09:12:18","2.7"
"Temperature for Smartbrick 141430","2022-03-08 10:12:18","3.8"
"Temperature for Smartbrick 141430","2022-03-08 11:12:18","4.8"
"Temperature for Smartbrick 141430","2022-03-08 12:12:18","6.1"
"Temperature for Smartbrick 141430","2022-03-08 13:12:19","7.2"
"Temperature for Smartbrick 141430","2022-03-08 14:12:18","8"
"Temperature for Smartbrick 141430","2022-03-08 15:12:18","8.6"
"Temperature for Smartbrick 141430","2022-03-08 16:12:17","9.4"
"Temperature for Smartbrick 141430","2022-03-08 17:12:18","9.6"
"Temperature for Smartbrick 141430","2022-03-08 18:12:17","8.9"
"Temperature for Smartbrick 141430","2022-03-08 19:12:17","7.8"
"Temperature for Smartbrick 141430","2022-03-08 20:12:17","7.2"
"Temperature for Smartbrick 141430","2022-03-08 21:12:18","6.7"
"Temperature for Smartbrick 141430","2022-03-08 22:12:18","6.2"
"Temperature for Smartbrick 141430","2022-03-08 23:12:17","5.6"
"Temperature for Smartbrick 141430","2022-03-09 00:12:17","5.2"
"Temperature for Smartbrick 141430","2022-03-09 01:12:17","4.6"
"Temperature for Smartbrick 141430","2022-03-09 02:12:17","4.4"
"Temperature for Smartbrick 141430","2022-03-09 03:12:18","4"
"Temperature for Smartbrick 141430","2022-03-09 04:12:17","3.9"
