"Series","Date","Value"
"Temperature for Smartbrick 163072","2023-03-18 11:47:50","26.1"
"Temperature for Smartbrick 163072","2023-03-18 17:47:49","23.6"
"Temperature for Smartbrick 163072","2023-03-18 23:47:48","20.9"
"Temperature for Smartbrick 163072","2023-03-19 05:47:47","20"
"Temperature for Smartbrick 163072","2023-03-19 11:47:46","20.1"
"Temperature for Smartbrick 163072","2023-03-19 17:47:45","20.9"
"Temperature for Smartbrick 163072","2023-03-19 23:47:44","19.9"
"Temperature for Smartbrick 163072","2023-03-20 05:47:44","19.6"
"Temperature for Smartbrick 163072","2023-03-20 11:47:42","20.7"
"Temperature for Smartbrick 163072","2023-03-20 17:47:41","21.2"
"Temperature for Smartbrick 163072","2023-03-21 05:47:40","20.2"
"Temperature for Smartbrick 163072","2023-03-21 11:47:39","21.6"
"Temperature for Smartbrick 163072","2023-03-21 17:47:38","22.6"
"Temperature for Smartbrick 163072","2023-03-21 23:47:37","21.2"
"Temperature for Smartbrick 163072","2023-03-22 05:47:36","20.3"
"Temperature for Smartbrick 163072","2023-03-22 11:47:35","20.5"
"Temperature for Smartbrick 163072","2023-03-22 17:47:34","20.9"
"Temperature for Smartbrick 163072","2023-03-22 23:47:33","20.4"
"Temperature for Smartbrick 163072","2023-03-23 05:47:33","20.2"
"Temperature for Smartbrick 163072","2023-03-23 11:47:34","21.8"
"Temperature for Smartbrick 163072","2023-03-23 17:47:30","23.1"
"Temperature for Smartbrick 163072","2023-03-23 23:47:30","21.3"
"Temperature for Smartbrick 163072","2023-03-24 05:47:29","20.4"
"Temperature for Smartbrick 163072","2023-03-24 11:47:28","26.5"
"Temperature for Smartbrick 163072","2023-03-24 17:47:27","26.9"
"Temperature for Smartbrick 163072","2023-03-24 23:47:25","21.8"
"Temperature for Smartbrick 163072","2023-03-25 05:47:25","20.3"
"Temperature for Smartbrick 163072","2023-03-25 11:47:23","21.9"
"Temperature for Smartbrick 163072","2023-03-25 17:47:23","24.5"
"Temperature for Smartbrick 163072","2023-03-25 23:47:21","20.7"
"Temperature for Smartbrick 163072","2023-03-26 06:47:21","19.9"
"Temperature for Smartbrick 163072","2023-03-26 12:47:21","20.1"
"Temperature for Smartbrick 163072","2023-03-26 18:47:19","22"
"Temperature for Smartbrick 163072","2023-03-27 00:47:18","20.1"
"Temperature for Smartbrick 163072","2023-03-27 06:47:18","19.5"
"Temperature for Smartbrick 163072","2023-03-27 12:47:16","22.3"
"Temperature for Smartbrick 163072","2023-03-27 18:47:15","23.7"
"Temperature for Smartbrick 163072","2023-03-28 00:47:14","20.5"
"Temperature for Smartbrick 163072","2023-03-28 06:47:13","19.4"
"Temperature for Smartbrick 163072","2023-03-28 12:47:12","23.7"
"Temperature for Smartbrick 163072","2023-03-28 18:47:11","23.5"
"Temperature for Smartbrick 163072","2023-03-29 00:47:10","20.5"
"Temperature for Smartbrick 163072","2023-03-29 06:47:10","19.8"
"Temperature for Smartbrick 163072","2023-03-29 12:47:08","20.9"
"Temperature for Smartbrick 163072","2023-03-29 18:47:08","22.1"
"Temperature for Smartbrick 163072","2023-03-30 00:47:08","20.7"
"Temperature for Smartbrick 163072","2023-03-30 06:47:06","20.2"
"Temperature for Smartbrick 163072","2023-03-30 12:47:05","22.9"
"Temperature for Smartbrick 163072","2023-03-30 18:47:04","24"
"Temperature for Smartbrick 163072","2023-03-31 00:47:04","21.4"
"Temperature for Smartbrick 163072","2023-03-31 06:47:02","20.3"
"Temperature for Smartbrick 163072","2023-03-31 12:47:01","21.5"
"Temperature for Smartbrick 163072","2023-03-31 18:47:01","22"
"Temperature for Smartbrick 163072","2023-04-01 00:46:59","20.5"
"Temperature for Smartbrick 163072","2023-04-01 06:46:59","20.1"
"Temperature for Smartbrick 163072","2023-04-01 12:46:57","20.4"
"Temperature for Smartbrick 163072","2023-04-01 18:46:57","21.2"
"Temperature for Smartbrick 163072","2023-04-02 00:46:55","20"
"Temperature for Smartbrick 163072","2023-04-02 06:46:55","19.5"
"Temperature for Smartbrick 163072","2023-04-02 12:46:53","26.7"
"Temperature for Smartbrick 163072","2023-04-02 18:46:52","26.1"
"Temperature for Smartbrick 163072","2023-04-03 00:46:51","20.9"
"Temperature for Smartbrick 163072","2023-04-03 06:46:51","19.6"
"Temperature for Smartbrick 163072","2023-04-03 12:46:50","21.7"
"Temperature for Smartbrick 163072","2023-04-03 18:46:49","22.1"
"Temperature for Smartbrick 163072","2023-04-04 00:46:48","20.5"
"Temperature for Smartbrick 163072","2023-04-04 06:46:47","19.6"
"Temperature for Smartbrick 163072","2023-04-04 12:46:46","21.8"
