"Series","Date","Value"
"Y for Smartbrick 163072","2023-03-18 11:47:50","-4.5715332"
"Y for Smartbrick 163072","2023-03-18 17:47:49","-4.54711914"
"Y for Smartbrick 163072","2023-03-18 23:47:48","-4.55322266"
"Y for Smartbrick 163072","2023-03-19 05:47:47","-4.54711914"
"Y for Smartbrick 163072","2023-03-19 11:47:46","-4.55932617"
"Y for Smartbrick 163072","2023-03-19 17:47:45","-4.55932617"
"Y for Smartbrick 163072","2023-03-19 23:47:44","-4.55932617"
"Y for Smartbrick 163072","2023-03-20 05:47:44","-4.56542969"
"Y for Smartbrick 163072","2023-03-20 11:47:42","-4.56542969"
"Y for Smartbrick 163072","2023-03-20 17:47:41","-4.55932617"
"Y for Smartbrick 163072","2023-03-21 05:47:40","-4.56542969"
"Y for Smartbrick 163072","2023-03-21 11:47:39","-4.56542969"
"Y for Smartbrick 163072","2023-03-21 17:47:38","-4.56542969"
"Y for Smartbrick 163072","2023-03-21 23:47:37","-4.56542969"
"Y for Smartbrick 163072","2023-03-22 05:47:36","-4.55932617"
"Y for Smartbrick 163072","2023-03-22 11:47:35","-4.55932617"
"Y for Smartbrick 163072","2023-03-22 17:47:34","-4.55932617"
"Y for Smartbrick 163072","2023-03-22 23:47:33","-4.55932617"
"Y for Smartbrick 163072","2023-03-23 05:47:33","-4.56542969"
"Y for Smartbrick 163072","2023-03-23 11:47:34","-4.5715332"
"Y for Smartbrick 163072","2023-03-23 17:47:30","-4.54711914"
"Y for Smartbrick 163072","2023-03-23 23:47:30","-4.54711914"
"Y for Smartbrick 163072","2023-03-24 05:47:29","-4.54711914"
"Y for Smartbrick 163072","2023-03-24 11:47:28","-4.64477539"
"Y for Smartbrick 163072","2023-03-24 17:47:27","-4.57763672"
"Y for Smartbrick 163072","2023-03-24 23:47:25","-4.5715332"
"Y for Smartbrick 163072","2023-03-25 05:47:25","-4.5715332"
"Y for Smartbrick 163072","2023-03-25 11:47:23","-4.61425781"
"Y for Smartbrick 163072","2023-03-25 17:47:23","-4.58374023"
"Y for Smartbrick 163072","2023-03-25 23:47:21","-4.57763672"
"Y for Smartbrick 163072","2023-03-26 06:47:21","-4.58374023"
"Y for Smartbrick 163072","2023-03-26 12:47:21","-4.58374023"
"Y for Smartbrick 163072","2023-03-26 18:47:19","-4.58984375"
"Y for Smartbrick 163072","2023-03-27 00:47:18","-4.59594727"
"Y for Smartbrick 163072","2023-03-27 06:47:18","-4.60205078"
"Y for Smartbrick 163072","2023-03-27 12:47:16","-4.62646484"
"Y for Smartbrick 163072","2023-03-27 18:47:15","-4.62036133"
"Y for Smartbrick 163072","2023-03-28 00:47:14","-4.62036133"
"Y for Smartbrick 163072","2023-03-28 06:47:13","-4.62036133"
"Y for Smartbrick 163072","2023-03-28 12:47:12","-4.65698242"
"Y for Smartbrick 163072","2023-03-28 18:47:11","-4.61425781"
"Y for Smartbrick 163072","2023-03-29 00:47:10","-4.62036133"
"Y for Smartbrick 163072","2023-03-29 06:47:10","-4.62036133"
"Y for Smartbrick 163072","2023-03-29 12:47:08","-4.62036133"
"Y for Smartbrick 163072","2023-03-29 18:47:08","-4.61425781"
"Y for Smartbrick 163072","2023-03-30 00:47:08","-4.60205078"
"Y for Smartbrick 163072","2023-03-30 06:47:06","-4.60205078"
"Y for Smartbrick 163072","2023-03-30 12:47:05","-4.61425781"
"Y for Smartbrick 163072","2023-03-30 18:47:04","-4.60205078"
"Y for Smartbrick 163072","2023-03-31 00:47:04","-4.60205078"
