"Series","Date","Value"
"Battery for Smartbrick 163072","2023-03-18 11:47:50","3.55"
"Battery for Smartbrick 163072","2023-03-18 17:47:49","3.55"
"Battery for Smartbrick 163072","2023-03-18 23:47:48","3.549"
"Battery for Smartbrick 163072","2023-03-19 05:47:47","3.579"
"Battery for Smartbrick 163072","2023-03-19 11:47:46","3.55"
"Battery for Smartbrick 163072","2023-03-19 17:47:45","3.549"
"Battery for Smartbrick 163072","2023-03-19 23:47:44","3.551"
"Battery for Smartbrick 163072","2023-03-20 05:47:44","3.581"
"Battery for Smartbrick 163072","2023-03-20 11:47:42","3.55"
"Battery for Smartbrick 163072","2023-03-20 17:47:41","3.547"
"Battery for Smartbrick 163072","2023-03-21 05:47:40","3.552"
"Battery for Smartbrick 163072","2023-03-21 11:47:39","3.551"
"Battery for Smartbrick 163072","2023-03-21 17:47:38","3.55"
"Battery for Smartbrick 163072","2023-03-21 23:47:37","3.552"
"Battery for Smartbrick 163072","2023-03-22 05:47:36","3.584"
"Battery for Smartbrick 163072","2023-03-22 11:47:35","3.547"
"Battery for Smartbrick 163072","2023-03-22 17:47:34","3.552"
"Battery for Smartbrick 163072","2023-03-22 23:47:33","3.551"
"Battery for Smartbrick 163072","2023-03-23 05:47:33","3.585"
"Battery for Smartbrick 163072","2023-03-23 11:47:34","3.553"
"Battery for Smartbrick 163072","2023-03-23 17:47:30","3.55"
"Battery for Smartbrick 163072","2023-03-23 23:47:30","3.551"
"Battery for Smartbrick 163072","2023-03-24 05:47:29","3.587"
"Battery for Smartbrick 163072","2023-03-24 11:47:28","3.551"
"Battery for Smartbrick 163072","2023-03-24 17:47:27","3.551"
"Battery for Smartbrick 163072","2023-03-24 23:47:25","3.547"
"Battery for Smartbrick 163072","2023-03-25 05:47:25","3.585"
"Battery for Smartbrick 163072","2023-03-25 11:47:23","3.551"
"Battery for Smartbrick 163072","2023-03-25 17:47:23","3.551"
"Battery for Smartbrick 163072","2023-03-25 23:47:21","3.552"
"Battery for Smartbrick 163072","2023-03-26 06:47:21","3.584"
"Battery for Smartbrick 163072","2023-03-26 12:47:21","3.549"
"Battery for Smartbrick 163072","2023-03-26 18:47:19","3.55"
"Battery for Smartbrick 163072","2023-03-27 00:47:18","3.551"
"Battery for Smartbrick 163072","2023-03-27 06:47:18","3.584"
"Battery for Smartbrick 163072","2023-03-27 12:47:16","3.55"
"Battery for Smartbrick 163072","2023-03-27 18:47:15","3.552"
"Battery for Smartbrick 163072","2023-03-28 00:47:14","3.551"
"Battery for Smartbrick 163072","2023-03-28 06:47:13","3.585"
"Battery for Smartbrick 163072","2023-03-28 12:47:12","3.551"
"Battery for Smartbrick 163072","2023-03-28 18:47:11","3.55"
"Battery for Smartbrick 163072","2023-03-29 00:47:10","3.551"
"Battery for Smartbrick 163072","2023-03-29 06:47:10","3.587"
