datetime,angle Y,angle X,temp
2023-04-11 09:50:25,+0.0293,+0.3301,+20.319
2023-04-11 09:50:27,+0.0248,+0.3339,+20.316
2023-04-11 09:50:29,+0.0064,+0.3364,+20.319
2023-04-11 09:50:31,+0.0147,+0.3312,+20.321
2023-04-11 09:50:33,+0.0212,+0.3474,+20.316
2023-04-11 09:50:35,+0.0057,+0.3469,+20.312
2023-04-11 09:50:37,-0.0030,+0.3453,+20.312
2023-04-11 09:50:40,-0.0026,+0.3648,+20.311
2023-04-11 09:50:42,+0.0241,+0.3572,+20.321
2023-04-11 09:50:44,+2.5567,+0.3476,+20.321
2023-04-11 09:50:46,+5.6864,+0.3899,+20.321
2023-04-11 09:50:48,+8.6667,+0.4074,+20.324
2023-04-11 09:50:50,+11.9935,+0.4463,+20.328
2023-04-11 09:50:52,+14.9203,+0.4721,+20.326
2023-04-11 09:50:54,+17.7823,+0.5047,+20.326
2023-04-11 09:50:56,+20.5967,+0.5310,+20.322
2023-04-11 09:50:58,+23.3565,+0.5505,+20.311
2023-04-11 09:51:00,+26.0856,+0.5563,+20.307
2023-04-11 09:51:02,+28.6467,+0.4895,+20.306
2023-04-11 09:51:04,+30.1896,+0.2300,+20.300
2023-04-11 09:51:06,+28.3484,+0.5520,+20.306
2023-04-11 09:51:08,+24.5133,+0.5697,+20.317
2023-04-11 09:51:10,+20.6411,+0.5695,+20.317
2023-04-11 09:51:12,+16.6494,+0.5384,+20.319
2023-04-11 09:51:14,+12.5420,+0.4980,+20.324
2023-04-11 09:51:16,+7.7945,+0.4470,+20.326
2023-04-11 09:51:18,+3.4134,+0.3930,+20.326
2023-04-11 09:51:20,+0.1195,+0.3344,+20.322
2023-04-11 09:51:22,+0.0926,+0.3402,+20.324
2023-04-11 09:51:25,+0.0776,+0.3427,+20.317
2023-04-11 09:51:27,+0.0702,+0.3456,+20.316
2023-04-11 09:51:29,+0.0687,+0.3465,+20.322
2023-04-11 09:51:31,+0.0765,+0.3462,+20.322
2023-04-11 09:51:33,+0.0752,+0.3478,+20.329
2023-04-11 09:51:35,+0.0761,+0.3491,+20.334
2023-04-11 09:51:37,+0.0850,+0.3447,+20.338
2023-04-11 09:51:39,+0.0940,+0.3415,+20.329
2023-04-11 09:51:41,+0.0812,+0.3424,+20.331
2023-04-11 09:51:43,+0.0853,+0.3433,+20.326
2023-04-11 09:51:45,+0.0819,+0.3465,+20.319
2023-04-11 09:51:47,+0.0747,+0.3458,+20.319
2023-04-11 09:51:49,+0.0725,+0.3456,+20.312
2023-04-11 09:51:51,+0.0785,+0.3447,+20.311
2023-04-11 09:51:53,+0.0823,+0.3433,+20.312
2023-04-11 09:51:55,+0.1061,+0.3514,+20.314
2023-04-11 09:51:57,+0.3395,+0.3306,+20.321
2023-04-11 09:51:59,+2.2592,+0.3328,+20.334
2023-04-11 09:52:01,+2.2394,+0.3362,+20.338
2023-04-11 09:52:03,+2.2206,+0.3435,+20.343
2023-04-11 09:52:05,+2.1919,+0.3529,+20.348
2023-04-11 09:52:08,+2.1872,+0.3534,+20.344
2023-04-11 09:52:10,+4.9316,+0.3879,+20.343
2023-04-11 09:52:12,+8.3095,+0.4098,+20.346
2023-04-11 09:52:14,+11.2679,+0.4391,+20.338
2023-04-11 09:52:16,+14.2003,+0.4705,+20.333
2023-04-11 09:52:18,+17.0750,+0.4996,+20.338
2023-04-11 09:52:20,+19.9035,+0.5348,+20.341
2023-04-11 09:52:22,+22.6890,+0.5599,+20.343
2023-04-11 09:52:24,+25.4185,+0.5688,+20.346
2023-04-11 09:52:26,+28.0587,+0.5395,+20.349
2023-04-11 09:52:28,+30.2404,+0.2209,+20.343
2023-04-11 09:52:30,+29.2940,+0.5471,+20.348
2023-04-11 09:52:32,+25.5410,+0.5744,+20.348
2023-04-11 09:52:34,+21.6607,+0.5720,+20.343
2023-04-11 09:52:36,+17.2115,+0.5482,+20.338
2023-04-11 09:52:38,+13.1165,+0.5068,+20.338
2023-04-11 09:52:40,+8.9289,+0.4629,+20.339
2023-04-11 09:52:42,+4.5935,+0.4123,+20.336
2023-04-11 09:52:44,-0.1453,+0.3447,+20.343
2023-04-11 09:52:46,+0.0467,+0.3462,+20.338
2023-04-11 09:52:49,+0.0116,+0.3518,+20.331
2023-04-11 09:52:51,+0.0064,+0.3514,+20.338
2023-04-11 09:52:53,+0.0205,+0.3489,+20.336
2023-04-11 09:52:55,+0.0199,+0.3467,+20.336
2023-04-11 09:52:57,+0.0073,+0.3467,+20.336
2023-04-11 09:52:59,+0.0232,+0.3469,+20.333
2023-04-11 09:53:01,+0.0172,+0.3451,+20.333
2023-04-11 09:53:03,-0.0019,+0.3496,+20.336
2023-04-11 09:53:05,+0.0116,+0.3469,+20.339
2023-04-11 09:53:07,-0.0050,+0.3514,+20.331
2023-04-11 09:53:09,+0.0089,+0.3453,+20.334
2023-04-11 09:53:11,+0.0008,+0.3438,+20.336
2023-04-11 09:53:13,+0.0022,+0.3496,+20.331
2023-04-11 09:53:15,+0.0071,+0.3494,+20.336
2023-04-11 09:53:17,+0.0089,+0.3527,+20.338
2023-04-11 09:53:19,+0.0053,+0.3489,+20.339
2023-04-11 09:53:21,+0.0098,+0.3543,+20.344
2023-04-11 09:53:23,-0.0036,+0.3621,+20.349
2023-04-11 09:53:25,-0.0097,+0.4900,+20.349
2023-04-11 09:53:27,+0.0076,+0.4895,+20.349
2023-04-11 09:53:29,+0.0071,+0.4866,+20.344
2023-04-11 09:53:31,+0.0132,+0.4850,+20.349
2023-04-11 09:53:34,+0.0031,+0.4837,+20.344
2023-04-11 09:53:36,+0.0022,+0.4965,+20.336
2023-04-11 09:53:38,+0.0257,+0.6596,+20.331
2023-04-11 09:53:40,+0.0028,+0.0682,+20.329
2023-04-11 09:53:42,+0.0013,-0.0028,+20.324
2023-04-11 09:53:44,+0.0169,-0.0091,+20.322
2023-04-11 09:53:46,+0.0120,-0.0140,+20.324
2023-04-11 09:53:48,-0.0008,-0.0087,+20.322
2023-04-11 09:53:50,+0.0145,-0.0100,+20.326
2023-04-11 09:53:52,-0.0001,-0.0060,+20.336
2023-04-11 09:53:54,-0.0214,-0.0093,+20.341
2023-04-11 09:53:56,+0.0134,-0.0275,+20.346
2023-04-11 09:53:58,+0.0405,-0.0333,+20.351
2023-04-11 09:54:00,+0.0266,-0.0277,+20.351
2023-04-11 09:54:02,+0.0073,-0.0259,+20.355
2023-04-11 09:54:04,+0.0080,-0.0259,+20.356
2023-04-11 09:54:06,+0.0038,-0.0255,+20.356
2023-04-11 09:54:08,+0.0143,-0.0300,+20.353
2023-04-11 09:54:10,+0.0255,-0.0320,+20.360
2023-04-11 09:54:12,+0.0212,-0.0333,+20.353
2023-04-11 09:54:14,+0.0167,-0.0298,+20.351
2023-04-11 09:54:17,+0.0264,-0.0309,+20.360
2023-04-11 09:54:19,+0.0177,-0.0286,+20.365
2023-04-11 09:54:21,+0.0125,-0.0277,+20.368
2023-04-11 09:54:23,+0.0179,-0.0271,+20.368
2023-04-11 09:54:25,+0.0183,-0.0271,+20.370
2023-04-11 09:54:27,+0.0201,-0.0320,+20.366
2023-04-11 09:54:29,+0.0161,-0.0300,+20.373
2023-04-11 09:54:31,+0.0242,-0.0311,+20.373
2023-04-11 09:54:33,+0.0004,-0.0264,+20.371
2023-04-11 09:54:35,+0.0208,-0.0304,+20.373
2023-04-11 09:54:37,+0.0109,-0.0304,+20.365
2023-04-11 09:54:39,+0.0091,-0.0298,+20.370
2023-04-11 09:54:41,+0.0013,-0.0273,+20.366
2023-04-11 09:54:43,+0.0172,-0.0327,+20.377
2023-04-11 09:54:45,+0.0188,-0.0295,+20.375
2023-04-11 09:54:47,+0.0242,-0.0327,+20.377
2023-04-11 09:54:49,+0.0130,-0.0293,+20.380
2023-04-11 09:54:51,+0.0101,-0.0282,+20.385
2023-04-11 09:54:53,+0.0130,-0.0289,+20.383
2023-04-11 09:54:55,+0.0116,-0.0304,+20.375
2023-04-11 09:54:57,+0.0054,-0.0302,+20.387
2023-04-11 09:55:00,+0.0018,-0.0286,+20.382
2023-04-11 09:55:02,+0.0069,-0.0271,+20.388
2023-04-11 09:55:04,+0.0067,-0.0289,+20.387
2023-04-11 09:55:06,+0.0192,-0.0316,+20.387
2023-04-11 09:55:08,+0.0192,-0.0320,+20.377
2023-04-11 09:55:10,+0.0186,-0.0333,+20.383
2023-04-11 09:55:12,+0.0224,-0.0316,+20.392
2023-04-11 09:55:14,+0.0273,-0.0322,+20.393
2023-04-11 09:55:16,+0.0096,-0.0302,+20.393
2023-04-11 09:55:18,+0.0076,-0.0282,+20.397
2023-04-11 09:55:20,+0.0090,-0.0253,+20.400
2023-04-11 09:55:22,+0.0222,-0.0322,+20.400
2023-04-11 09:55:24,+0.0161,-0.0291,+20.407
2023-04-11 09:55:26,+0.0067,-0.0316,+20.405
2023-04-11 09:55:28,+0.0049,-0.0273,+20.410
2023-04-11 09:55:30,+0.0092,-0.0298,+20.412
2023-04-11 09:55:32,+0.0067,-0.0269,+20.415
2023-04-11 09:55:34,+0.0090,-0.0271,+20.410
2023-04-11 09:55:36,+0.0220,-0.0327,+20.409
2023-04-11 09:55:38,+0.0269,-0.0298,+20.409
2023-04-11 09:55:40,+0.0150,-0.0304,+20.410
2023-04-11 09:55:42,+0.0262,-0.0322,+20.410
2023-04-11 09:55:45,+0.0260,-0.0345,+20.402
2023-04-11 09:55:47,+0.0226,-0.0342,+20.393
2023-04-11 09:55:49,-0.0005,-0.0289,+20.390
2023-04-11 09:55:51,-0.0058,-0.0266,+20.390
2023-04-11 09:55:53,+0.0262,-0.0320,+20.405
2023-04-11 09:55:55,+0.0206,-0.0334,+20.410
2023-04-11 09:55:57,+0.0260,-0.0318,+20.407
2023-04-11 09:55:59,+0.0188,-0.0295,+20.409
2023-04-11 09:56:01,+0.0168,-0.0282,+20.419
2023-04-11 09:56:03,+0.0056,-0.0260,+20.422
2023-04-11 09:56:05,+0.0119,-0.0275,+20.434
2023-04-11 09:56:07,+0.0162,-0.0291,+20.434
2023-04-11 09:56:09,+0.0247,-0.0302,+20.424
2023-04-11 09:56:11,+0.0067,-0.0269,+20.422
2023-04-11 09:56:13,+0.0110,-0.0260,+20.436
2023-04-11 09:56:15,+0.0177,-0.0311,+20.429
2023-04-11 09:56:17,+0.0125,-0.0302,+20.412
2023-04-11 09:56:19,+0.0047,-0.0280,+20.412
2023-04-11 09:56:21,+0.0090,-0.0293,+20.402
2023-04-11 09:56:23,+0.0098,-0.0302,+20.399
2023-04-11 09:56:25,+0.0159,-0.0318,+20.407
2023-04-11 09:56:28,+0.0251,-0.0347,+20.395
2023-04-11 09:56:30,+0.0192,-0.0325,+20.385
2023-04-11 09:56:32,+0.0237,-0.0293,+20.404
2023-04-11 09:56:34,+0.0146,-0.0295,+20.417
2023-04-11 09:56:36,+0.0105,-0.0302,+20.415
2023-04-11 09:56:38,+0.0096,-0.0295,+20.412
2023-04-11 09:56:40,+0.0027,-0.0262,+20.404
2023-04-11 09:56:42,-0.0058,-0.0242,+20.390
2023-04-11 09:56:44,-0.0011,-0.0257,+20.388
2023-04-11 09:56:46,+0.0143,-0.0271,+20.385
2023-04-11 09:56:48,+0.0067,-0.0289,+20.366
2023-04-11 09:56:50,+0.0145,-0.0289,+20.360
2023-04-11 09:56:52,+0.0145,-0.0318,+20.355
2023-04-11 09:56:54,+0.0035,-0.0262,+20.360
2023-04-11 09:56:56,+0.0295,-0.0331,+20.356
2023-04-11 09:56:58,+0.0206,-0.0280,+20.353
2023-04-11 09:57:00,+0.0174,-0.0289,+20.356
2023-04-11 09:57:02,+0.0219,-0.0313,+20.356
2023-04-11 09:57:04,+0.0271,-0.0336,+20.356
2023-04-11 09:57:06,+0.0257,-0.0327,+20.351
2023-04-11 09:57:08,+0.0270,-0.0320,+20.348
2023-04-11 09:57:11,+0.0174,-0.0315,+20.341
2023-04-11 09:57:13,+0.0134,-0.0291,+20.343
2023-04-11 09:57:15,+0.0051,-0.0268,+20.348
2023-04-11 09:57:17,+0.0181,-0.0291,+20.344
2023-04-11 09:57:19,+0.0174,-0.0306,+20.348
2023-04-11 09:57:21,+0.0109,-0.0291,+20.346
2023-04-11 09:57:23,+0.0291,-0.0313,+20.344
2023-04-11 09:57:25,+0.0317,-0.0336,+20.348
2023-04-11 09:57:27,+0.0006,-0.0298,+20.353
2023-04-11 09:57:29,-0.0050,-0.0237,+20.351
2023-04-11 09:57:31,+0.0082,-0.0277,+20.348
2023-04-11 09:57:33,+0.0125,-0.0253,+20.346
2023-04-11 09:57:35,+0.0026,-0.0246,+20.341
2023-04-11 09:57:37,+0.0028,-0.0248,+20.333
2023-04-11 09:57:39,+0.0183,-0.0264,+20.344
2023-04-11 09:57:41,+0.0013,-0.0268,+20.334
2023-04-11 09:57:43,-0.0012,-0.0248,+20.331
2023-04-11 09:57:45,+0.0069,-0.0277,+20.333
2023-04-11 09:57:47,-0.0028,-0.0253,+20.329
2023-04-11 09:57:49,+0.0134,-0.0280,+20.334
2023-04-11 09:57:52,+0.0214,-0.0304,+20.329
2023-04-11 09:57:54,+0.0060,-0.0266,+20.331
2023-04-11 09:57:56,+0.0095,-0.0277,+20.324
2023-04-11 09:57:58,+0.0089,-0.0284,+20.324
2023-04-11 09:58:00,+0.0004,-0.0302,+20.317
2023-04-11 09:58:02,+0.0064,-0.0271,+20.316
2023-04-11 09:58:04,+0.0055,-0.0286,+20.316
2023-04-11 09:58:06,+0.0113,-0.0331,+20.311
2023-04-11 09:58:08,+0.0107,-0.0277,+20.312
2023-04-11 09:58:10,+0.0066,-0.0286,+20.312
2023-04-11 09:58:12,+0.0183,-0.0333,+20.314
2023-04-11 09:58:14,+0.0203,-0.0318,+20.314
2023-04-11 09:58:16,+0.0124,-0.0315,+20.312
2023-04-11 09:58:18,+0.0120,-0.0291,+20.317
2023-04-11 09:58:20,+0.0165,-0.0291,+20.322
2023-04-11 09:58:22,+0.0098,-0.0293,+20.324
2023-04-11 09:58:24,+0.0290,-0.0295,+20.331
2023-04-11 09:58:26,+0.0234,-0.0306,+20.336
2023-04-11 09:58:28,+0.0161,-0.0291,+20.344
2023-04-11 09:58:30,+0.0221,-0.0309,+20.355
2023-04-11 09:58:32,+0.0062,-0.0284,+20.355
2023-04-11 09:58:34,+0.0264,-0.0320,+20.361
2023-04-11 09:58:37,+0.0020,-0.0275,+20.358
2023-04-11 09:58:39,+0.0156,-0.0282,+20.353
2023-04-11 09:58:41,+0.0129,-0.0284,+20.355
2023-04-11 09:58:43,+0.0226,-0.0324,+20.353
2023-04-11 09:58:45,+0.0230,-0.0329,+20.344
2023-04-11 09:58:47,+0.0116,-0.0289,+20.343
2023-04-11 09:58:49,+0.0172,-0.0306,+20.339
2023-04-11 09:58:51,+0.0111,-0.0320,+20.324
2023-04-11 09:58:53,+0.0002,-0.0259,+20.334
2023-04-11 09:58:55,+0.0033,-0.0300,+20.333
2023-04-11 09:58:57,+0.0091,-0.0302,+20.329
2023-04-11 09:58:59,+0.0147,-0.0306,+20.324
2023-04-11 09:59:01,+0.0185,-0.0293,+20.326
2023-04-11 09:59:03,+0.0109,-0.0291,+20.331
2023-04-11 09:59:05,+0.0053,-0.0302,+20.334
2023-04-11 09:59:07,+0.0100,-0.0315,+20.341
2023-04-11 09:59:09,+0.0091,-0.0291,+20.333
2023-04-11 09:59:11,+0.0178,-0.0313,+20.331
2023-04-11 09:59:13,+0.0147,-0.0302,+20.329
2023-04-11 09:59:15,+0.0080,-0.0286,+20.329
2023-04-11 09:59:17,+0.0051,-0.0288,+20.322
2023-04-11 09:59:19,+0.0044,-0.0273,+20.316
2023-04-11 09:59:21,+0.0102,-0.0286,+20.316
2023-04-11 09:59:24,+0.0133,-0.0271,+20.309
2023-04-11 09:59:26,+0.0286,-0.0329,+20.309
2023-04-11 09:59:28,+0.0167,-0.0318,+20.309
2023-04-11 09:59:30,+0.0030,-0.0271,+20.309
2023-04-11 09:59:32,+0.0147,-0.0302,+20.309
2023-04-11 09:59:34,+0.0158,-0.0297,+20.307
2023-04-11 09:59:36,+0.0145,-0.0284,+20.309
2023-04-11 09:59:38,+0.0160,-0.0309,+20.312
2023-04-11 09:59:40,+0.0223,-0.0309,+20.322
2023-04-11 09:59:42,+0.0279,-0.0309,+20.328
2023-04-11 09:59:44,+0.0187,-0.0286,+20.334
2023-04-11 09:59:46,+0.0134,-0.0306,+20.334
2023-04-11 09:59:48,-0.0079,-0.0257,+20.338
2023-04-11 09:59:50,+0.0132,-0.0300,+20.348
2023-04-11 09:59:52,+0.0199,-0.0315,+20.343
2023-04-11 09:59:54,+0.0136,-0.0324,+20.336
2023-04-11 09:59:56,+0.0080,-0.0273,+20.329
2023-04-11 09:59:58,+0.0064,-0.0271,+20.326
2023-04-11 10:00:00,+0.0080,-0.0302,+20.329
2023-04-11 10:00:02,+0.0143,-0.0280,+20.339
2023-04-11 10:00:04,+0.0046,-0.0255,+20.339
2023-04-11 10:00:07,+0.0183,-0.0293,+20.331
2023-04-11 10:00:09,+0.0066,-0.0273,+20.334
2023-04-11 10:00:11,-0.0021,-0.0257,+20.334
2023-04-11 10:00:13,+0.0044,-0.0286,+20.339
2023-04-11 10:00:15,+0.0172,-0.0309,+20.341
2023-04-11 10:00:17,+0.0299,-0.0313,+20.336
2023-04-11 10:00:19,+0.0140,-0.0302,+20.328
2023-04-11 10:00:21,+0.0143,-0.0291,+20.334
2023-04-11 10:00:23,+0.0156,-0.0322,+20.336
2023-04-11 10:00:25,+0.0284,-0.0306,+20.339
2023-04-11 10:00:27,+0.0223,-0.0289,+20.341
2023-04-11 10:00:29,+0.0120,-0.0297,+20.341
2023-04-11 10:00:31,+0.0075,-0.0297,+20.338
2023-04-11 10:00:33,+0.0082,-0.0268,+20.333
2023-04-11 10:00:35,+0.0152,-0.0280,+20.329
2023-04-11 10:00:37,+0.0100,-0.0302,+20.324
2023-04-11 10:00:39,+0.0187,-0.0280,+20.329
2023-04-11 10:00:41,+0.0091,-0.0250,+20.324
2023-04-11 10:00:43,+0.0001,-0.0253,+20.324
2023-04-11 10:00:45,+0.0031,-0.0257,+20.324
2023-04-11 10:00:47,+0.0163,-0.0284,+20.316
2023-04-11 10:00:50,+0.0261,-0.0297,+20.324
2023-04-11 10:00:52,+0.0281,-0.0320,+20.329
2023-04-11 10:00:54,+0.0163,-0.0297,+20.328
2023-04-11 10:00:56,+0.0134,-0.0300,+20.328
2023-04-11 10:00:58,+0.0033,-0.0264,+20.324
2023-04-11 10:01:00,-0.0001,-0.0250,+20.329
2023-04-11 10:01:02,+0.0223,-0.0320,+20.329
2023-04-11 10:01:04,+0.0165,-0.0311,+20.334
2023-04-11 10:01:06,+0.0022,-0.0253,+20.331
2023-04-11 10:01:08,+0.0064,-0.0277,+20.328
2023-04-11 10:01:10,+0.0017,-0.0255,+20.331
2023-04-11 10:01:12,+0.0127,-0.0309,+20.333
2023-04-11 10:01:14,+0.0122,-0.0300,+20.338
2023-04-11 10:01:16,+0.0172,-0.0293,+20.333
2023-04-11 10:01:18,+0.0107,-0.0289,+20.338
2023-04-11 10:01:20,+0.0082,-0.0266,+20.334
2023-04-11 10:01:22,+0.0105,-0.0286,+20.343
2023-04-11 10:01:24,+0.0206,-0.0286,+20.351
2023-04-11 10:01:26,+0.0248,-0.0322,+20.351
2023-04-11 10:01:28,+0.0286,-0.0322,+20.356
2023-04-11 10:01:30,+0.0203,-0.0311,+20.358
2023-04-11 10:01:33,+0.0176,-0.0313,+20.360
2023-04-11 10:01:35,+0.0181,-0.0318,+20.366
2023-04-11 10:01:37,+0.0123,-0.0291,+20.366
2023-04-11 10:01:39,+0.0154,-0.0286,+20.363
2023-04-11 10:01:41,-0.0014,-0.0257,+20.358
2023-04-11 10:01:43,+0.0067,-0.0268,+20.363
2023-04-11 10:01:45,+0.0047,-0.0277,+20.360
2023-04-11 10:01:47,+0.0044,-0.0253,+20.363
2023-04-11 10:01:49,+0.0174,-0.0302,+20.355
2023-04-11 10:01:51,+0.0085,-0.0275,+20.355
2023-04-11 10:01:53,+0.0006,-0.0255,+20.351
2023-04-11 10:01:55,+0.0181,-0.0306,+20.349
2023-04-11 10:01:57,+0.0114,-0.0298,+20.355
2023-04-11 10:01:59,-0.0005,-0.0259,+20.353
2023-04-11 10:02:01,-0.0043,-0.0250,+20.355
2023-04-11 10:02:03,+0.0002,-0.0280,+20.356
2023-04-11 10:02:05,+0.0105,-0.0311,+20.370
2023-04-11 10:02:07,+0.0161,-0.0302,+20.366
2023-04-11 10:02:09,+0.0179,-0.0289,+20.368
2023-04-11 10:02:11,+0.0174,-0.0262,+20.375
2023-04-11 10:02:13,+0.0170,-0.0318,+20.371
2023-04-11 10:02:15,+0.0264,-0.0307,+20.368
2023-04-11 10:02:18,+0.0134,-0.0291,+20.368
2023-04-11 10:02:20,-0.0021,-0.0259,+20.371
2023-04-11 10:02:22,+0.0154,-0.0277,+20.371
2023-04-11 10:02:24,+0.0228,-0.0307,+20.371
2023-04-11 10:02:26,+0.0076,-0.0266,+20.373
2023-04-11 10:02:28,+0.0174,-0.0282,+20.366
2023-04-11 10:02:30,+0.0342,-0.0327,+20.363
2023-04-11 10:02:32,+0.0233,-0.0333,+20.365
2023-04-11 10:02:34,+0.0165,-0.0286,+20.368
2023-04-11 10:02:36,+0.0192,-0.0309,+20.363
2023-04-11 10:02:38,+0.0286,-0.0336,+20.363
2023-04-11 10:02:40,+0.0304,-0.0336,+20.363
2023-04-11 10:02:42,+0.0212,-0.0313,+20.363
2023-04-11 10:02:44,-0.0014,-0.0280,+20.363
2023-04-11 10:02:46,+0.0031,-0.0266,+20.366
2023-04-11 10:02:48,+0.0138,-0.0298,+20.363
2023-04-11 10:02:50,+0.0123,-0.0311,+20.356
2023-04-11 10:02:52,+0.0020,-0.0268,+20.353
2023-04-11 10:02:54,+0.0042,-0.0273,+20.343
2023-04-11 10:02:56,+0.0040,-0.0293,+20.338
2023-04-11 10:02:58,+0.0140,-0.0315,+20.334
2023-04-11 10:03:01,+0.0243,-0.0327,+20.338
2023-04-11 10:03:03,+0.0167,-0.0304,+20.333
2023-04-11 10:03:05,+0.0105,-0.0291,+20.333
2023-04-11 10:03:07,-0.0001,-0.0259,+20.339
2023-04-11 10:03:09,+0.0049,-0.0262,+20.343
2023-04-11 10:03:11,+0.0116,-0.0259,+20.348
2023-04-11 10:03:13,-0.0050,-0.0241,+20.351
2023-04-11 10:03:15,+0.0017,-0.0275,+20.353
2023-04-11 10:03:17,+0.0087,-0.0282,+20.349
2023-04-11 10:03:19,+0.0145,-0.0318,+20.351
2023-04-11 10:03:21,+0.0244,-0.0324,+20.351
2023-04-11 10:03:23,+0.0181,-0.0315,+20.353
2023-04-11 10:03:25,+0.0111,-0.0282,+20.351
2023-04-11 10:03:27,+0.0129,-0.0315,+20.356
2023-04-11 10:03:29,+0.0152,-0.0313,+20.360
2023-04-11 10:03:31,+0.0174,-0.0291,+20.355
2023-04-11 10:03:33,+0.0138,-0.0289,+20.358
2023-04-11 10:03:35,+0.0165,-0.0282,+20.356
2023-04-11 10:03:37,+0.0179,-0.0284,+20.356
2023-04-11 10:03:39,+0.0194,-0.0322,+20.353
2023-04-11 10:03:41,+0.0105,-0.0282,+20.355
2023-04-11 10:03:44,+0.0033,-0.0250,+20.346
2023-04-11 10:03:46,-0.0054,-0.0232,+20.341
2023-04-11 10:03:48,+0.0116,-0.0273,+20.344
2023-04-11 10:03:50,+0.0167,-0.0300,+20.341
2023-04-11 10:03:52,+0.0188,-0.0293,+20.348
2023-04-11 10:03:54,+0.0147,-0.0289,+20.351
2023-04-11 10:03:56,+0.0185,-0.0306,+20.353
2023-04-11 10:03:58,+0.0125,-0.0280,+20.355
2023-04-11 10:04:00,+0.0194,-0.0311,+20.363
2023-04-11 10:04:02,+0.0100,-0.0293,+20.363
2023-04-11 10:04:04,+0.0056,-0.0266,+20.363
2023-04-11 10:04:06,+0.0156,-0.0302,+20.366
2023-04-11 10:04:08,+0.0282,-0.0320,+20.368
2023-04-11 10:04:10,+0.0197,-0.0298,+20.366
2023-04-11 10:04:12,+0.0284,-0.0300,+20.360
2023-04-11 10:04:14,+0.0201,-0.0313,+20.353
2023-04-11 10:04:16,+0.0067,-0.0273,+20.353
2023-04-11 10:04:18,-0.0025,-0.0253,+20.370
2023-04-11 10:04:20,-0.0027,-0.0239,+20.371
2023-04-11 10:04:22,-0.0023,-0.0255,+20.368
2023-04-11 10:04:24,+0.0094,-0.0282,+20.366
2023-04-11 10:04:27,+0.0163,-0.0322,+20.371
2023-04-11 10:04:29,+0.0307,-0.0338,+20.373
2023-04-11 10:04:31,+0.0224,-0.0302,+20.378
2023-04-11 10:04:33,+0.0206,-0.0291,+20.377
2023-04-11 10:04:35,+0.0114,-0.0244,+20.366
2023-04-11 10:04:37,+0.0239,-0.0289,+20.365
2023-04-11 10:04:39,+0.0306,-0.0324,+20.368
2023-04-11 10:04:41,+0.0302,-0.0315,+20.366
2023-04-11 10:04:43,+0.0237,-0.0306,+20.356
2023-04-11 10:04:45,+0.0125,-0.0302,+20.370
2023-04-11 10:04:47,+0.0208,-0.0327,+20.370
2023-04-11 10:04:49,+0.0107,-0.0302,+20.373
2023-04-11 10:04:51,+0.0165,-0.0309,+20.371
2023-04-11 10:04:53,+0.0266,-0.0316,+20.377
2023-04-11 10:04:55,+0.0354,-0.0351,+20.377
2023-04-11 10:04:57,+0.0204,-0.0284,+20.375
2023-04-11 10:04:59,+0.0024,-0.0280,+20.383
2023-04-11 10:05:01,+0.0076,-0.0289,+20.375
2023-04-11 10:05:03,+0.0179,-0.0309,+20.375
2023-04-11 10:05:05,+0.0165,-0.0318,+20.361
2023-04-11 10:05:07,+0.0114,-0.0307,+20.361
2023-04-11 10:05:09,+0.0103,-0.0291,+20.355
2023-04-11 10:05:12,+0.0067,-0.0273,+20.346
2023-04-11 10:05:14,+0.0022,-0.0266,+20.349
2023-04-11 10:05:16,+0.0024,-0.0266,+20.346
2023-04-11 10:05:18,-0.0012,-0.0280,+20.334
2023-04-11 10:05:20,-0.0048,-0.0230,+20.339
2023-04-11 10:05:22,-0.0070,-0.0253,+20.349
2023-04-11 10:05:24,+0.0078,-0.0253,+20.344
2023-04-11 10:05:26,+0.0277,-0.0329,+20.341
2023-04-11 10:05:28,+0.0270,-0.0327,+20.349
2023-04-11 10:05:30,+0.0125,-0.0327,+20.349
2023-04-11 10:05:32,+0.0118,-0.0273,+20.351
2023-04-11 10:05:34,+0.0134,-0.0280,+20.360
2023-04-11 10:05:36,+0.0111,-0.0273,+20.353
2023-04-11 10:05:38,+0.0145,-0.0293,+20.361
2023-04-11 10:05:40,+0.0203,-0.0307,+20.368
2023-04-11 10:05:42,+0.0253,-0.0322,+20.375
2023-04-11 10:05:44,+0.0179,-0.0309,+20.377
2023-04-11 10:05:46,+0.0210,-0.0318,+20.378
2023-04-11 10:05:48,+0.0275,-0.0311,+20.375
2023-04-11 10:05:50,+0.0203,-0.0291,+20.371
2023-04-11 10:05:52,+0.0251,-0.0318,+20.380
2023-04-11 10:05:55,+0.0237,-0.0336,+20.378
2023-04-11 10:05:57,+0.0125,-0.0286,+20.371
2023-04-11 10:05:59,+0.0004,-0.0275,+20.365
2023-04-11 10:06:01,-0.0041,-0.0286,+20.358
2023-04-11 10:06:03,+0.0053,-0.0293,+20.356
2023-04-11 10:06:05,+0.0022,-0.0275,+20.358
2023-04-11 10:06:07,+0.0107,-0.0264,+20.365
2023-04-11 10:06:09,+0.0125,-0.0280,+20.363
2023-04-11 10:06:11,+0.0230,-0.0320,+20.368
2023-04-11 10:06:13,+0.0226,-0.0318,+20.373
2023-04-11 10:06:15,+0.0074,-0.0266,+20.383
2023-04-11 10:06:17,+0.0089,-0.0302,+20.393
