2023-01-19 17:30:21,+0.3515,+0.3737,+8.997
2023-01-19 17:30:32,+0.3567,+0.3782,+8.833
2023-01-19 17:30:43,+0.3481,+0.3738,+8.706
2023-01-19 17:30:55,+0.3576,+0.3698,+8.602
2023-01-19 17:31:06,+0.3788,+0.3666,+8.468
2023-01-19 17:31:17,+0.3552,+0.3725,+8.334
2023-01-19 17:31:28,+0.3531,+0.3745,+8.202
2023-01-19 17:31:39,+0.3427,+0.3737,+8.092
2023-01-19 17:31:50,+0.3672,+0.3723,+7.988
2023-01-19 17:32:01,+0.3543,+0.3704,+7.839
2023-01-19 17:32:12,+0.3592,+0.3766,+7.719
2023-01-19 17:32:23,+0.3674,+0.3713,+7.607
2023-01-19 17:32:34,+0.3505,+0.3767,+7.497
2023-01-19 17:32:45,+0.3537,+0.3745,+7.372
2023-01-19 17:32:56,+0.3487,+0.3740,+7.280
2023-01-19 17:33:07,+0.3618,+0.3723,+7.152
2023-01-19 17:33:18,+0.3597,+0.3743,+7.000
2023-01-19 17:33:29,+0.3302,+0.3811,+6.854
2023-01-19 17:33:40,+0.3586,+0.3730,+6.744
2023-01-19 17:33:51,+0.3311,+0.3755,+6.584
2023-01-19 17:34:02,+0.3622,+0.3749,+6.484
2023-01-19 17:34:13,+0.3404,+0.3812,+6.401
2023-01-19 17:34:24,+0.3584,+0.3796,+6.282
2023-01-19 17:34:35,+0.3572,+0.3763,+6.166
2023-01-19 17:34:46,+0.3535,+0.3741,+6.056
2023-01-19 17:34:58,+0.3655,+0.3754,+5.929
2023-01-19 17:35:09,+0.3713,+0.3698,+5.827
2023-01-19 17:35:20,+0.3593,+0.3741,+5.677
2023-01-19 17:35:31,+0.3587,+0.3739,+5.557
2023-01-19 17:35:42,+0.3566,+0.3706,+5.476
2023-01-19 17:35:53,+0.3375,+0.3823,+5.325
2023-01-19 17:36:04,+0.3488,+0.3762,+5.213
2023-01-19 17:36:15,+0.3658,+0.3765,+5.134
2023-01-19 17:36:26,+0.3576,+0.3769,+5.024
2023-01-19 17:36:37,+0.3539,+0.3779,+4.902
2023-01-19 17:36:48,+0.3471,+0.3777,+4.772
2023-01-19 17:36:59,+0.3403,+0.3779,+4.653
2023-01-19 17:37:10,+0.3501,+0.3802,+4.572
2023-01-19 17:37:21,+0.3421,+0.3818,+4.479
2023-01-19 17:37:32,+0.3539,+0.3784,+4.305
2023-01-19 17:37:43,+0.3486,+0.3791,+4.197
2023-01-19 17:37:54,+0.3690,+0.3738,+4.112
2023-01-19 17:38:05,+0.3435,+0.3765,+3.994
2023-01-19 17:38:16,+0.3497,+0.3785,+3.875
2023-01-19 17:38:27,+0.3662,+0.3772,+3.769
2023-01-19 17:38:38,+0.3576,+0.3734,+3.655
2023-01-19 17:38:50,+0.3756,+0.3725,+3.498
2023-01-19 17:39:01,+0.3572,+0.3775,+3.395
2023-01-19 17:39:12,+0.3578,+0.3775,+3.295
2023-01-19 17:39:23,+0.3449,+0.3782,+3.167
2023-01-19 17:39:34,+0.3376,+0.3762,+3.079
2023-01-19 17:39:45,+0.3523,+0.3769,+2.984
2023-01-19 17:39:56,+0.3691,+0.3765,+2.913
2023-01-19 17:40:07,+0.3520,+0.3796,+2.805
2023-01-19 17:40:18,+0.3752,+0.3752,+2.676
2023-01-19 17:40:29,+0.3439,+0.3777,+2.559
2023-01-19 17:40:40,+0.3575,+0.3806,+2.481
