"Series,""Date"",""Value"""
"Y for Smartbrick 141425,""2022-03-10 01:03:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 01:13:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 01:22:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 01:32:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 01:43:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 01:53:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 02:03:00"",""1.6418457"""
"Y for Smartbrick 141425,""2022-03-10 02:12:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 02:22:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 02:32:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 02:43:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 02:53:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 03:03:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 03:12:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 03:23:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 03:33:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 03:43:01"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 03:53:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 04:02:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 04:13:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 04:22:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 04:32:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 04:43:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 04:53:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 05:02:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 05:13:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 05:22:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 05:32:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 05:43:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 05:53:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 06:02:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 06:12:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 06:22:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 06:32:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 06:43:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 06:52:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 07:02:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 07:12:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 07:22:59"",""1.6418457"""
"Y for Smartbrick 141425,""2022-03-10 07:32:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 07:43:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 07:53:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 08:02:59"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 08:13:00"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 08:23:00"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 08:33:00"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 08:42:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 08:52:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 09:02:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 09:12:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 09:22:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 09:33:00"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 09:42:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 09:52:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 10:02:59"",""1.6418457"""
"Y for Smartbrick 141425,""2022-03-10 10:12:59"",""1.6418457"""
"Y for Smartbrick 141425,""2022-03-10 10:23:00"",""1.65405273"""
"Y for Smartbrick 141425,""2022-03-10 10:33:00"",""1.6418457"""
"Y for Smartbrick 141425,""2022-03-10 10:42:59"",""1.6418457"""
"Y for Smartbrick 141425,""2022-03-10 10:53:00"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 11:02:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 11:12:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 11:22:59"",""1.63574219"""
"Y for Smartbrick 141425,""2022-03-10 11:33:00"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 11:42:59"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-10 11:52:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 12:02:59"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 12:13:00"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 12:22:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 12:32:59"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 12:42:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 12:52:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 13:02:59"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 13:13:01"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-10 13:22:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 13:32:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 13:42:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 13:53:00"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 14:02:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 14:12:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 14:23:01"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 14:33:01"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 14:42:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 14:52:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 15:02:59"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-10 15:12:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 15:22:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 15:32:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 15:43:00"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 15:53:00"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 16:02:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 16:12:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 16:22:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 16:32:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 16:42:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 16:52:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-10 17:02:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 17:12:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 17:23:02"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 17:32:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 17:43:00"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 17:53:03"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-10 18:02:59"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-10 18:12:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-10 18:23:00"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-10 18:32:59"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-10 18:42:59"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-10 18:52:59"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-10 19:02:59"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-10 19:12:59"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-10 19:22:59"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-10 19:32:59"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-10 19:42:59"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-10 19:53:00"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 20:02:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 20:12:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 20:22:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 20:32:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 20:42:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 20:52:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 21:02:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 21:12:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-10 21:22:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-10 21:32:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 21:42:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 21:52:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 22:03:00"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-10 22:12:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-10 22:22:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 22:32:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-10 22:42:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-10 22:52:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 23:02:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 23:12:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-10 23:22:59"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-10 23:32:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 23:42:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-10 23:53:00"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 00:02:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 00:12:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 00:22:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 00:32:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 00:42:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 00:53:00"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 01:02:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 01:12:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 01:22:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 01:32:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 01:42:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 01:52:59"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 03:33:37"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 03:43:28"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 03:53:28"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 04:03:28"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 04:13:28"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 05:54:01"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 06:03:58"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 06:13:58"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 06:24:00"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 06:33:58"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 06:43:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 06:53:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 07:03:58"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 07:13:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 07:23:59"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 07:33:58"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 07:43:58"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 07:53:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 08:03:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 08:13:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 08:23:59"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 08:33:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 08:43:58"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 08:53:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 09:03:58"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 09:13:58"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-11 09:24:03"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-11 09:33:58"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-11 09:43:58"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-11 09:53:58"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-11 10:03:58"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-11 10:13:58"",""1.62963867"""
"Y for Smartbrick 141425,""2022-03-11 10:23:58"",""1.62353516"""
"Y for Smartbrick 141425,""2022-03-11 10:33:58"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-11 10:43:58"",""1.61743164"""
"Y for Smartbrick 141425,""2022-03-11 10:53:58"",""1.61132812"""
"Y for Smartbrick 141425,""2022-03-11 11:03:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 11:13:58"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 11:23:59"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 11:33:58"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 11:43:59"",""1.60522461"""
"Y for Smartbrick 141425,""2022-03-11 11:53:58"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 12:03:58"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-11 12:13:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 12:23:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 12:33:59"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 12:43:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 12:53:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 13:03:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 13:13:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 13:23:59"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 13:33:59"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 13:43:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 13:53:59"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 14:04:03"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 14:13:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 14:23:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 14:33:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 14:43:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 14:53:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 15:03:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 15:13:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 15:23:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 15:33:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 15:43:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 15:53:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 16:03:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-11 16:13:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 16:23:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 16:33:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-11 16:43:58"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 16:53:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 17:03:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-11 17:13:58"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 17:23:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 17:33:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 17:43:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 17:53:58"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 18:03:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 18:13:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 18:24:02"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 18:33:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 18:43:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 18:53:59"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 19:03:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 19:14:01"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 19:23:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 19:33:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 19:43:59"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 19:54:00"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 20:03:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 20:13:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 20:23:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 20:33:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 20:43:57"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 20:53:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 21:03:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 21:13:57"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 21:23:57"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 21:33:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 21:43:57"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 21:53:59"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 22:04:00"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 22:13:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 22:23:57"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 22:33:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 22:43:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 22:53:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 23:03:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 23:13:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 23:23:59"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-11 23:33:58"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-11 23:43:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-11 23:53:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 00:03:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 00:13:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 00:23:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 00:33:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 00:43:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 00:53:57"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-12 01:03:58"",""1.5625"""
"Y for Smartbrick 141425,""2022-03-12 01:14:00"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 01:23:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 01:33:58"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 01:43:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 01:53:58"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 02:03:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 02:13:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 02:23:59"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 02:33:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 02:43:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 02:53:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 03:03:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 03:13:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 03:23:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 03:33:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 03:43:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 03:53:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 04:03:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 04:13:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 04:23:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 04:33:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 04:43:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 04:53:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 05:03:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 05:13:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 05:23:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 05:33:59"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 05:43:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 05:53:58"",""1.59912109"""
"Y for Smartbrick 141425,""2022-03-12 06:03:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 06:13:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 06:23:58"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 06:33:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 06:43:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 06:53:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 07:03:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 07:13:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 07:23:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 07:33:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 07:43:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 07:53:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 08:03:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 08:13:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 08:23:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 08:33:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 08:43:58"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 08:53:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 09:03:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 09:13:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 09:23:59"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 09:33:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 09:43:58"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 09:53:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 10:03:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 10:13:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 10:23:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 10:33:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 10:44:02"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 10:53:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 11:03:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 11:13:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 11:23:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 11:33:57"",""1.59301758"""
"Y for Smartbrick 141425,""2022-03-12 11:43:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 11:53:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 12:03:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 12:13:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 12:23:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 12:33:58"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 12:43:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 12:53:57"",""1.58691406"""
"Y for Smartbrick 141425,""2022-03-12 13:03:56"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 13:13:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 13:23:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 13:33:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 13:43:56"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 13:53:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 14:03:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 14:13:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 14:23:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 14:33:56"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 14:43:57"",""1.58081055"""
"Y for Smartbrick 141425,""2022-03-12 14:53:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 15:03:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 15:13:56"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 15:23:57"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 15:33:58"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 15:43:56"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 15:53:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 16:03:56"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 16:14:02"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 16:23:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 16:33:57"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 16:43:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 16:53:56"",""1.57470703"""
"Y for Smartbrick 141425,""2022-03-12 17:03:56"",""1.56860352"""
"Y for Smartbrick 141425,""2022-03-12 17:13:56"",""1.5625"""
