"Series","Date","Value"
"Y for Smartbrick 148074","2022-03-07 17:53:48","1.16577148"
"Y for Smartbrick 148074","2022-03-07 23:53:48","1.18408203"
"Y for Smartbrick 148074","2022-03-08 05:53:47","1.18408203"
"Y for Smartbrick 148074","2022-03-08 11:53:48","1.12304688"
"Y for Smartbrick 148074","2022-03-08 17:53:47","1.14135742"
"Y for Smartbrick 148074","2022-03-08 23:53:46","1.17797852"
"Y for Smartbrick 148074","2022-03-09 05:53:46","1.19018555"
"Y for Smartbrick 148074","2022-03-09 11:53:46","1.11083984"
"Y for Smartbrick 148074","2022-03-09 17:53:45","1.11694336"
"Y for Smartbrick 148074","2022-03-09 23:53:44","1.15356445"
"Y for Smartbrick 148074","2022-03-10 05:53:44","1.18408203"
"Y for Smartbrick 148074","2022-03-10 11:53:44","1.0925293"
"Y for Smartbrick 148074","2022-03-10 17:53:43","1.10473633"
"Y for Smartbrick 148074","2022-03-10 23:53:42","1.12915039"
"Y for Smartbrick 148074","2022-03-11 05:53:42","1.171875"
"Y for Smartbrick 148074","2022-03-11 11:53:42","1.0925293"
"Y for Smartbrick 148074","2022-03-11 17:53:41","1.0925293"
"Y for Smartbrick 148074","2022-03-11 23:53:40","1.12304688"
"Y for Smartbrick 148074","2022-03-12 05:53:40","1.15966797"
"Y for Smartbrick 148074","2022-03-12 11:53:40","1.08642578"
"Y for Smartbrick 148074","2022-03-12 17:53:38","1.09863281"
"Y for Smartbrick 148074","2022-03-12 23:53:38","1.11083984"
"Y for Smartbrick 148074","2022-03-13 05:53:38","1.12915039"
"Y for Smartbrick 148074","2022-03-13 11:53:37","1.08032227"
"Y for Smartbrick 148074","2022-03-13 17:53:36","1.0925293"
"Y for Smartbrick 148074","2022-03-13 23:53:36","1.10473633"
"Y for Smartbrick 148074","2022-03-14 05:53:35","1.12915039"
"Y for Smartbrick 148074","2022-03-14 11:53:36","1.08032227"
