"Series,""Date"",""Value"""
"Temperature for Smartbrick 141419,""2022-03-10 05:12:03"",""3.4"""
"Temperature for Smartbrick 141419,""2022-03-10 05:22:02"",""3.3"""
"Temperature for Smartbrick 141419,""2022-03-10 05:32:01"",""3.2"""
"Temperature for Smartbrick 141419,""2022-03-10 05:42:01"",""3.1"""
"Temperature for Smartbrick 141419,""2022-03-10 05:52:05"",""3.1"""
"Temperature for Smartbrick 141419,""2022-03-10 06:02:04"",""3.1"""
"Temperature for Smartbrick 141419,""2022-03-10 06:12:03"",""3"""
"Temperature for Smartbrick 141419,""2022-03-10 06:22:02"",""2.9"""
"Temperature for Smartbrick 141419,""2022-03-10 06:32:00"",""2.9"""
"Temperature for Smartbrick 141419,""2022-03-10 06:42:00"",""2.9"""
"Temperature for Smartbrick 141419,""2022-03-10 06:52:04"",""2.9"""
"Temperature for Smartbrick 141419,""2022-03-10 07:02:03"",""2.8"""
"Temperature for Smartbrick 141419,""2022-03-10 07:12:08"",""2.7"""
"Temperature for Smartbrick 141419,""2022-03-10 07:22:02"",""2.8"""
"Temperature for Smartbrick 141419,""2022-03-10 07:32:16"",""2.9"""
"Temperature for Smartbrick 141419,""2022-03-10 07:42:04"",""2.9"""
"Temperature for Smartbrick 141419,""2022-03-10 07:52:09"",""3"""
"Temperature for Smartbrick 141419,""2022-03-10 08:02:23"",""3.1"""
"Temperature for Smartbrick 141419,""2022-03-10 08:12:03"",""3.3"""
"Temperature for Smartbrick 141419,""2022-03-10 08:22:01"",""3.5"""
"Temperature for Smartbrick 141419,""2022-03-10 08:32:11"",""3.8"""
"Temperature for Smartbrick 141419,""2022-03-10 08:42:03"",""4.2"""
"Temperature for Smartbrick 141419,""2022-03-10 08:52:10"",""4.4"""
"Temperature for Smartbrick 141419,""2022-03-10 09:02:02"",""4.9"""
"Temperature for Smartbrick 141419,""2022-03-10 09:12:19"",""5.3"""
"Temperature for Smartbrick 141419,""2022-03-10 09:22:13"",""5.7"""
"Temperature for Smartbrick 141419,""2022-03-10 09:32:12"",""5.8"""
"Temperature for Smartbrick 141419,""2022-03-10 09:42:03"",""6"""
"Temperature for Smartbrick 141419,""2022-03-10 09:52:03"",""6.2"""
"Temperature for Smartbrick 141419,""2022-03-10 10:02:16"",""6.4"""
"Temperature for Smartbrick 141419,""2022-03-10 10:22:04"",""7"""
"Temperature for Smartbrick 141419,""2022-03-10 10:32:03"",""7.1"""
"Temperature for Smartbrick 141419,""2022-03-10 10:42:02"",""7.3"""
"Temperature for Smartbrick 141419,""2022-03-10 10:52:02"",""7.6"""
"Temperature for Smartbrick 141419,""2022-03-10 11:02:00"",""7.8"""
"Temperature for Smartbrick 141419,""2022-03-10 11:12:05"",""8"""
"Temperature for Smartbrick 141419,""2022-03-10 11:22:03"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-10 11:32:03"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-10 11:42:02"",""8.7"""
"Temperature for Smartbrick 141419,""2022-03-10 12:02:12"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-10 12:12:11"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-10 12:22:17"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-10 12:32:01"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-10 12:42:05"",""10"""
"Temperature for Smartbrick 141419,""2022-03-10 12:51:59"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-10 13:02:03"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-10 13:12:02"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-10 13:22:01"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-10 13:32:03"",""10.9"""
"Temperature for Smartbrick 141419,""2022-03-10 13:42:00"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-10 13:52:11"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-10 14:02:11"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-10 14:12:03"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-10 14:22:09"",""11.7"""
"Temperature for Smartbrick 141419,""2022-03-10 14:32:01"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-10 14:42:05"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-10 14:52:06"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-10 15:02:03"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-10 15:12:03"",""12"""
"Temperature for Smartbrick 141419,""2022-03-10 15:22:01"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-10 15:32:01"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-10 15:42:05"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-10 15:52:04"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-10 16:02:15"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-10 16:12:08"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-10 16:22:01"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-10 16:32:06"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-10 16:42:03"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-10 16:52:03"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-10 17:12:16"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-10 17:22:06"",""12"""
"Temperature for Smartbrick 141419,""2022-03-10 17:32:04"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-10 17:42:17"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-10 17:52:02"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-10 18:02:03"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-10 18:12:01"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-10 18:22:04"",""11"""
"Temperature for Smartbrick 141419,""2022-03-10 18:32:09"",""10.9"""
"Temperature for Smartbrick 141419,""2022-03-10 18:42:02"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-10 18:52:02"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-10 19:02:00"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-10 19:12:04"",""9.9"""
"Temperature for Smartbrick 141419,""2022-03-10 19:22:03"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-10 19:32:04"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-10 19:42:02"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-10 19:52:02"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-10 20:02:14"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-10 20:12:04"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-10 20:22:27"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-10 20:32:10"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-10 20:42:01"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-10 21:12:03"",""8.8"""
"Temperature for Smartbrick 141419,""2022-03-10 21:22:02"",""8.6"""
"Temperature for Smartbrick 141419,""2022-03-10 21:32:04"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-10 21:42:01"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-10 21:52:05"",""8.4"""
"Temperature for Smartbrick 141419,""2022-03-10 22:02:04"",""8.4"""
"Temperature for Smartbrick 141419,""2022-03-10 22:12:03"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-10 22:22:09"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-10 22:32:25"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-10 22:42:05"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-10 22:52:17"",""8.2"""
"Temperature for Smartbrick 141419,""2022-03-10 23:12:02"",""8"""
"Temperature for Smartbrick 141419,""2022-03-10 23:22:01"",""7.8"""
"Temperature for Smartbrick 141419,""2022-03-10 23:42:00"",""7.8"""
"Temperature for Smartbrick 141419,""2022-03-10 23:52:05"",""7.5"""
"Temperature for Smartbrick 141419,""2022-03-11 00:02:03"",""7.5"""
"Temperature for Smartbrick 141419,""2022-03-11 00:12:19"",""7.4"""
"Temperature for Smartbrick 141419,""2022-03-11 00:32:12"",""7.3"""
"Temperature for Smartbrick 141419,""2022-03-11 00:42:15"",""7.2"""
"Temperature for Smartbrick 141419,""2022-03-11 00:52:04"",""7.1"""
"Temperature for Smartbrick 141419,""2022-03-11 01:02:08"",""7"""
"Temperature for Smartbrick 141419,""2022-03-11 01:12:00"",""6.9"""
"Temperature for Smartbrick 141419,""2022-03-11 01:22:18"",""6.7"""
"Temperature for Smartbrick 141419,""2022-03-11 01:32:06"",""6.6"""
"Temperature for Smartbrick 141419,""2022-03-11 01:42:05"",""6.5"""
"Temperature for Smartbrick 141419,""2022-03-11 01:52:03"",""6.6"""
"Temperature for Smartbrick 141419,""2022-03-11 02:02:03"",""6.5"""
"Temperature for Smartbrick 141419,""2022-03-11 03:42:44"",""6.4"""
"Temperature for Smartbrick 141419,""2022-03-11 03:52:33"",""6"""
"Temperature for Smartbrick 141419,""2022-03-11 04:02:33"",""5.9"""
"Temperature for Smartbrick 141419,""2022-03-11 04:12:33"",""5.8"""
"Temperature for Smartbrick 141419,""2022-03-11 04:32:33"",""5.6"""
"Temperature for Smartbrick 141419,""2022-03-11 04:42:34"",""5.6"""
"Temperature for Smartbrick 141419,""2022-03-11 04:52:33"",""5.5"""
"Temperature for Smartbrick 141419,""2022-03-11 05:02:34"",""5.4"""
"Temperature for Smartbrick 141419,""2022-03-11 05:12:33"",""5.4"""
"Temperature for Smartbrick 141419,""2022-03-11 05:22:33"",""5.3"""
"Temperature for Smartbrick 141419,""2022-03-11 05:32:34"",""5.2"""
"Temperature for Smartbrick 141419,""2022-03-11 05:42:33"",""5.1"""
"Temperature for Smartbrick 141419,""2022-03-11 05:52:33"",""5"""
"Temperature for Smartbrick 141419,""2022-03-11 06:02:33"",""5"""
"Temperature for Smartbrick 141419,""2022-03-11 06:12:33"",""4.9"""
"Temperature for Smartbrick 141419,""2022-03-11 06:22:37"",""4.8"""
"Temperature for Smartbrick 141419,""2022-03-11 06:32:33"",""4.8"""
"Temperature for Smartbrick 141419,""2022-03-11 06:42:33"",""4.8"""
"Temperature for Smartbrick 141419,""2022-03-11 06:52:33"",""4.8"""
"Temperature for Smartbrick 141419,""2022-03-11 07:02:34"",""4.9"""
"Temperature for Smartbrick 141419,""2022-03-11 07:12:33"",""5"""
"Temperature for Smartbrick 141419,""2022-03-11 07:22:33"",""5"""
"Temperature for Smartbrick 141419,""2022-03-11 07:32:33"",""5.1"""
"Temperature for Smartbrick 141419,""2022-03-11 07:42:33"",""5.2"""
"Temperature for Smartbrick 141419,""2022-03-11 07:52:33"",""5.3"""
"Temperature for Smartbrick 141419,""2022-03-11 08:02:33"",""5.4"""
"Temperature for Smartbrick 141419,""2022-03-11 08:12:33"",""5.5"""
"Temperature for Smartbrick 141419,""2022-03-11 08:22:33"",""5.6"""
"Temperature for Smartbrick 141419,""2022-03-11 08:32:33"",""5.8"""
"Temperature for Smartbrick 141419,""2022-03-11 08:42:33"",""5.9"""
"Temperature for Smartbrick 141419,""2022-03-11 08:52:35"",""6.1"""
"Temperature for Smartbrick 141419,""2022-03-11 09:02:33"",""6.4"""
"Temperature for Smartbrick 141419,""2022-03-11 09:12:33"",""6.9"""
"Temperature for Smartbrick 141419,""2022-03-11 09:22:33"",""7.2"""
"Temperature for Smartbrick 141419,""2022-03-11 09:32:33"",""7.3"""
"Temperature for Smartbrick 141419,""2022-03-11 09:42:33"",""7.4"""
"Temperature for Smartbrick 141419,""2022-03-11 09:52:33"",""7.6"""
"Temperature for Smartbrick 141419,""2022-03-11 10:02:33"",""7.8"""
"Temperature for Smartbrick 141419,""2022-03-11 10:12:34"",""8"""
"Temperature for Smartbrick 141419,""2022-03-11 10:22:33"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-11 10:32:33"",""8.6"""
"Temperature for Smartbrick 141419,""2022-03-11 10:42:33"",""8.8"""
"Temperature for Smartbrick 141419,""2022-03-11 10:52:33"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-11 11:02:33"",""9.3"""
"Temperature for Smartbrick 141419,""2022-03-11 11:12:37"",""9.5"""
"Temperature for Smartbrick 141419,""2022-03-11 11:22:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-11 11:32:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-11 11:42:33"",""9.9"""
"Temperature for Smartbrick 141419,""2022-03-11 12:02:33"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-11 12:12:33"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-11 12:22:33"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-11 12:32:33"",""10.9"""
"Temperature for Smartbrick 141419,""2022-03-11 12:42:33"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-11 12:52:34"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-11 13:02:33"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-11 13:12:33"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-11 13:22:33"",""11.7"""
"Temperature for Smartbrick 141419,""2022-03-11 13:32:33"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-11 13:42:33"",""12"""
"Temperature for Smartbrick 141419,""2022-03-11 13:52:33"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-11 14:02:34"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-11 14:42:33"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-11 14:52:33"",""12.7"""
"Temperature for Smartbrick 141419,""2022-03-11 15:02:33"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-11 15:22:35"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-11 15:32:33"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-11 15:42:33"",""13"""
"Temperature for Smartbrick 141419,""2022-03-11 15:52:34"",""13"""
"Temperature for Smartbrick 141419,""2022-03-11 16:02:34"",""13"""
"Temperature for Smartbrick 141419,""2022-03-11 16:12:34"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-11 16:22:35"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-11 16:32:34"",""12.7"""
"Temperature for Smartbrick 141419,""2022-03-11 16:42:33"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-11 16:52:33"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-11 17:02:33"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-11 17:12:33"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-11 17:22:33"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-11 17:32:34"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-11 17:42:33"",""12"""
"Temperature for Smartbrick 141419,""2022-03-11 17:52:33"",""12"""
"Temperature for Smartbrick 141419,""2022-03-11 18:02:33"",""12"""
"Temperature for Smartbrick 141419,""2022-03-11 18:12:33"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-11 18:22:34"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-11 18:32:33"",""11.7"""
"Temperature for Smartbrick 141419,""2022-03-11 18:42:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-11 18:52:34"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-11 19:02:33"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-11 19:12:33"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-11 19:22:34"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-11 19:32:33"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-11 19:42:34"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-11 19:52:33"",""11"""
"Temperature for Smartbrick 141419,""2022-03-11 20:02:33"",""11"""
"Temperature for Smartbrick 141419,""2022-03-11 20:12:33"",""10.9"""
"Temperature for Smartbrick 141419,""2022-03-11 20:22:33"",""10.8"""
"Temperature for Smartbrick 141419,""2022-03-11 20:32:33"",""10.8"""
"Temperature for Smartbrick 141419,""2022-03-11 20:42:33"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-11 20:52:33"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-11 21:02:33"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-11 21:12:34"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-11 21:22:33"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-11 21:32:33"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-11 21:42:33"",""10.5"""
"Temperature for Smartbrick 141419,""2022-03-11 21:52:33"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-11 22:02:33"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-11 22:12:33"",""10.3"""
"Temperature for Smartbrick 141419,""2022-03-11 22:22:33"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-11 22:32:33"",""10"""
"Temperature for Smartbrick 141419,""2022-03-11 22:42:33"",""9.9"""
"Temperature for Smartbrick 141419,""2022-03-11 22:52:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-11 23:02:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-11 23:12:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-11 23:22:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-11 23:32:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-11 23:42:33"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-11 23:52:33"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-12 00:02:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 00:12:34"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 00:22:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 00:32:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 00:42:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 00:52:33"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-12 01:02:33"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-12 01:12:33"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-12 01:22:33"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-12 01:32:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 01:42:32"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 01:52:33"",""9.6"""
"Temperature for Smartbrick 141419,""2022-03-12 02:02:33"",""9.5"""
"Temperature for Smartbrick 141419,""2022-03-12 02:12:33"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-12 02:22:33"",""9.3"""
"Temperature for Smartbrick 141419,""2022-03-12 02:32:32"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-12 02:42:33"",""9.1"""
"Temperature for Smartbrick 141419,""2022-03-12 02:52:33"",""8.9"""
"Temperature for Smartbrick 141419,""2022-03-12 03:02:33"",""8.7"""
"Temperature for Smartbrick 141419,""2022-03-12 03:12:33"",""8.6"""
"Temperature for Smartbrick 141419,""2022-03-12 03:22:33"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 03:32:33"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 03:42:33"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 03:52:33"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 04:02:33"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 04:12:33"",""8.6"""
"Temperature for Smartbrick 141419,""2022-03-12 04:22:33"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 04:32:32"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 04:42:32"",""8.4"""
"Temperature for Smartbrick 141419,""2022-03-12 04:52:33"",""8.4"""
"Temperature for Smartbrick 141419,""2022-03-12 05:02:33"",""8.6"""
"Temperature for Smartbrick 141419,""2022-03-12 05:12:32"",""8.6"""
"Temperature for Smartbrick 141419,""2022-03-12 05:22:33"",""8.5"""
"Temperature for Smartbrick 141419,""2022-03-12 05:32:33"",""8.4"""
"Temperature for Smartbrick 141419,""2022-03-12 05:42:32"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-12 05:52:32"",""8.2"""
"Temperature for Smartbrick 141419,""2022-03-12 06:02:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 06:12:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 06:22:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 06:32:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 06:42:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 06:52:32"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 07:02:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 07:12:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 07:22:33"",""8.1"""
"Temperature for Smartbrick 141419,""2022-03-12 07:32:32"",""8.2"""
"Temperature for Smartbrick 141419,""2022-03-12 07:42:33"",""8.3"""
"Temperature for Smartbrick 141419,""2022-03-12 07:52:33"",""8.6"""
"Temperature for Smartbrick 141419,""2022-03-12 08:02:33"",""8.8"""
"Temperature for Smartbrick 141419,""2022-03-12 08:12:33"",""8.9"""
"Temperature for Smartbrick 141419,""2022-03-12 08:22:33"",""9"""
"Temperature for Smartbrick 141419,""2022-03-12 08:32:33"",""9.2"""
"Temperature for Smartbrick 141419,""2022-03-12 08:42:33"",""9.4"""
"Temperature for Smartbrick 141419,""2022-03-12 08:52:33"",""9.5"""
"Temperature for Smartbrick 141419,""2022-03-12 09:02:33"",""9.7"""
"Temperature for Smartbrick 141419,""2022-03-12 09:12:33"",""9.8"""
"Temperature for Smartbrick 141419,""2022-03-12 09:22:33"",""9.9"""
"Temperature for Smartbrick 141419,""2022-03-12 09:32:32"",""10"""
"Temperature for Smartbrick 141419,""2022-03-12 09:42:33"",""10.1"""
"Temperature for Smartbrick 141419,""2022-03-12 09:52:33"",""10.2"""
"Temperature for Smartbrick 141419,""2022-03-12 10:02:33"",""10.4"""
"Temperature for Smartbrick 141419,""2022-03-12 10:12:33"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-12 10:22:32"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-12 10:32:32"",""10.8"""
"Temperature for Smartbrick 141419,""2022-03-12 10:42:35"",""11"""
"Temperature for Smartbrick 141419,""2022-03-12 10:52:33"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-12 11:02:33"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-12 11:12:33"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 11:22:33"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 11:32:32"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 11:42:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 11:52:33"",""11.7"""
"Temperature for Smartbrick 141419,""2022-03-12 12:12:33"",""12"""
"Temperature for Smartbrick 141419,""2022-03-12 12:22:32"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-12 12:32:32"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-12 12:42:33"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-12 12:52:33"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-12 13:02:33"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-12 13:12:33"",""12.3"""
"Temperature for Smartbrick 141419,""2022-03-12 13:22:33"",""12.5"""
"Temperature for Smartbrick 141419,""2022-03-12 13:32:33"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-12 13:42:34"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-12 13:52:33"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-12 14:02:33"",""12.7"""
"Temperature for Smartbrick 141419,""2022-03-12 14:12:37"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-12 14:22:33"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-12 14:32:37"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-12 14:42:33"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-12 14:52:32"",""12.9"""
"Temperature for Smartbrick 141419,""2022-03-12 15:02:33"",""13"""
"Temperature for Smartbrick 141419,""2022-03-12 15:12:34"",""13.1"""
"Temperature for Smartbrick 141419,""2022-03-12 15:22:33"",""13.1"""
"Temperature for Smartbrick 141419,""2022-03-12 15:32:33"",""13.1"""
"Temperature for Smartbrick 141419,""2022-03-12 15:42:33"",""13"""
"Temperature for Smartbrick 141419,""2022-03-12 15:52:35"",""12.8"""
"Temperature for Smartbrick 141419,""2022-03-12 16:02:33"",""12.6"""
"Temperature for Smartbrick 141419,""2022-03-12 16:12:33"",""12.4"""
"Temperature for Smartbrick 141419,""2022-03-12 16:22:33"",""12.2"""
"Temperature for Smartbrick 141419,""2022-03-12 16:32:33"",""12.1"""
"Temperature for Smartbrick 141419,""2022-03-12 16:42:34"",""12"""
"Temperature for Smartbrick 141419,""2022-03-12 16:52:33"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-12 17:02:33"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-12 17:12:33"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-12 17:22:33"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-12 17:32:33"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-12 17:42:36"",""11.9"""
"Temperature for Smartbrick 141419,""2022-03-12 17:52:33"",""11.8"""
"Temperature for Smartbrick 141419,""2022-03-12 18:02:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 18:12:33"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-12 18:22:36"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-12 18:32:33"",""11.1"""
"Temperature for Smartbrick 141419,""2022-03-12 18:42:33"",""11"""
"Temperature for Smartbrick 141419,""2022-03-12 18:52:34"",""10.8"""
"Temperature for Smartbrick 141419,""2022-03-12 19:02:33"",""10.7"""
"Temperature for Smartbrick 141419,""2022-03-12 19:12:33"",""10.6"""
"Temperature for Smartbrick 141419,""2022-03-12 19:22:34"",""10.8"""
"Temperature for Smartbrick 141419,""2022-03-12 19:32:33"",""11"""
"Temperature for Smartbrick 141419,""2022-03-12 19:42:33"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-12 19:52:33"",""11.2"""
"Temperature for Smartbrick 141419,""2022-03-12 20:02:32"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-12 20:12:33"",""11.3"""
"Temperature for Smartbrick 141419,""2022-03-12 20:22:34"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 20:32:33"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 20:42:33"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 20:52:33"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 21:02:34"",""11.4"""
"Temperature for Smartbrick 141419,""2022-03-12 21:12:35"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-12 21:22:33"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-12 21:32:33"",""11.5"""
"Temperature for Smartbrick 141419,""2022-03-12 21:42:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 21:52:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 22:02:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 22:12:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 22:22:33"",""11.6"""
"Temperature for Smartbrick 141419,""2022-03-12 22:32:33"",""11.5"""
