"Data";"Device ID";"Sequence number";"Timestamp"
"c50901480fa7000000d000";"00CEA298";"3139";"2021-07-14 09:48:48"
"c50e01460fb0000000d000";"00CEA298";"3138";"2021-07-14 09:38:29"
"c507014c0fa6000000d400";"00CEA298";"3137";"2021-07-14 09:28:09"
"c50701470faa000000d000";"00CEA298";"3136";"2021-07-14 09:17:48"
"c50d01440fa3000000d401";"00CEA298";"3135";"2021-07-14 09:09:42"
"c507014e0fa2000000d300";"00CEA298";"3134";"2021-07-14 08:57:09"
"c50d01530fa4000000d300";"00CEA298";"3133";"2021-07-14 08:46:49"
"c50c014b0fa2000000d400";"00CEA298";"3132";"2021-07-14 08:36:28"
"c50a01460fa3000000d100";"00CEA298";"3131";"2021-07-14 08:26:09"
"c50401440fad000000d400";"00CEA298";"3130";"2021-07-14 08:15:49"
"c508014e0fa9000000d101";"00CEA298";"3129";"2021-07-14 08:07:42"
"c4ff01490fa7000000d300";"00CEA298";"3128";"2021-07-14 07:55:08"
"c50e01440fa7000000d400";"00CEA298";"3127";"2021-07-14 07:44:51"
"c50f01540fa9000000d100";"00CEA298";"3126";"2021-07-14 07:34:30"
"c50a014a0fa8000000d600";"00CEA298";"3125";"2021-07-14 07:24:08"
"c50301480fa1000000d401";"00CEA298";"3124";"2021-07-14 07:16:04"
"c50d01480fa6000000d401";"00CEA298";"3123";"2021-07-14 07:05:42"
"c50b01520fac000000d100";"00CEA298";"3122";"2021-07-14 06:53:09"
"c50e015c0fac000000cc00";"00CEA298";"3121";"2021-07-14 06:42:48"
"c51201500fa9000000d100";"00CEA298";"3120";"2021-07-14 06:32:28"
"c519014b0fac000000d100";"00CEA298";"3119";"2021-07-14 06:22:09"
"c51701510fad000000d300";"00CEA298";"3118";"2021-07-14 06:11:48"
"c515014c0faa000000d300";"00CEA298";"3117";"2021-07-14 06:01:28"
"c51401560fa2000000d301";"00CEA298";"3116";"2021-07-14 05:53:22"
"c51401500fa7000000d600";"00CEA298";"3115";"2021-07-14 05:40:48"
"c51001510fa5000000d601";"00CEA298";"3114";"2021-07-14 05:32:42"
"c511014f0fa7000000d000";"00CEA298";"3113";"2021-07-14 05:20:08"
"c50c01500fa8000000d600";"00CEA298";"3112";"2021-07-14 05:09:48"
"c50d01550fa5000000d100";"00CEA298";"3111";"2021-07-14 04:59:28"
"c51301500fa7000000d300";"00CEA298";"3110";"2021-07-14 04:49:08"
"c50c014d0fa6000000d400";"00CEA298";"3109";"2021-07-14 04:38:48"
"c50501510fa4000000d300";"00CEA298";"3108";"2021-07-14 04:28:28"
"c50d01480fa6000000d400";"00CEA298";"3107";"2021-07-14 04:18:08"
"c50801580fa5000000d401";"00CEA298";"3106";"2021-07-14 04:10:02"
"c50c014e0faa000000d300";"00CEA298";"3105";"2021-07-14 03:57:28"
"c50301440faa000000d400";"00CEA298";"3104";"2021-07-14 03:47:08"
"c50401460fa2000000d401";"00CEA298";"3103";"2021-07-14 03:39:02"
"c50401450fad000000d400";"00CEA298";"3102";"2021-07-14 03:26:28"
"c50701470faa000000d900";"00CEA298";"3101";"2021-07-14 03:16:08"
"c50801490fa4000000d600";"00CEA298";"3100";"2021-07-14 03:05:48"
"c505014d0f9e000000d600";"00CEA298";"3099";"2021-07-14 02:55:28"
"c50201440fa3000000d100";"00CEA298";"3098";"2021-07-14 02:45:07"
"c505014c0fa6000000d600";"00CEA298";"3097";"2021-07-14 02:34:48"
"c503014c0fad000000d300";"00CEA298";"3096";"2021-07-14 02:24:28"
"c50401450f9e000000d300";"00CEA298";"3095";"2021-07-14 02:14:08"
"c50001490fa7000000d400";"00CEA298";"3094";"2021-07-14 02:03:48"
"c508014f0fa3000000d300";"00CEA298";"3093";"2021-07-14 01:53:28"
"c50a01490fa8000000d601";"00CEA298";"3092";"2021-07-14 01:45:22"
"c4fc014d0faa000000d800";"00CEA298";"3091";"2021-07-14 01:32:48"
"c503014b0fa9000000d400";"00CEA298";"3090";"2021-07-14 01:22:28"
"c50601510fa5000000d600";"00CEA298";"3089";"2021-07-14 01:12:08"
"c50101450fac000000d600";"00CEA298";"3088";"2021-07-14 01:01:48"
"c507014c0fa8000000db00";"00CEA298";"3087";"2021-07-14 00:51:28"
"c50601450fa5000000d900";"00CEA298";"3086";"2021-07-14 00:41:08"
"c4fc01490f9d000000d600";"00CEA298";"3085";"2021-07-14 00:30:47"
"c503014e0fa2000000d600";"00CEA298";"3084";"2021-07-14 00:20:27"
"c4fe01440f9f000000d800";"00CEA298";"3083";"2021-07-14 00:10:07"
"c4fc01420f9c000000d600";"00CEA298";"3082";"2021-07-13 23:59:48"
"c50401450f9a000000db00";"00CEA298";"3081";"2021-07-13 23:49:28"
"c50601510f9f000000db00";"00CEA298";"3080";"2021-07-13 23:39:08"
"c50401470fa4000000d600";"00CEA298";"3079";"2021-07-13 23:28:47"
"c4ff01430fab000000d601";"00CEA298";"3078";"2021-07-13 23:20:41"
"c50001460fa5000000d900";"00CEA298";"3077";"2021-07-13 23:08:07"
"c50a014f0fa5000000d800";"00CEA298";"3076";"2021-07-13 22:57:47"
"c500014a0fa4000000d900";"00CEA298";"3075";"2021-07-13 22:47:28"
"c503014e0fa2000000d800";"00CEA298";"3074";"2021-07-13 22:37:07"
"c4fb01470fa0000000d900";"00CEA298";"3073";"2021-07-13 22:26:48"
"c50201430fa1000000d900";"00CEA298";"3072";"2021-07-13 22:16:28"
"c503014f0fa3000000dc00";"00CEA298";"3071";"2021-07-13 22:06:08"
"c4fb014e0f9e000000dc00";"00CEA298";"3070";"2021-07-13 21:55:48"
"c4ff01440fa2000000dc00";"00CEA298";"3069";"2021-07-13 21:45:27"
"c4fc014b0fa5000000dc00";"00CEA298";"3068";"2021-07-13 21:35:07"
"c4fc01470f9f000000e101";"00CEA298";"3067";"2021-07-13 21:27:01"
"c4fe01530fa4000000db00";"00CEA298";"3066";"2021-07-13 21:14:27"
"c4fe014b0fa3000000dc00";"00CEA298";"3065";"2021-07-13 21:04:07"
"c503014a0f9e000000db00";"00CEA298";"3064";"2021-07-13 20:53:50"
"c4fa01480fa0000000e000";"00CEA298";"3063";"2021-07-13 20:43:27"
"c4fd014e0f96000000dc00";"00CEA298";"3062";"2021-07-13 20:33:07"
"c4fb014a0f99000000e000";"00CEA298";"3061";"2021-07-13 20:22:47"
"c4fd01470fa4000000e000";"00CEA298";"3060";"2021-07-13 20:12:29"
"c4ff014e0fa8000000de00";"00CEA298";"3059";"2021-07-13 20:02:07"
"c4f4013e0f9e000000dc00";"00CEA298";"3058";"2021-07-13 19:51:48"
"c4fb01470fa4000000dc00";"00CEA298";"3057";"2021-07-13 19:41:27"
"c501014d0fa6000000de00";"00CEA298";"3056";"2021-07-13 19:31:10"
"c4f501410f9f000000db01";"00CEA298";"3055";"2021-07-13 19:23:01"
"c4fb01440f9c000000de00";"00CEA298";"3054";"2021-07-13 19:10:27"
"c4fb01470f9b000000db00";"00CEA298";"3053";"2021-07-13 19:00:08"
"c4fc014e0f98000000de00";"00CEA298";"3052";"2021-07-13 18:49:47"
"c500014b0f9b000000d900";"00CEA298";"3051";"2021-07-13 18:39:27"
"c4f701430f9d000000e100";"00CEA298";"3050";"2021-07-13 18:29:07"
"c4fd01490f9b000000de00";"00CEA298";"3049";"2021-07-13 18:18:49"
"c50101510fa5000000e000";"00CEA298";"3048";"2021-07-13 18:08:27"
"c4fc01460f99000000dc00";"00CEA298";"3047";"2021-07-13 17:58:09"
"c50001460fa0000000e301";"00CEA298";"3046";"2021-07-13 17:50:01"
"c50301520fa2000000e000";"00CEA298";"3045";"2021-07-13 17:37:29"
"c4fd014b0fa1000000e100";"00CEA298";"3044";"2021-07-13 17:27:10"
"c4fb01490f9c000000e000";"00CEA298";"3043";"2021-07-13 17:16:49"
"c502014a0f99000000e600";"00CEA298";"3042";"2021-07-13 17:06:27"
"c4fa013f0f9e000000e000";"00CEA298";"3041";"2021-07-13 16:56:07"
"c4f901480f9c000000e000";"00CEA298";"3040";"2021-07-13 16:45:47"
"c4f4014b0f9b000000e300";"00CEA298";"3039";"2021-07-13 16:35:27"
"c4fb01480f98000000e301";"00CEA298";"3038";"2021-07-13 16:27:20"
"c4f901400f96000000e101";"00CEA298";"3037";"2021-07-13 16:17:01"
"c4f8014c0fa4000000e300";"00CEA298";"3036";"2021-07-13 16:04:27"
"c4f6014d0fa1000000e400";"00CEA298";"3035";"2021-07-13 15:54:07"
"c4fa014e0fa3000000e100";"00CEA298";"3034";"2021-07-13 15:43:47"
"c4fc01480f97000000e100";"00CEA298";"3033";"2021-07-13 15:33:27"
"c4fd01490fa4000000e101";"00CEA298";"3032";"2021-07-13 15:25:20"
"c4f3014d0f9d000000e100";"00CEA298";"3031";"2021-07-13 15:12:47"
"c4f901460f9e000000e100";"00CEA298";"3030";"2021-07-13 15:02:27"
"c4fb014d0f9f000000e300";"00CEA298";"3029";"2021-07-13 14:52:07"
"c4f401480f97000000e300";"00CEA298";"3028";"2021-07-13 14:41:46"
"c4f601490f9c000000e300";"00CEA298";"3027";"2021-07-13 14:31:27"
"c4f301470fa3000000e100";"00CEA298";"3026";"2021-07-13 14:21:07"
"c4f2014b0f9c000000e100";"00CEA298";"3025";"2021-07-13 14:10:47"
"c4fb014b0f95000000de00";"00CEA298";"3024";"2021-07-13 14:00:27"
"c4ee014b0fa2000000e300";"00CEA298";"3023";"2021-07-13 13:50:07"
"c4f8014f0f9d000000e100";"00CEA298";"3022";"2021-07-13 13:39:46"
"c4fb01480f9a000000e100";"00CEA298";"3021";"2021-07-13 13:29:27"
"c4f201450f95000000e300";"00CEA298";"3020";"2021-07-13 13:19:07"
"c4f501530f98000000e100";"00CEA298";"3019";"2021-07-13 13:08:46"
"c4f701480f9c000000e100";"00CEA298";"3018";"2021-07-13 12:58:26"
"c4f9014f0fa4000000de00";"00CEA298";"3017";"2021-07-13 12:48:06"
"c4f801440f9e000000e400";"00CEA298";"3016";"2021-07-13 12:37:47"
"c4ef01480fa1000000e300";"00CEA298";"3015";"2021-07-13 12:27:27"
"c4f4014f0f94000000e100";"00CEA298";"3014";"2021-07-13 12:17:07"
"c4f901460f9d000000e300";"00CEA298";"3013";"2021-07-13 12:06:46"
"c4f501500f98000000e100";"00CEA298";"3012";"2021-07-13 11:56:27"
"c4f901460fa5000000e600";"00CEA298";"3011";"2021-07-13 11:46:06"
"c4f2014c0f9d000000e300";"00CEA298";"3010";"2021-07-13 11:35:46"
"c4f301550f98000000e100";"00CEA298";"3009";"2021-07-13 11:25:27"
"c4f501480fa2000000e300";"00CEA298";"3008";"2021-07-13 11:15:06"
"c4f4014f0f9d000000e401";"00CEA298";"3007";"2021-07-13 11:07:00"
"c4f7014f0f98000000e301";"00CEA298";"3006";"2021-07-13 10:56:40"
"c4f7014f0fa1000000e100";"00CEA298";"3005";"2021-07-13 10:44:07"
"c4f201490fa0000000e000";"00CEA298";"3004";"2021-07-13 10:33:46"
"c4f901410f92000000e001";"00CEA298";"3003";"2021-07-13 10:25:40"
