2021-11-08 13:19:00,-79,15417,-249,-0.005123500491677278,173,+1.8274,+16.580
2021-11-08 14:18:58,-54,15390,-260,-0.003508256924247902,168,+1.8276,+16.200
2021-11-08 15:18:59,-46,15394,-254,-0.0029877616421816943,160,+1.8278,+16.176
2021-11-08 16:17:16,-45,15394,-250,-0.002922823105274091,165,+1.8278,+16.197
2021-11-08 17:24:03,-47,15393,-248,-0.003052930244859553,171,+1.8289,+16.192
2021-11-08 18:22:20,-46,15394,-254,-0.0029877616421816943,166,+1.8271,+16.213
2021-11-08 19:20:41,-50,15384,-252,-0.003249682606554544,155,+1.8287,+16.219
2021-11-08 20:20:41,-49,15382,-257,-0.0031850862393923165,162,+1.8294,+16.205
2021-11-08 21:17:17,-40,15381,-256,-0.0026002451477320195,166,+1.8285,+16.239
2021-11-08 22:27:24,-48,15389,-259,-0.0031186592833401237,160,+1.8293,+16.166
2021-11-08 23:17:18,-43,15386,-256,-0.0027943544309988696,150,+1.8290,+16.260
2021-11-09 00:18:58,-44,15376,-264,-0.0028611729890983023,160,+1.8289,+16.205
2021-11-09 01:18:59,-48,15387,-269,-0.0031190297601710595,168,+1.8293,+16.187
2021-11-09 02:17:18,-48,15380,-262,-0.00312047341095707,157,+1.8309,+16.187
2021-11-09 03:20:41,-36,15378,-266,-0.0023406522206901046,158,+1.8295,+16.148
2021-11-09 04:18:58,-41,15386,-263,-0.0026643646488464443,168,+1.8293,+16.111
2021-11-09 05:19:00,-40,15382,-263,-0.0026000561948565848,157,+1.8290,+16.124
2021-11-09 06:20:41,-46,15381,-265,-0.0029902501210939477,163,+1.8293,+16.137
2021-11-09 07:24:04,-44,15387,-249,-0.0028591746306519256,163,+1.8274,+16.096
2021-11-09 08:19:00,-39,15389,-251,-0.002533935280883917,160,+1.8277,+16.126
2021-11-09 09:17:18,-39,15386,-260,-0.0025344046087251715,170,+1.8293,+16.121
2021-11-09 10:18:59,-47,15378,-254,-0.0030558878842638732,160,+1.8299,+16.111
2021-11-09 11:18:59,-42,15393,-255,-0.002728131874398602,163,+1.8278,+16.041
2021-11-09 12:17:18,-41,15386,-256,-0.0026643850875655117,158,+1.8303,+16.038
2021-11-09 13:22:22,-46,15389,-262,-0.002988706077433841,162,+1.8294,+16.083
2021-11-09 14:17:18,-52,15383,-264,-0.003379844373776755,165,+1.8301,+16.074
2021-11-09 15:19:00,-45,15386,-258,-0.0029243173323770023,163,+1.8299,+16.106
2021-11-09 16:19:00,-49,15386,-259,-0.003184251489340599,162,+1.8289,+16.164
2021-11-09 17:19:00,-53,15385,-262,-0.0034444008408367885,165,+1.8293,+16.169
2021-11-09 18:17:19,-54,15384,-262,-0.003509617058690768,158,+1.8291,+16.198
2021-11-09 19:22:24,-52,15384,-263,-0.003379628503123772,166,+1.8300,+16.187
2021-11-09 20:19:02,-58,15386,-262,-0.003769096459408393,163,+1.8292,+16.242
2021-11-09 21:17:19,-57,15384,-259,-0.003704606276543361,170,+1.8296,+16.231
2021-11-09 22:17:19,-56,15382,-257,-0.0036400947911590996,165,+1.8294,+16.197
2021-11-09 23:22:23,-56,15388,-274,-0.0036386065394230123,170,+1.8289,+16.172
2021-11-10 00:19:00,-56,15380,-271,-0.003640511143115408,168,+1.8310,+16.236
2021-11-10 01:20:42,-57,15378,-266,-0.003706022483787674,162,+1.8283,+16.232
2021-11-10 02:19:01,-60,15378,-262,-0.003901091784007612,166,+1.8299,+16.247
2021-11-10 03:20:42,-59,15384,-260,-0.0038345870057717867,163,+1.8310,+16.274
2021-11-10 04:17:22,-65,15378,-265,-0.004226164921356047,165,+1.8308,+16.284
2021-11-10 05:17:21,-56,15382,-259,-0.0036400868550010746,160,+1.8301,+16.279
2021-11-10 06:17:22,-68,15383,-254,-0.004419832899517109,157,+1.8285,+16.258
2021-11-10 07:20:42,-69,15380,-259,-0.004485679817381617,163,+1.8288,+16.263
2021-11-10 08:17:20,-65,15382,-265,-0.004225066270852302,168,+1.8303,+16.252
2021-11-10 09:17:21,-64,15380,-263,-0.004160616095409317,170,+1.8310,+16.237
2021-11-10 10:19:01,-64,15379,-269,-0.004160858483036491,168,+1.8306,+16.266
2021-11-10 11:17:22,-64,15380,-263,-0.004160616095409317,160,+1.8302,+16.302
2021-11-10 12:19:03,-63,15378,-259,-0.004096157775788725,162,+1.8292,+16.242
2021-11-10 13:17:22,-57,15380,-261,-0.0037055613376731685,168,+1.8286,+16.307
2021-11-10 14:19:02,-61,15379,-269,-0.003965820336951187,165,+1.8290,+16.307
2021-11-10 15:17:23,-58,15379,-261,-0.0037708156785038584,170,+1.8301,+16.405
2021-11-10 16:19:02,-58,15377,-262,-0.0037713018118582307,170,+1.8278,+16.370
2021-11-10 17:19:04,-68,15373,-260,-0.004422678290964725,173,+1.8307,+16.412
2021-11-10 18:19:02,-66,15378,-260,-0.004291205860360778,163,+1.8294,+16.417
2021-11-10 19:19:02,-61,15379,-255,-0.003965881823322507,168,+1.8290,+16.410
2021-11-10 20:19:02,-63,15379,-252,-0.0040959224708927225,166,+1.8292,+16.457
2021-11-10 21:17:22,-60,15378,-261,-0.0039010960965007576,170,+1.8303,+16.383
2021-11-10 22:19:03,-70,15379,-261,-0.0045509745906899945,174,+1.8297,+16.459
2021-11-10 23:19:04,-65,15382,-268,-0.004225051998678354,160,+1.8308,+16.420
2021-11-11 00:20:44,-64,15377,-267,-0.00416140892100205,170,+1.8301,+16.394
2021-11-11 01:22:27,-69,15371,-256,-0.004488320154618304,171,+1.8302,+16.486
2021-11-11 02:17:23,-68,15382,-254,-0.004420120155436271,168,+1.8298,+16.404
2021-11-11 03:25:50,-63,15384,-259,-0.004094560680981588,166,+1.8306,+16.451
2021-11-11 04:19:03,-70,15373,-262,-0.004552745239429381,165,+1.8306,+16.452
2021-11-11 05:19:05,-70,15376,-261,-0.0045518622599736444,162,+1.8283,+16.415
2021-11-11 06:17:22,-66,15380,-266,-0.004290619388155582,168,+1.8306,+16.446
2021-11-11 07:17:24,-74,15378,-256,-0.004811365422219867,160,+1.8301,+16.441
2021-11-11 08:17:23,-60,15375,-252,-0.0039018951522222403,162,+1.8308,+16.425
