2021-11-12 20:20:48,130,16049,-89,0.008099891465160238,173,+1.8299,+16.415
2021-11-12 21:19:06,132,16030,-88,0.008234250013466655,177,+1.8311,+16.499
2021-11-12 22:17:26,131,16033,-83,0.008170356747830882,181,+1.8318,+16.384
2021-11-12 23:17:25,132,16033,-92,0.00823269785666833,177,+1.8323,+16.389
2021-11-13 00:19:08,138,16034,-88,0.008606368621263604,173,+1.8312,+16.426
2021-11-13 01:19:06,129,16024,-92,0.00805011778266269,177,+1.8303,+16.446
2021-11-13 02:17:25,133,16027,-95,0.008298160032404227,177,+1.8308,+16.434
2021-11-13 03:17:26,139,16029,-96,0.008671409520182489,177,+1.8328,+16.462
2021-11-13 04:17:25,128,16031,-94,0.007984223050346937,177,+1.8295,+16.459
2021-11-13 05:22:30,131,16022,-95,0.008175931741937141,176,+1.8314,+16.417
2021-11-13 06:19:07,126,16017,-90,0.00786635524794251,176,+1.8304,+16.475
2021-11-13 07:19:07,132,16024,-86,0.008237338581624119,176,+1.8301,+16.433
2021-11-13 08:17:26,127,16020,-88,0.007927304848461459,174,+1.8292,+16.457
2021-11-13 09:20:49,131,15952,-175,0.008211457723031395,171,+1.8317,+16.430
2021-11-13 10:19:07,120,15978,-132,0.0075099292347664305,174,+1.8301,+16.412
2021-11-13 11:19:08,136,15992,-115,0.008503827258356654,176,+1.8315,+16.510
2021-11-13 12:19:07,135,15999,-112,0.008437620386692398,173,+1.8300,+16.496
2021-11-13 13:19:07,134,16007,-110,0.008370944351174163,177,+1.8304,+16.485
2021-11-13 14:17:27,129,16003,-105,0.008060640474729102,177,+1.8304,+16.462
2021-11-13 15:17:27,135,15997,-105,0.008438700228177783,174,+1.8313,+16.533
2021-11-15 10:19:11,148,16024,-83,0.009235759272668871,173,+1.8310,+16.279
2021-11-15 11:17:30,149,16026,-91,0.009296973988535226,174,+1.8309,+16.174
2021-11-15 12:20:53,142,16023,-94,0.00886187600993223,170,+1.8308,+16.127
2021-11-15 13:17:32,146,16026,-89,0.009109803439271829,171,+1.8302,+16.143
2021-11-15 14:17:30,148,16033,-93,0.009230543687664298,173,+1.8311,+16.158
2021-11-15 15:19:12,152,16026,-98,0.009484125845250655,171,+1.8310,+16.226
2021-11-15 16:17:31,145,16031,-87,0.009044595527875671,173,+1.8298,+16.195
2021-11-15 17:17:31,144,16027,-98,0.008984428373219494,176,+1.8309,+16.184
2021-11-15 18:19:13,140,16034,-91,0.00873108318984324,173,+1.8313,+16.096
2021-11-15 19:17:31,151,16040,-86,0.00941355170958251,171,+1.8293,+16.132
2021-11-15 20:17:32,147,16032,-85,0.009168775868866729,171,+1.8310,+16.090
2021-11-15 21:19:12,155,16036,-82,0.009665324706508546,174,+1.8305,+16.048
2021-11-15 22:19:13,150,16039,-69,0.009351844824173734,171,+1.8301,+16.059
2021-11-15 23:22:36,158,16035,-80,0.009853004097948896,170,+1.8303,+16.037
2021-11-16 00:17:32,158,16044,-78,0.00984748352148562,171,+1.8300,+16.022
2021-11-16 01:17:32,159,16038,-81,0.009913503149203605,170,+1.8288,+15.935
