"Series","Date","Value"
"Temperature for Smartbrick 148105","2023-01-19 00:00:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:05:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:10:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:15:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:20:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:25:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:30:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:35:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:40:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:45:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:50:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 00:55:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:00:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:05:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:10:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:15:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:20:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:25:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:30:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:35:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:40:59","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:45:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:50:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 01:55:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:00:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:05:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:10:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:15:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:20:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:25:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:30:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:35:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:40:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:45:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:50:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 02:55:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:00:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:05:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:10:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:15:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:20:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:25:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:30:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:35:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:40:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:45:56","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:50:57","19.7"
"Temperature for Smartbrick 148105","2023-01-19 03:55:56","19.6"
