"Series","Date","Value"
"X for Smartbrick 148088","2022-05-08 10:00:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 10:05:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 10:10:53","-1.0925293"
"X for Smartbrick 148088","2022-05-08 10:15:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 10:20:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 10:25:53","-1.0925293"
"X for Smartbrick 148088","2022-05-08 10:30:53","-1.0925293"
"X for Smartbrick 148088","2022-05-08 10:35:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 10:40:52","-1.0925293"
"X for Smartbrick 148088","2022-05-08 10:45:53","-1.0925293"
"X for Smartbrick 148088","2022-05-08 10:50:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 10:55:53","-1.0925293"
"X for Smartbrick 148088","2022-05-08 11:00:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 11:05:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 11:10:52","-1.0925293"
"X for Smartbrick 148088","2022-05-08 11:15:52","-1.0925293"
"X for Smartbrick 148088","2022-05-08 11:20:52","-1.08642578"
"X for Smartbrick 148088","2022-05-08 11:25:52","-1.08642578"
"X for Smartbrick 148088","2022-05-08 11:30:53","-1.08642578"
"X for Smartbrick 148088","2022-05-08 11:35:52","-1.0925293"
"X for Smartbrick 148088","2022-05-08 11:40:52","-1.08642578"
"X for Smartbrick 148088","2022-05-08 11:45:53","-1.08032227"
"X for Smartbrick 148088","2022-05-08 11:50:53","-1.08032227"
"X for Smartbrick 148088","2022-05-08 11:55:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:00:52","-1.07421875"
"X for Smartbrick 148088","2022-05-08 12:05:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:10:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:15:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:20:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:25:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:30:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:35:52","-1.08642578"
"X for Smartbrick 148088","2022-05-08 12:40:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:45:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:50:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 12:55:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:00:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:05:52","-1.07421875"
"X for Smartbrick 148088","2022-05-08 13:10:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:15:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:20:53","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:25:52","-1.08642578"
"X for Smartbrick 148088","2022-05-08 13:30:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:35:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:40:52","-1.08032227"
"X for Smartbrick 148088","2022-05-08 13:45:53","-1.10473633"
"X for Smartbrick 148088","2022-05-08 13:50:52","-1.10473633"
"X for Smartbrick 148088","2022-05-08 13:55:52","-1.09863281"
"X for Smartbrick 148088","2022-05-08 14:00:52","-1.10473633"
"X for Smartbrick 148088","2022-05-08 14:05:52","-1.09863281"
"X for Smartbrick 148088","2022-05-08 14:10:52","-1.09863281"
"X for Smartbrick 148088","2022-05-08 14:15:52","-1.10473633"
"X for Smartbrick 148088","2022-05-08 14:20:52","-1.09863281"
"X for Smartbrick 148088","2022-05-08 14:25:52","-1.10473633"
"X for Smartbrick 148088","2022-05-08 14:30:52","-1.10473633"
"X for Smartbrick 148088","2022-05-08 14:35:52","-1.09863281"
"X for Smartbrick 148088","2022-05-08 14:40:52","-1.10473633"
"X for Smartbrick 148088","2022-05-08 14:45:52","-1.09863281"
