"Series","Date","Value"
"X for Smartbrick 148097","2022-05-08 09:56:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:01:01","-1.58691406"
"X for Smartbrick 148097","2022-05-08 10:06:01","-1.57470703"
"X for Smartbrick 148097","2022-05-08 10:11:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:16:01","-1.58691406"
"X for Smartbrick 148097","2022-05-08 10:21:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:26:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:31:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:36:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:41:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:46:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:51:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 10:56:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:01:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:06:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:11:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:16:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:21:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:26:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:31:01","-1.57470703"
"X for Smartbrick 148097","2022-05-08 11:36:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:41:01","-1.58081055"
"X for Smartbrick 148097","2022-05-08 11:46:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 11:51:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 11:56:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:01:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:06:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:11:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 12:16:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 12:21:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:26:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 12:31:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 12:36:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:41:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:46:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:51:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 12:56:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 13:01:02","-1.61743164"
"X for Smartbrick 148097","2022-05-08 13:06:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 13:11:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 13:16:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 13:21:01","-1.61743164"
"X for Smartbrick 148097","2022-05-08 13:26:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 13:31:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 13:36:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 13:41:01","-1.62353516"
"X for Smartbrick 148097","2022-05-08 13:46:01","-1.6784668"
