"Series","Date","Value"
"Y for Smartbrick 148076","2022-05-08 09:59:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:04:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:09:29","2.28881836"
"Y for Smartbrick 148076","2022-05-08 10:14:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:19:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:24:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:29:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:34:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:39:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:44:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:49:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:54:30","2.29492188"
"Y for Smartbrick 148076","2022-05-08 10:59:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:04:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:09:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:14:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:19:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:24:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:29:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:34:29","2.29492188"
"Y for Smartbrick 148076","2022-05-08 11:39:29","2.28881836"
"Y for Smartbrick 148076","2022-05-08 11:44:29","0.36621094"
"Y for Smartbrick 148076","2022-05-08 11:49:29","0.34179688"
"Y for Smartbrick 148076","2022-05-08 11:54:29","0.34179688"
"Y for Smartbrick 148076","2022-05-08 11:59:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:04:29","0.34179688"
"Y for Smartbrick 148076","2022-05-08 12:09:29","0.34179688"
"Y for Smartbrick 148076","2022-05-08 12:14:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:19:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:24:29","0.34179688"
"Y for Smartbrick 148076","2022-05-08 12:29:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:34:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:39:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:44:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:49:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 12:54:29","0.32958984"
"Y for Smartbrick 148076","2022-05-08 12:59:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:04:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:09:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:14:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:19:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:24:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:29:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:34:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:39:29","0.33569336"
"Y for Smartbrick 148076","2022-05-08 13:44:29","-1.57470703"
"Y for Smartbrick 148076","2022-05-08 13:49:29","-1.61743164"
"Y for Smartbrick 148076","2022-05-08 13:54:29","-1.61743164"
"Y for Smartbrick 148076","2022-05-08 13:59:29","-1.61743164"
"Y for Smartbrick 148076","2022-05-08 14:04:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:09:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:14:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:19:30","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:24:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:29:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:34:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:39:29","-1.61743164"
"Y for Smartbrick 148076","2022-05-08 14:44:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:49:29","-1.61743164"
"Y for Smartbrick 148076","2022-05-08 14:54:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 14:59:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:04:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:09:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:14:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:19:29","-1.61743164"
"Y for Smartbrick 148076","2022-05-08 15:24:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:29:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:34:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:39:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:44:29","-1.62353516"
"Y for Smartbrick 148076","2022-05-08 15:49:30","-4.70581055"
"Y for Smartbrick 148076","2022-05-08 15:54:30","-4.70581055"
"Y for Smartbrick 148076","2022-05-08 15:59:29","-4.71191406"
"Y for Smartbrick 148076","2022-05-08 16:04:29","-4.70581055"
"Y for Smartbrick 148076","2022-05-08 16:09:29","-4.71191406"
"Y for Smartbrick 148076","2022-05-08 16:14:29","-4.71191406"
"Y for Smartbrick 148076","2022-05-08 16:19:29","-4.71801758"
"Y for Smartbrick 148076","2022-05-08 16:24:29","-4.71191406"
"Y for Smartbrick 148076","2022-05-08 16:29:29","-4.71191406"
"Y for Smartbrick 148076","2022-05-08 16:34:29","-4.71191406"
