"Series","Date","Value"
"Y for Smartbrick 148107","2022-05-08 09:53:44","2.38037109"
"Y for Smartbrick 148107","2022-05-08 09:58:44","2.38037109"
"Y for Smartbrick 148107","2022-05-08 10:03:44","2.38037109"
"Y for Smartbrick 148107","2022-05-08 10:08:44","2.38037109"
"Y for Smartbrick 148107","2022-05-08 10:13:45","2.37426758"
"Y for Smartbrick 148107","2022-05-08 10:18:44","2.38037109"
"Y for Smartbrick 148107","2022-05-08 10:23:44","2.38037109"
"Y for Smartbrick 148107","2022-05-08 10:28:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 10:33:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 10:38:45","2.37426758"
"Y for Smartbrick 148107","2022-05-08 10:43:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 10:48:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 10:53:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 10:58:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:03:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:08:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:13:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:18:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:23:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:28:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:33:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:38:44","2.37426758"
"Y for Smartbrick 148107","2022-05-08 11:43:44","2.36816406"
"Y for Smartbrick 148107","2022-05-08 11:48:44","0.45776367"
"Y for Smartbrick 148107","2022-05-08 11:53:44","0.45166016"
"Y for Smartbrick 148107","2022-05-08 11:58:44","0.45166016"
"Y for Smartbrick 148107","2022-05-08 12:03:44","0.45776367"
"Y for Smartbrick 148107","2022-05-08 12:08:43","0.45166016"
"Y for Smartbrick 148107","2022-05-08 12:13:45","0.45166016"
"Y for Smartbrick 148107","2022-05-08 12:18:44","0.45166016"
"Y for Smartbrick 148107","2022-05-08 12:23:43","0.45776367"
"Y for Smartbrick 148107","2022-05-08 12:28:44","0.45776367"
"Y for Smartbrick 148107","2022-05-08 12:33:44","0.44555664"
"Y for Smartbrick 148107","2022-05-08 12:38:43","0.45166016"
"Y for Smartbrick 148107","2022-05-08 12:43:43","0.45166016"
