"Series","Date","Value"
"Temperature for Smartbrick 163084","2023-03-18 10:59:31","25.7"
"Temperature for Smartbrick 163084","2023-03-18 16:59:30","24.2"
"Temperature for Smartbrick 163084","2023-03-18 22:59:29","21.2"
"Temperature for Smartbrick 163084","2023-03-19 04:59:28","20.1"
"Temperature for Smartbrick 163084","2023-03-19 10:59:27","20"
"Temperature for Smartbrick 163084","2023-03-19 16:59:26","21.1"
"Temperature for Smartbrick 163084","2023-03-19 22:59:25","19.9"
"Temperature for Smartbrick 163084","2023-03-20 04:59:24","19.6"
"Temperature for Smartbrick 163084","2023-03-20 10:59:23","20.3"
"Temperature for Smartbrick 163084","2023-03-20 16:59:23","21.2"
"Temperature for Smartbrick 163084","2023-03-20 22:59:21","20.4"
"Temperature for Smartbrick 163084","2023-03-22 04:59:16","20.3"
"Temperature for Smartbrick 163084","2023-03-22 10:59:14","20.5"
"Temperature for Smartbrick 163084","2023-03-22 16:59:13","21"
"Temperature for Smartbrick 163084","2023-03-22 22:59:13","20.4"
"Temperature for Smartbrick 163084","2023-03-23 04:59:12","20.2"
"Temperature for Smartbrick 163084","2023-03-23 10:59:10","21.5"
"Temperature for Smartbrick 163084","2023-03-23 16:59:09","23.2"
"Temperature for Smartbrick 163084","2023-03-23 22:59:08","21.6"
"Temperature for Smartbrick 163084","2023-03-24 04:59:07","20.5"
"Temperature for Smartbrick 163084","2023-03-24 10:59:06","24.5"
"Temperature for Smartbrick 163084","2023-03-24 16:59:06","28.2"
"Temperature for Smartbrick 163084","2023-03-24 22:59:04","22.2"
"Temperature for Smartbrick 163084","2023-03-25 04:59:03","20.3"
"Temperature for Smartbrick 163084","2023-03-25 10:59:02","21.2"
"Temperature for Smartbrick 163084","2023-03-25 16:59:00","25.4"
"Temperature for Smartbrick 163084","2023-03-25 22:58:59","20.9"
"Temperature for Smartbrick 163084","2023-03-26 05:58:59","19.9"
"Temperature for Smartbrick 163084","2023-03-26 11:58:57","20"
"Temperature for Smartbrick 163084","2023-03-26 17:58:56","22.1"
"Temperature for Smartbrick 163084","2023-03-26 23:58:57","20.3"
"Temperature for Smartbrick 163084","2023-03-27 05:58:54","19.5"
