"Series","Date","Value"
"Battery for Smartbrick 163084","2023-03-18 10:59:31","3.543"
"Battery for Smartbrick 163084","2023-03-18 16:59:30","3.543"
"Battery for Smartbrick 163084","2023-03-18 22:59:29","3.543"
"Battery for Smartbrick 163084","2023-03-19 04:59:28","3.572"
"Battery for Smartbrick 163084","2023-03-19 10:59:27","3.543"
"Battery for Smartbrick 163084","2023-03-19 16:59:26","3.542"
"Battery for Smartbrick 163084","2023-03-19 22:59:25","3.542"
"Battery for Smartbrick 163084","2023-03-20 04:59:24","3.571"
"Battery for Smartbrick 163084","2023-03-20 10:59:23","3.542"
"Battery for Smartbrick 163084","2023-03-20 16:59:23","3.543"
"Battery for Smartbrick 163084","2023-03-20 22:59:21","3.543"
"Battery for Smartbrick 163084","2023-03-22 04:59:16","3.571"
"Battery for Smartbrick 163084","2023-03-22 10:59:14","3.544"
"Battery for Smartbrick 163084","2023-03-22 16:59:13","3.543"
"Battery for Smartbrick 163084","2023-03-22 22:59:13","3.544"
"Battery for Smartbrick 163084","2023-03-23 04:59:12","3.571"
"Battery for Smartbrick 163084","2023-03-23 10:59:10","3.542"
"Battery for Smartbrick 163084","2023-03-23 16:59:09","3.544"
"Battery for Smartbrick 163084","2023-03-23 22:59:08","3.543"
"Battery for Smartbrick 163084","2023-03-24 04:59:07","3.571"
"Battery for Smartbrick 163084","2023-03-24 10:59:06","3.543"
"Battery for Smartbrick 163084","2023-03-24 16:59:06","3.544"
"Battery for Smartbrick 163084","2023-03-24 22:59:04","3.543"
"Battery for Smartbrick 163084","2023-03-25 04:59:03","3.574"
"Battery for Smartbrick 163084","2023-03-25 10:59:02","3.544"
"Battery for Smartbrick 163084","2023-03-25 16:59:00","3.543"
"Battery for Smartbrick 163084","2023-03-25 22:58:59","3.544"
"Battery for Smartbrick 163084","2023-03-26 05:58:59","3.574"
"Battery for Smartbrick 163084","2023-03-26 11:58:57","3.544"
"Battery for Smartbrick 163084","2023-03-26 17:58:56","3.543"
"Battery for Smartbrick 163084","2023-03-26 23:58:57","3.544"
"Battery for Smartbrick 163084","2023-03-27 05:58:54","3.574"
"Battery for Smartbrick 163084","2023-03-27 11:58:53","3.544"
"Battery for Smartbrick 163084","2023-03-27 17:58:52","3.544"
"Battery for Smartbrick 163084","2023-03-27 23:58:51","3.543"
"Battery for Smartbrick 163084","2023-03-28 05:58:51","3.57"
"Battery for Smartbrick 163084","2023-03-28 11:58:49","3.543"
"Battery for Smartbrick 163084","2023-03-28 17:58:48","3.544"
"Battery for Smartbrick 163084","2023-03-28 23:58:47","3.542"
"Battery for Smartbrick 163084","2023-03-29 05:58:46","3.568"
"Battery for Smartbrick 163084","2023-03-29 11:58:45","3.543"
"Battery for Smartbrick 163084","2023-03-29 17:58:43","3.544"
"Battery for Smartbrick 163084","2023-03-29 23:58:42","3.543"
"Battery for Smartbrick 163084","2023-03-30 05:58:42","3.571"
"Battery for Smartbrick 163084","2023-03-30 11:58:41","3.544"
"Battery for Smartbrick 163084","2023-03-30 17:58:39","3.543"
"Battery for Smartbrick 163084","2023-03-30 23:58:38","3.543"
"Battery for Smartbrick 163084","2023-03-31 05:58:38","3.57"
"Battery for Smartbrick 163084","2023-03-31 11:58:36","3.544"
"Battery for Smartbrick 163084","2023-03-31 17:58:36","3.518"
"Battery for Smartbrick 163084","2023-03-31 23:58:34","3.543"
"Battery for Smartbrick 163084","2023-04-01 05:58:33","3.574"
"Battery for Smartbrick 163084","2023-04-01 11:58:32","3.543"
"Battery for Smartbrick 163084","2023-04-01 17:58:31","3.543"
"Battery for Smartbrick 163084","2023-04-01 23:58:30","3.54"
"Battery for Smartbrick 163084","2023-04-02 05:58:30","3.57"
"Battery for Smartbrick 163084","2023-04-02 11:58:29","3.543"
"Battery for Smartbrick 163084","2023-04-02 17:58:27","3.543"
"Battery for Smartbrick 163084","2023-04-02 23:58:26","3.543"
"Battery for Smartbrick 163084","2023-04-03 05:58:25","3.566"
"Battery for Smartbrick 163084","2023-04-03 11:58:24","3.544"
"Battery for Smartbrick 163084","2023-04-03 17:58:22","3.545"
"Battery for Smartbrick 163084","2023-04-03 23:58:21","3.545"
"Battery for Smartbrick 163084","2023-04-04 05:58:21","3.574"
"Battery for Smartbrick 163084","2023-04-04 11:58:19","3.543"
"Battery for Smartbrick 163084","2023-04-04 17:58:18","3.544"
"Battery for Smartbrick 163084","2023-04-04 23:58:17","3.544"
"Battery for Smartbrick 163084","2023-04-05 05:58:16","3.572"
"Battery for Smartbrick 163084","2023-04-05 11:58:15","3.545"
"Battery for Smartbrick 163084","2023-04-05 17:58:14","3.54"
"Battery for Smartbrick 163084","2023-04-05 23:58:13","3.544"
"Battery for Smartbrick 163084","2023-04-06 05:58:12","3.572"
"Battery for Smartbrick 163084","2023-04-06 11:58:12","3.546"
"Battery for Smartbrick 163084","2023-04-06 15:50:39","3.591"
"Battery for Smartbrick 163084","2023-04-06 15:55:41","3.543"
"Battery for Smartbrick 163084","2023-04-06 16:00:52","3.543"
"Battery for Smartbrick 163084","2023-04-06 16:05:48","3.542"
"Battery for Smartbrick 163084","2023-04-06 16:10:43","3.544"
"Battery for Smartbrick 163084","2023-04-06 16:15:44","3.545"
"Battery for Smartbrick 163084","2023-04-06 16:20:45","3.546"
"Battery for Smartbrick 163084","2023-04-06 16:25:45","3.543"
"Battery for Smartbrick 163084","2023-04-06 16:30:44","3.544"
"Battery for Smartbrick 163084","2023-04-06 16:35:44","3.544"
"Battery for Smartbrick 163084","2023-04-06 16:40:43","3.543"
"Battery for Smartbrick 163084","2023-04-06 16:45:43","3.544"
"Battery for Smartbrick 163084","2023-04-06 16:50:43","3.544"
"Battery for Smartbrick 163084","2023-04-06 16:55:44","3.544"
"Battery for Smartbrick 163084","2023-04-06 17:00:44","3.547"
"Battery for Smartbrick 163084","2023-04-06 17:05:43","3.545"
"Battery for Smartbrick 163084","2023-04-06 17:10:59","3.546"
"Battery for Smartbrick 163084","2023-04-06 17:16:07","3.544"
"Battery for Smartbrick 163084","2023-04-06 17:21:02","3.544"
"Battery for Smartbrick 163084","2023-04-06 17:26:08","3.543"
"Battery for Smartbrick 163084","2023-04-06 17:30:55","3.545"
"Battery for Smartbrick 163084","2023-04-06 17:36:00","3.544"
"Battery for Smartbrick 163084","2023-04-06 17:41:00","3.545"
"Battery for Smartbrick 163084","2023-04-06 17:46:11","3.544"
"Battery for Smartbrick 163084","2023-04-06 17:51:02","3.542"
"Battery for Smartbrick 163084","2023-04-06 17:55:58","3.545"
"Battery for Smartbrick 163084","2023-04-06 18:00:49","3.545"
"Battery for Smartbrick 163084","2023-04-06 18:05:52","3.544"
"Battery for Smartbrick 163084","2023-04-06 18:10:49","3.545"
"Battery for Smartbrick 163084","2023-04-06 18:16:31","3.546"
"Battery for Smartbrick 163084","2023-04-06 18:30:51","3.546"
"Battery for Smartbrick 163084","2023-04-06 18:35:51","3.545"
"Battery for Smartbrick 163084","2023-04-06 18:40:49","3.545"
"Battery for Smartbrick 163084","2023-04-06 18:45:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 18:50:50","3.544"
"Battery for Smartbrick 163084","2023-04-06 18:55:47","3.543"
"Battery for Smartbrick 163084","2023-04-06 19:00:47","3.545"
"Battery for Smartbrick 163084","2023-04-06 19:05:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 19:10:48","3.545"
"Battery for Smartbrick 163084","2023-04-06 19:15:48","3.544"
"Battery for Smartbrick 163084","2023-04-06 19:20:47","3.543"
"Battery for Smartbrick 163084","2023-04-06 19:25:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 19:30:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 19:35:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 19:40:49","3.544"
"Battery for Smartbrick 163084","2023-04-06 19:45:48","3.545"
"Battery for Smartbrick 163084","2023-04-06 19:50:47","3.545"
"Battery for Smartbrick 163084","2023-04-06 19:55:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 20:00:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 20:05:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 20:10:47","3.545"
"Battery for Smartbrick 163084","2023-04-06 20:15:48","3.544"
"Battery for Smartbrick 163084","2023-04-06 20:20:48","3.544"
"Battery for Smartbrick 163084","2023-04-06 20:25:46","3.545"
"Battery for Smartbrick 163084","2023-04-06 20:30:47","3.543"
"Battery for Smartbrick 163084","2023-04-06 20:35:56","3.544"
"Battery for Smartbrick 163084","2023-04-06 20:40:45","3.604"
"Battery for Smartbrick 163084","2023-04-06 20:45:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 20:50:46","3.545"
"Battery for Smartbrick 163084","2023-04-06 20:55:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 21:00:46","3.546"
"Battery for Smartbrick 163084","2023-04-06 21:05:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 21:10:46","3.545"
"Battery for Smartbrick 163084","2023-04-06 21:15:46","3.545"
"Battery for Smartbrick 163084","2023-04-06 21:20:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 21:25:46","3.546"
"Battery for Smartbrick 163084","2023-04-06 21:30:46","3.545"
"Battery for Smartbrick 163084","2023-04-06 21:35:46","3.546"
"Battery for Smartbrick 163084","2023-04-06 21:40:46","3.546"
"Battery for Smartbrick 163084","2023-04-06 21:45:47","3.543"
"Battery for Smartbrick 163084","2023-04-06 21:50:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 21:55:48","3.545"
"Battery for Smartbrick 163084","2023-04-06 22:00:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 22:05:48","3.544"
"Battery for Smartbrick 163084","2023-04-06 22:10:48","3.544"
"Battery for Smartbrick 163084","2023-04-06 22:15:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 22:20:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 22:25:47","3.544"
"Battery for Smartbrick 163084","2023-04-06 22:30:46","3.544"
"Battery for Smartbrick 163084","2023-04-06 22:35:53","3.547"
"Battery for Smartbrick 163084","2023-04-06 22:40:47","3.546"
