"Series","Date","Value"
"Temperature for Smartbrick 163062","2023-03-18 11:37:38","25.8"
"Temperature for Smartbrick 163062","2023-03-18 17:37:38","23"
"Temperature for Smartbrick 163062","2023-03-18 23:37:36","20.8"
"Temperature for Smartbrick 163062","2023-03-19 05:37:37","20.1"
"Temperature for Smartbrick 163062","2023-03-19 11:37:35","20.2"
"Temperature for Smartbrick 163062","2023-03-19 17:37:36","20.8"
"Temperature for Smartbrick 163062","2023-03-19 23:37:34","20"
"Temperature for Smartbrick 163062","2023-03-20 05:37:33","19.7"
"Temperature for Smartbrick 163062","2023-03-20 11:37:31","21.1"
"Temperature for Smartbrick 163062","2023-03-20 17:37:30","21.3"
"Temperature for Smartbrick 163062","2023-03-22 05:37:26","20.4"
"Temperature for Smartbrick 163062","2023-03-22 11:37:24","20.6"
"Temperature for Smartbrick 163062","2023-03-22 17:37:23","21"
"Temperature for Smartbrick 163062","2023-03-22 23:37:23","20.6"
"Temperature for Smartbrick 163062","2023-03-23 05:37:22","20.4"
"Temperature for Smartbrick 163062","2023-03-23 11:37:21","22.1"
"Temperature for Smartbrick 163062","2023-03-23 17:37:20","23"
"Temperature for Smartbrick 163062","2023-03-23 23:37:19","21.2"
"Temperature for Smartbrick 163062","2023-03-24 05:37:19","20.5"
"Temperature for Smartbrick 163062","2023-03-24 11:37:17","27.4"
"Temperature for Smartbrick 163062","2023-03-24 17:37:16","25.8"
"Temperature for Smartbrick 163062","2023-03-24 23:37:16","21.5"
"Temperature for Smartbrick 163062","2023-03-25 05:37:16","20.4"
"Temperature for Smartbrick 163062","2023-03-25 11:37:14","22.2"
"Temperature for Smartbrick 163062","2023-03-25 17:37:13","23.7"
"Temperature for Smartbrick 163062","2023-03-25 23:37:12","20.6"
"Temperature for Smartbrick 163062","2023-03-26 06:37:12","20"
"Temperature for Smartbrick 163062","2023-03-26 12:37:11","20.3"
"Temperature for Smartbrick 163062","2023-03-26 18:37:10","21.9"
"Temperature for Smartbrick 163062","2023-03-27 00:37:09","20.1"
"Temperature for Smartbrick 163062","2023-03-27 06:37:09","19.7"
"Temperature for Smartbrick 163062","2023-03-27 12:37:07","22.6"
"Temperature for Smartbrick 163062","2023-03-27 18:37:06","23.5"
"Temperature for Smartbrick 163062","2023-03-28 00:37:05","20.4"
"Temperature for Smartbrick 163062","2023-03-28 06:37:05","19.6"
"Temperature for Smartbrick 163062","2023-03-28 12:37:03","23.8"
"Temperature for Smartbrick 163062","2023-03-28 18:37:03","23"
"Temperature for Smartbrick 163062","2023-03-29 00:37:02","20.5"
"Temperature for Smartbrick 163062","2023-03-29 06:37:01","20.1"
"Temperature for Smartbrick 163062","2023-03-29 12:37:00","21.1"
"Temperature for Smartbrick 163062","2023-03-29 18:36:59","21.9"
"Temperature for Smartbrick 163062","2023-03-30 00:36:58","20.7"
"Temperature for Smartbrick 163062","2023-03-30 06:36:58","20.3"
"Temperature for Smartbrick 163062","2023-03-30 12:36:57","23.1"
"Temperature for Smartbrick 163062","2023-03-30 18:36:56","23.7"
"Temperature for Smartbrick 163062","2023-03-31 00:36:55","21.2"
"Temperature for Smartbrick 163062","2023-03-31 06:36:55","20.4"
"Temperature for Smartbrick 163062","2023-03-31 12:36:54","21.7"
"Temperature for Smartbrick 163062","2023-03-31 18:36:52","22"
"Temperature for Smartbrick 163062","2023-04-01 00:36:52","20.6"
"Temperature for Smartbrick 163062","2023-04-01 06:36:52","20.2"
"Temperature for Smartbrick 163062","2023-04-01 12:36:50","20.6"
