"Series","Date","Value"
"Y for Smartbrick 148099","2022-03-21 12:57:13","-97.51586914"
"Y for Smartbrick 148099","2022-03-21 14:22:10","11.59057617"
"Y for Smartbrick 148099","2022-03-21 14:27:11","88.01269531"
"Y for Smartbrick 148099","2022-03-21 14:32:11","-97.58911133"
"Y for Smartbrick 148099","2022-03-21 14:37:11","87.8112793"
"Y for Smartbrick 148099","2022-03-21 14:42:11","86.18164062"
"Y for Smartbrick 148099","2022-03-21 14:47:11","84.90600586"
"Y for Smartbrick 148099","2022-03-21 14:52:11","0.67138672"
"Y for Smartbrick 148099","2022-03-21 14:57:11","2.56958008"
"Y for Smartbrick 148099","2022-03-21 15:02:11","3.02124023"
"Y for Smartbrick 148099","2022-03-21 15:07:11","2.77709961"
"Y for Smartbrick 148099","2022-03-21 15:12:11","2.86865234"
"Y for Smartbrick 148099","2022-03-21 15:17:11","3.16772461"
"Y for Smartbrick 148099","2022-03-21 15:22:12","3.22875977"
"Y for Smartbrick 148099","2022-03-21 15:27:11","3.22875977"
"Y for Smartbrick 148099","2022-03-21 15:32:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 15:37:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 15:42:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 15:47:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 15:52:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 15:57:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 16:02:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 16:07:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 16:12:12","3.22265625"
"Y for Smartbrick 148099","2022-03-21 16:17:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 16:22:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 16:27:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 16:32:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 16:37:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 16:42:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 16:47:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 16:52:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 16:57:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 17:02:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 17:07:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 17:12:11","3.21655273"
"Y for Smartbrick 148099","2022-03-21 17:17:11","3.22265625"
"Y for Smartbrick 148099","2022-03-21 17:22:11","3.26538086"
"Y for Smartbrick 148099","2022-03-21 17:27:11","3.3203125"
"Y for Smartbrick 148099","2022-03-21 17:32:11","3.35083008"
"Y for Smartbrick 148099","2022-03-21 17:37:11","3.36914062"
"Y for Smartbrick 148099","2022-03-21 17:42:11","3.38745117"
