"Series","Date","Value"
"Y for Smartbrick 148097","2022-03-21 14:02:28","86.59667969"
"Y for Smartbrick 148097","2022-03-21 14:07:30","72.46704102"
"Y for Smartbrick 148097","2022-03-21 14:12:30","66.39404297"
"Y for Smartbrick 148097","2022-03-21 14:17:30","63.25683594"
"Y for Smartbrick 148097","2022-03-21 14:22:19","11.6394043"
"Y for Smartbrick 148097","2022-03-21 14:22:28","65.84472656"
"Y for Smartbrick 148097","2022-03-21 14:27:30","59.47265625"
"Y for Smartbrick 148097","2022-03-21 14:32:30","-97.48535156"
"Y for Smartbrick 148097","2022-03-21 14:37:29","66.74804688"
"Y for Smartbrick 148097","2022-03-21 14:42:30","62.23144531"
"Y for Smartbrick 148097","2022-03-21 14:47:29","62.46948242"
"Y for Smartbrick 148097","2022-03-21 14:52:29","3.93676758"
"Y for Smartbrick 148097","2022-03-21 14:57:30","4.06494141"
"Y for Smartbrick 148097","2022-03-21 15:02:29","4.07714844"
"Y for Smartbrick 148097","2022-03-21 15:07:29","3.87573242"
"Y for Smartbrick 148097","2022-03-21 15:12:29","4.0222168"
"Y for Smartbrick 148097","2022-03-21 15:17:30","4.34570312"
"Y for Smartbrick 148097","2022-03-21 15:22:30","4.33959961"
"Y for Smartbrick 148097","2022-03-21 15:27:29","4.33959961"
"Y for Smartbrick 148097","2022-03-21 15:32:29","4.33959961"
"Y for Smartbrick 148097","2022-03-21 15:37:30","4.33959961"
"Y for Smartbrick 148097","2022-03-21 15:42:29","4.33349609"
"Y for Smartbrick 148097","2022-03-21 15:47:30","4.33349609"
"Y for Smartbrick 148097","2022-03-21 15:52:29","4.32739258"
"Y for Smartbrick 148097","2022-03-21 15:57:30","4.33349609"
"Y for Smartbrick 148097","2022-03-21 16:02:30","4.33349609"
"Y for Smartbrick 148097","2022-03-21 16:07:29","4.33349609"
"Y for Smartbrick 148097","2022-03-21 16:12:29","4.33349609"
"Y for Smartbrick 148097","2022-03-21 16:17:29","4.33349609"
"Y for Smartbrick 148097","2022-03-21 16:22:29","4.32739258"
"Y for Smartbrick 148097","2022-03-21 16:27:29","4.33349609"
"Y for Smartbrick 148097","2022-03-21 16:32:29","4.32739258"
"Y for Smartbrick 148097","2022-03-21 16:37:29","4.32739258"
"Y for Smartbrick 148097","2022-03-21 16:42:29","4.32128906"
"Y for Smartbrick 148097","2022-03-21 16:47:29","4.32739258"
"Y for Smartbrick 148097","2022-03-21 16:52:29","4.32128906"
"Y for Smartbrick 148097","2022-03-21 16:57:29","4.32128906"
"Y for Smartbrick 148097","2022-03-21 17:02:30","4.32128906"
"Y for Smartbrick 148097","2022-03-21 17:07:29","4.32128906"
"Y for Smartbrick 148097","2022-03-21 17:12:29","4.33349609"
"Y for Smartbrick 148097","2022-03-21 17:17:29","4.36401367"
"Y for Smartbrick 148097","2022-03-21 17:22:29","4.40673828"
"Y for Smartbrick 148097","2022-03-21 17:27:29","4.46166992"
"Y for Smartbrick 148097","2022-03-21 17:32:29","4.51049805"
"Y for Smartbrick 148097","2022-03-21 17:37:29","4.53491211"
"Y for Smartbrick 148097","2022-03-21 17:42:29","4.55322266"
"Y for Smartbrick 148097","2022-03-21 17:47:29","4.5715332"
"Y for Smartbrick 148097","2022-03-21 17:52:29","4.58374023"
"Y for Smartbrick 148097","2022-03-21 17:57:29","4.58374023"
"Y for Smartbrick 148097","2022-03-21 18:02:29","4.59594727"
