"Series","Date","Value"
"Battery for Smartbrick 163077","2023-03-18 11:11:28","3.559"
"Battery for Smartbrick 163077","2023-03-18 17:11:27","3.561"
"Battery for Smartbrick 163077","2023-03-18 23:11:27","3.561"
"Battery for Smartbrick 163077","2023-03-19 05:11:26","3.587"
"Battery for Smartbrick 163077","2023-03-19 11:11:25","3.561"
"Battery for Smartbrick 163077","2023-03-19 17:11:24","3.558"
"Battery for Smartbrick 163077","2023-03-19 23:11:23","3.559"
"Battery for Smartbrick 163077","2023-03-20 05:11:23","3.587"
"Battery for Smartbrick 163077","2023-03-20 11:11:22","3.561"
"Battery for Smartbrick 163077","2023-03-20 17:11:21","3.562"
"Battery for Smartbrick 163077","2023-03-20 23:11:20","3.561"
"Battery for Smartbrick 163077","2023-03-21 05:11:21","3.588"
"Battery for Smartbrick 163077","2023-03-21 11:11:18","3.559"
"Battery for Smartbrick 163077","2023-03-21 17:11:19","3.563"
"Battery for Smartbrick 163077","2023-03-21 23:11:17","3.561"
"Battery for Smartbrick 163077","2023-03-22 05:11:16","3.587"
"Battery for Smartbrick 163077","2023-03-22 11:11:16","3.559"
"Battery for Smartbrick 163077","2023-03-22 17:11:14","3.562"
"Battery for Smartbrick 163077","2023-03-22 23:11:14","3.562"
"Battery for Smartbrick 163077","2023-03-23 05:11:13","3.587"
"Battery for Smartbrick 163077","2023-03-23 11:11:12","3.561"
"Battery for Smartbrick 163077","2023-03-23 17:11:11","3.561"
"Battery for Smartbrick 163077","2023-03-23 23:11:11","3.561"
"Battery for Smartbrick 163077","2023-03-24 05:11:10","3.589"
"Battery for Smartbrick 163077","2023-03-24 11:11:09","3.561"
"Battery for Smartbrick 163077","2023-03-24 17:11:08","3.559"
"Battery for Smartbrick 163077","2023-03-24 23:11:07","3.559"
"Battery for Smartbrick 163077","2023-03-25 05:11:07","3.59"
"Battery for Smartbrick 163077","2023-03-25 11:11:06","3.561"
"Battery for Smartbrick 163077","2023-03-25 17:11:06","3.538"
"Battery for Smartbrick 163077","2023-03-25 23:11:04","3.562"
"Battery for Smartbrick 163077","2023-03-26 06:11:03","3.587"
"Battery for Smartbrick 163077","2023-03-26 12:11:02","3.561"
"Battery for Smartbrick 163077","2023-03-26 18:11:02","3.561"
"Battery for Smartbrick 163077","2023-03-27 00:11:01","3.558"
"Battery for Smartbrick 163077","2023-03-27 06:11:01","3.585"
"Battery for Smartbrick 163077","2023-03-27 12:10:59","3.562"
"Battery for Smartbrick 163077","2023-03-27 18:10:58","3.561"
"Battery for Smartbrick 163077","2023-03-28 00:10:58","3.561"
"Battery for Smartbrick 163077","2023-03-28 06:10:57","3.583"
"Battery for Smartbrick 163077","2023-03-28 12:10:56","3.559"
"Battery for Smartbrick 163077","2023-03-28 18:10:55","3.559"
"Battery for Smartbrick 163077","2023-03-29 00:10:54","3.559"
"Battery for Smartbrick 163077","2023-03-29 06:10:54","3.588"
"Battery for Smartbrick 163077","2023-03-29 12:10:53","3.559"
"Battery for Smartbrick 163077","2023-03-29 18:10:52","3.561"
"Battery for Smartbrick 163077","2023-03-30 00:10:52","3.561"
"Battery for Smartbrick 163077","2023-03-30 06:10:51","3.59"
"Battery for Smartbrick 163077","2023-03-30 12:10:50","3.559"
"Battery for Smartbrick 163077","2023-03-30 18:10:49","3.556"
"Battery for Smartbrick 163077","2023-03-31 00:10:48","3.558"
"Battery for Smartbrick 163077","2023-03-31 06:10:48","3.588"
"Battery for Smartbrick 163077","2023-03-31 12:10:46","3.564"
"Battery for Smartbrick 163077","2023-03-31 18:10:46","3.561"
"Battery for Smartbrick 163077","2023-04-01 00:10:45","3.561"
"Battery for Smartbrick 163077","2023-04-01 06:10:45","3.588"
"Battery for Smartbrick 163077","2023-04-01 12:10:43","3.559"
"Battery for Smartbrick 163077","2023-04-01 18:10:42","3.563"
"Battery for Smartbrick 163077","2023-04-02 00:10:42","3.561"
"Battery for Smartbrick 163077","2023-04-02 06:10:41","3.585"
"Battery for Smartbrick 163077","2023-04-02 12:10:40","3.561"
"Battery for Smartbrick 163077","2023-04-02 18:10:39","3.559"
"Battery for Smartbrick 163077","2023-04-03 00:10:39","3.562"
"Battery for Smartbrick 163077","2023-04-03 06:10:38","3.588"
"Battery for Smartbrick 163077","2023-04-03 12:10:37","3.561"
"Battery for Smartbrick 163077","2023-04-03 18:10:36","3.558"
"Battery for Smartbrick 163077","2023-04-04 00:10:35","3.559"
"Battery for Smartbrick 163077","2023-04-04 06:10:35","3.587"
"Battery for Smartbrick 163077","2023-04-04 12:10:34","3.561"
"Battery for Smartbrick 163077","2023-04-04 18:10:33","3.562"
"Battery for Smartbrick 163077","2023-04-05 00:10:32","3.559"
"Battery for Smartbrick 163077","2023-04-05 06:10:32","3.589"
"Battery for Smartbrick 163077","2023-04-05 12:10:30","3.563"
"Battery for Smartbrick 163077","2023-04-05 18:10:30","3.557"
"Battery for Smartbrick 163077","2023-04-06 00:10:29","3.559"
"Battery for Smartbrick 163077","2023-04-06 06:10:29","3.589"
"Battery for Smartbrick 163077","2023-04-06 12:10:28","3.559"
"Battery for Smartbrick 163077","2023-04-06 15:50:46","3.604"
"Battery for Smartbrick 163077","2023-04-06 15:55:47","3.562"
"Battery for Smartbrick 163077","2023-04-06 16:00:48","3.559"
"Battery for Smartbrick 163077","2023-04-06 16:05:49","3.559"
"Battery for Smartbrick 163077","2023-04-06 16:10:48","3.562"
"Battery for Smartbrick 163077","2023-04-06 16:15:48","3.562"
"Battery for Smartbrick 163077","2023-04-06 16:20:49","3.562"
"Battery for Smartbrick 163077","2023-04-06 16:25:47","3.561"
"Battery for Smartbrick 163077","2023-04-06 16:30:49","3.559"
"Battery for Smartbrick 163077","2023-04-06 16:35:50","3.562"
"Battery for Smartbrick 163077","2023-04-06 16:40:47","3.561"
