"Series","Date","Value"
"Temperature for Smartbrick 148051","2022-04-06 16:11:20","12.1"
"Temperature for Smartbrick 148051","2022-04-06 22:11:19","10.5"
"Temperature for Smartbrick 148051","2022-04-07 04:11:19","10.2"
"Temperature for Smartbrick 148051","2022-04-07 10:11:19","8.5"
"Temperature for Smartbrick 148051","2022-04-07 16:11:20","12.3"
"Temperature for Smartbrick 148051","2022-04-07 22:11:20","8.4"
"Temperature for Smartbrick 148051","2022-04-08 04:11:20","6.2"
"Temperature for Smartbrick 148051","2022-04-08 10:11:20","8.3"
"Temperature for Smartbrick 148051","2022-04-08 16:11:20","11.9"
"Temperature for Smartbrick 148051","2022-04-08 22:11:20","7.5"
"Temperature for Smartbrick 148051","2022-04-09 04:11:20","6.4"
"Temperature for Smartbrick 148051","2022-04-09 10:11:20","8.7"
"Temperature for Smartbrick 148051","2022-04-09 16:11:21","15.5"
"Temperature for Smartbrick 148051","2022-04-09 22:11:21","7.1"
"Temperature for Smartbrick 148051","2022-04-10 04:11:22","5.9"
"Temperature for Smartbrick 148051","2022-04-10 10:11:21","8.2"
"Temperature for Smartbrick 148051","2022-04-10 16:11:21","25"
"Temperature for Smartbrick 148051","2022-04-10 22:11:20","9.7"
"Temperature for Smartbrick 148051","2022-04-11 04:11:21","7.8"
"Temperature for Smartbrick 148051","2022-04-11 10:11:21","10.4"
"Temperature for Smartbrick 148051","2022-04-11 16:11:21","26.7"
"Temperature for Smartbrick 148051","2022-04-11 22:11:21","12.2"
"Temperature for Smartbrick 148051","2022-04-12 04:11:21","9.9"
"Temperature for Smartbrick 148051","2022-04-12 10:11:21","12.5"
"Temperature for Smartbrick 148051","2022-04-12 16:11:21","25.9"
"Temperature for Smartbrick 148051","2022-04-13 04:11:21","13.4"
"Temperature for Smartbrick 148051","2022-04-13 10:11:21","14.9"
