"Series","Date","Value"
"Y for Smartbrick 148084","2022-03-07 18:13:55","-4.08935547"
"Y for Smartbrick 148084","2022-03-08 00:13:56","-4.10766602"
"Y for Smartbrick 148084","2022-03-08 06:13:55","-4.11376953"
"Y for Smartbrick 148084","2022-03-08 12:13:55","-3.99780273"
"Y for Smartbrick 148084","2022-03-08 18:13:55","-4.08325195"
"Y for Smartbrick 148084","2022-03-09 00:13:55","-4.1015625"
"Y for Smartbrick 148084","2022-03-09 06:13:55","-4.11376953"
"Y for Smartbrick 148084","2022-03-09 12:13:55","-3.97949219"
"Y for Smartbrick 148084","2022-03-09 18:13:54","-4.06494141"
"Y for Smartbrick 148084","2022-03-10 00:13:54","-4.09545898"
"Y for Smartbrick 148084","2022-03-10 06:13:54","-4.1015625"
"Y for Smartbrick 148084","2022-03-10 12:13:54","-3.97338867"
"Y for Smartbrick 148084","2022-03-10 18:13:54","-4.05273438"
"Y for Smartbrick 148084","2022-03-11 00:13:53","-4.08935547"
"Y for Smartbrick 148084","2022-03-11 06:13:54","-4.1015625"
"Y for Smartbrick 148084","2022-03-11 12:13:54","-3.9855957"
"Y for Smartbrick 148084","2022-03-11 18:13:54","-4.05273438"
"Y for Smartbrick 148084","2022-03-12 00:13:53","-4.07714844"
"Y for Smartbrick 148084","2022-03-12 06:13:53","-4.08325195"
"Y for Smartbrick 148084","2022-03-12 12:13:53","-4.04052734"
"Y for Smartbrick 148084","2022-03-12 18:13:52","-4.07104492"
"Y for Smartbrick 148084","2022-03-13 00:13:52","-4.07714844"
"Y for Smartbrick 148084","2022-03-13 06:13:52","-4.08325195"
"Y for Smartbrick 148084","2022-03-13 12:13:53","-4.01000977"
"Y for Smartbrick 148084","2022-03-13 18:13:51","-4.07714844"
"Y for Smartbrick 148084","2022-03-14 00:13:51","-4.07104492"
"Y for Smartbrick 148084","2022-03-14 06:13:51","-4.08935547"
"Y for Smartbrick 148084","2022-03-14 12:13:51","-4.01611328"
