"Series","Date","Value"
"Temperature for Smartbrick 148084","2022-03-07 18:13:55","8.4"
"Temperature for Smartbrick 148084","2022-03-08 00:13:56","5.3"
"Temperature for Smartbrick 148084","2022-03-08 06:13:55","2.9"
"Temperature for Smartbrick 148084","2022-03-08 12:13:55","26.6"
"Temperature for Smartbrick 148084","2022-03-08 18:13:55","9.9"
"Temperature for Smartbrick 148084","2022-03-09 00:13:55","6"
"Temperature for Smartbrick 148084","2022-03-09 06:13:55","3.7"
"Temperature for Smartbrick 148084","2022-03-09 12:13:55","30.9"
"Temperature for Smartbrick 148084","2022-03-09 18:13:54","12.1"
"Temperature for Smartbrick 148084","2022-03-10 00:13:54","7.8"
"Temperature for Smartbrick 148084","2022-03-10 06:13:54","5.2"
"Temperature for Smartbrick 148084","2022-03-10 12:13:54","33.2"
"Temperature for Smartbrick 148084","2022-03-10 18:13:54","13.6"
"Temperature for Smartbrick 148084","2022-03-11 00:13:53","8.7"
"Temperature for Smartbrick 148084","2022-03-11 06:13:54","6"
"Temperature for Smartbrick 148084","2022-03-11 12:13:54","30.3"
"Temperature for Smartbrick 148084","2022-03-11 18:13:54","13.8"
"Temperature for Smartbrick 148084","2022-03-12 00:13:53","10.5"
"Temperature for Smartbrick 148084","2022-03-12 06:13:53","8.8"
"Temperature for Smartbrick 148084","2022-03-12 12:13:53","18.9"
"Temperature for Smartbrick 148084","2022-03-12 18:13:52","12.5"
"Temperature for Smartbrick 148084","2022-03-13 00:13:52","11.3"
"Temperature for Smartbrick 148084","2022-03-13 06:13:52","10"
"Temperature for Smartbrick 148084","2022-03-13 12:13:53","26.2"
"Temperature for Smartbrick 148084","2022-03-13 18:13:51","14.8"
"Temperature for Smartbrick 148084","2022-03-14 00:13:51","11.8"
"Temperature for Smartbrick 148084","2022-03-14 06:13:51","10"
"Temperature for Smartbrick 148084","2022-03-14 12:13:51","25.2"
