"Series","Date","Value"
"Temperature for Smartbrick 148076","2022-04-11 12:26:00","12.3"
"Temperature for Smartbrick 148076","2022-04-11 18:26:00","15.9"
"Temperature for Smartbrick 148076","2022-04-12 00:26:00","11.3"
"Temperature for Smartbrick 148076","2022-04-12 06:26:00","9.3"
"Temperature for Smartbrick 148076","2022-04-12 12:26:00","16.3"
"Temperature for Smartbrick 148076","2022-04-12 18:26:00","19.5"
"Temperature for Smartbrick 148076","2022-04-13 00:25:59","14.7"
"Temperature for Smartbrick 148076","2022-04-13 06:25:59","13.2"
"Temperature for Smartbrick 148076","2022-04-13 12:26:00","16.9"
"Temperature for Smartbrick 148076","2022-04-13 12:36:01","17"
"Temperature for Smartbrick 148076","2022-04-13 12:46:01","16.7"
"Temperature for Smartbrick 148076","2022-04-13 12:56:01","16.4"
"Temperature for Smartbrick 148076","2022-04-13 13:06:01","16.2"
"Temperature for Smartbrick 148076","2022-04-13 13:16:01","16.1"
"Temperature for Smartbrick 148076","2022-04-13 13:26:01","16.5"
"Temperature for Smartbrick 148076","2022-04-13 13:36:01","17.1"
"Temperature for Smartbrick 148076","2022-04-13 13:46:02","17.8"
"Temperature for Smartbrick 148076","2022-04-13 13:56:02","18.1"
"Temperature for Smartbrick 148076","2022-04-13 14:06:01","18.4"
"Temperature for Smartbrick 148076","2022-04-13 14:16:01","18.7"
"Temperature for Smartbrick 148076","2022-04-13 14:26:01","18.7"
"Temperature for Smartbrick 148076","2022-04-13 14:36:01","19"
"Temperature for Smartbrick 148076","2022-04-13 14:46:01","19.3"
"Temperature for Smartbrick 148076","2022-04-13 14:56:01","19"
"Temperature for Smartbrick 148076","2022-04-13 15:06:01","18.6"
"Temperature for Smartbrick 148076","2022-04-13 15:16:01","18.5"
"Temperature for Smartbrick 148076","2022-04-13 15:26:01","18.6"
"Temperature for Smartbrick 148076","2022-04-13 15:36:01","18.9"
"Temperature for Smartbrick 148076","2022-04-13 15:46:01","18.8"
"Temperature for Smartbrick 148076","2022-04-13 15:56:01","18.9"
"Temperature for Smartbrick 148076","2022-04-13 16:06:01","19.1"
"Temperature for Smartbrick 148076","2022-04-13 16:16:01","19"
"Temperature for Smartbrick 148076","2022-04-13 16:26:03","19"
"Temperature for Smartbrick 148076","2022-04-13 16:36:01","19.1"
"Temperature for Smartbrick 148076","2022-04-13 16:46:02","19.2"
"Temperature for Smartbrick 148076","2022-04-13 16:56:01","19.3"
"Temperature for Smartbrick 148076","2022-04-13 17:06:01","19.3"
"Temperature for Smartbrick 148076","2022-04-13 17:16:01","19.2"
"Temperature for Smartbrick 148076","2022-04-13 17:26:01","19.2"
"Temperature for Smartbrick 148076","2022-04-13 17:36:01","19"
"Temperature for Smartbrick 148076","2022-04-13 17:46:01","18.8"
"Temperature for Smartbrick 148076","2022-04-13 17:56:01","18.6"
"Temperature for Smartbrick 148076","2022-04-13 18:06:01","18.5"
"Temperature for Smartbrick 148076","2022-04-13 18:16:01","18.4"
"Temperature for Smartbrick 148076","2022-04-13 18:26:01","18.3"
"Temperature for Smartbrick 148076","2022-04-13 18:36:01","18.2"
"Temperature for Smartbrick 148076","2022-04-13 18:46:02","18"
"Temperature for Smartbrick 148076","2022-04-13 18:56:01","17.9"
"Temperature for Smartbrick 148076","2022-04-13 19:06:01","17.7"
"Temperature for Smartbrick 148076","2022-04-13 19:16:03","17.4"
"Temperature for Smartbrick 148076","2022-04-13 19:26:01","17.2"
"Temperature for Smartbrick 148076","2022-04-13 19:36:00","16.9"
"Temperature for Smartbrick 148076","2022-04-13 19:46:01","16.7"
"Temperature for Smartbrick 148076","2022-04-13 19:56:00","16.5"
"Temperature for Smartbrick 148076","2022-04-13 20:06:01","16.4"
"Temperature for Smartbrick 148076","2022-04-13 20:16:00","16.2"
"Temperature for Smartbrick 148076","2022-04-13 20:26:01","16"
"Temperature for Smartbrick 148076","2022-04-13 20:36:01","15.8"
"Temperature for Smartbrick 148076","2022-04-13 20:46:00","15.6"
"Temperature for Smartbrick 148076","2022-04-13 20:56:01","15.4"
"Temperature for Smartbrick 148076","2022-04-13 21:06:01","15.3"
"Temperature for Smartbrick 148076","2022-04-13 21:16:01","15.2"
"Temperature for Smartbrick 148076","2022-04-13 21:26:01","15"
"Temperature for Smartbrick 148076","2022-04-13 21:36:00","14.9"
"Temperature for Smartbrick 148076","2022-04-13 21:46:01","14.8"
"Temperature for Smartbrick 148076","2022-04-13 21:56:00","14.7"
"Temperature for Smartbrick 148076","2022-04-13 22:06:01","14.6"
"Temperature for Smartbrick 148076","2022-04-13 22:16:01","14.5"
"Temperature for Smartbrick 148076","2022-04-13 22:26:01","14.4"
"Temperature for Smartbrick 148076","2022-04-13 22:36:00","14.3"
"Temperature for Smartbrick 148076","2022-04-13 22:46:00","14.2"
"Temperature for Smartbrick 148076","2022-04-13 22:56:00","14.1"
"Temperature for Smartbrick 148076","2022-04-13 23:06:01","14.1"
"Temperature for Smartbrick 148076","2022-04-13 23:16:00","14"
"Temperature for Smartbrick 148076","2022-04-13 23:26:01","14"
"Temperature for Smartbrick 148076","2022-04-13 23:36:00","13.9"
"Temperature for Smartbrick 148076","2022-04-13 23:46:01","13.8"
"Temperature for Smartbrick 148076","2022-04-13 23:56:00","13.8"
"Temperature for Smartbrick 148076","2022-04-14 00:06:01","13.7"
"Temperature for Smartbrick 148076","2022-04-14 00:16:00","13.6"
"Temperature for Smartbrick 148076","2022-04-14 00:26:00","13.5"
