"Series","Date","Value"
"Y for Smartbrick 148071","2022-04-06 12:26:48","-0.01220703"
"Y for Smartbrick 148071","2022-04-06 18:26:46","-0.00610352"
"Y for Smartbrick 148071","2022-04-07 00:26:46","0"
"Y for Smartbrick 148071","2022-04-07 06:26:46","0.00610352"
"Y for Smartbrick 148071","2022-04-07 12:26:46","-0.00610352"
"Y for Smartbrick 148071","2022-04-07 18:26:45","-0.00610352"
"Y for Smartbrick 148071","2022-04-08 00:26:45","0.01831055"
"Y for Smartbrick 148071","2022-04-08 06:26:45","0.02441406"
"Y for Smartbrick 148071","2022-04-08 12:26:45","-0.00610352"
"Y for Smartbrick 148071","2022-04-08 18:26:45","-0.01220703"
"Y for Smartbrick 148071","2022-04-09 00:26:44","0.02441406"
"Y for Smartbrick 148071","2022-04-09 06:26:44","0.01831055"
"Y for Smartbrick 148071","2022-04-09 12:26:44","0"
"Y for Smartbrick 148071","2022-04-09 18:26:43","-0.01220703"
"Y for Smartbrick 148071","2022-04-10 00:26:43","0.01831055"
"Y for Smartbrick 148071","2022-04-10 06:26:42","0.01220703"
"Y for Smartbrick 148071","2022-04-10 12:26:45","-0.00610352"
"Y for Smartbrick 148071","2022-04-10 18:26:42","-0.01831055"
"Y for Smartbrick 148071","2022-04-11 00:26:41","0.01220703"
"Y for Smartbrick 148071","2022-04-11 06:26:41","0.01220703"
"Y for Smartbrick 148071","2022-04-11 12:26:42","-0.01831055"
"Y for Smartbrick 148071","2022-04-11 18:26:40","-0.04272461"
"Y for Smartbrick 148071","2022-04-12 00:26:40","0.01220703"
"Y for Smartbrick 148071","2022-04-12 06:26:39","0.01220703"
"Y for Smartbrick 148071","2022-04-12 12:26:40","-0.02441406"
"Y for Smartbrick 148071","2022-04-12 18:26:39","-0.04272461"
"Y for Smartbrick 148071","2022-04-13 00:26:38","-0.01831055"
"Y for Smartbrick 148071","2022-04-13 06:26:38","0.00610352"
