"Series","Date","Value"
"Temperature for Smartbrick 148088","2022-04-11 10:16:38","19.9"
"Temperature for Smartbrick 148088","2022-04-11 10:21:39","19.9"
"Temperature for Smartbrick 148088","2022-04-11 10:26:39","20"
"Temperature for Smartbrick 148088","2022-04-11 10:31:39","20"
"Temperature for Smartbrick 148088","2022-04-11 10:36:38","20.1"
"Temperature for Smartbrick 148088","2022-04-11 10:41:38","20.1"
"Temperature for Smartbrick 148088","2022-04-11 10:46:38","20.1"
"Temperature for Smartbrick 148088","2022-04-11 10:51:38","20.2"
"Temperature for Smartbrick 148088","2022-04-11 10:56:38","20.2"
"Temperature for Smartbrick 148088","2022-04-11 11:01:39","20.2"
"Temperature for Smartbrick 148088","2022-04-11 11:06:38","20.3"
"Temperature for Smartbrick 148088","2022-04-11 11:11:38","20.4"
"Temperature for Smartbrick 148088","2022-04-11 11:16:38","20.4"
"Temperature for Smartbrick 148088","2022-04-11 11:21:40","20.5"
"Temperature for Smartbrick 148088","2022-04-11 11:26:39","20.5"
"Temperature for Smartbrick 148088","2022-04-11 11:31:38","20.6"
"Temperature for Smartbrick 148088","2022-04-11 11:36:39","20.6"
"Temperature for Smartbrick 148088","2022-04-11 11:41:38","20.6"
"Temperature for Smartbrick 148088","2022-04-11 11:46:39","20.6"
"Temperature for Smartbrick 148088","2022-04-11 11:51:38","20.7"
"Temperature for Smartbrick 148088","2022-04-11 11:56:39","20.7"
"Temperature for Smartbrick 148088","2022-04-11 12:01:38","20.7"
"Temperature for Smartbrick 148088","2022-04-11 12:06:39","20.8"
"Temperature for Smartbrick 148088","2022-04-11 12:11:38","20.9"
"Temperature for Smartbrick 148088","2022-04-11 12:16:40","20.9"
"Temperature for Smartbrick 148088","2022-04-11 12:21:39","21"
"Temperature for Smartbrick 148088","2022-04-11 12:26:40","21"
"Temperature for Smartbrick 148088","2022-04-11 12:31:39","21"
"Temperature for Smartbrick 148088","2022-04-11 12:36:38","21.1"
"Temperature for Smartbrick 148088","2022-04-11 12:41:39","21.2"
"Temperature for Smartbrick 148088","2022-04-11 12:46:38","21.2"
"Temperature for Smartbrick 148088","2022-04-11 12:51:38","21.3"
"Temperature for Smartbrick 148088","2022-04-11 12:56:38","21.4"
"Temperature for Smartbrick 148088","2022-04-11 13:01:38","21.4"
"Temperature for Smartbrick 148088","2022-04-11 13:06:38","21.5"
"Temperature for Smartbrick 148088","2022-04-11 13:11:38","21.5"
"Temperature for Smartbrick 148088","2022-04-11 13:16:38","21.6"
"Temperature for Smartbrick 148088","2022-04-11 13:21:38","21.6"
"Temperature for Smartbrick 148088","2022-04-11 13:26:38","21.6"
"Temperature for Smartbrick 148088","2022-04-11 13:31:38","21.7"
"Temperature for Smartbrick 148088","2022-04-11 13:36:38","21.7"
"Temperature for Smartbrick 148088","2022-04-11 13:41:38","21.7"
"Temperature for Smartbrick 148088","2022-04-11 13:46:38","21.7"
"Temperature for Smartbrick 148088","2022-04-11 13:51:38","21.8"
"Temperature for Smartbrick 148088","2022-04-11 13:56:38","21.9"
"Temperature for Smartbrick 148088","2022-04-11 14:01:38","22"
"Temperature for Smartbrick 148088","2022-04-11 14:06:38","22.1"
"Temperature for Smartbrick 148088","2022-04-11 14:11:38","22.1"
"Temperature for Smartbrick 148088","2022-04-11 14:16:38","22.2"
"Temperature for Smartbrick 148088","2022-04-11 14:21:39","22.3"
"Temperature for Smartbrick 148088","2022-04-11 14:26:39","22.3"
"Temperature for Smartbrick 148088","2022-04-11 14:31:39","22.4"
"Temperature for Smartbrick 148088","2022-04-11 14:36:38","22.5"
"Temperature for Smartbrick 148088","2022-04-11 14:41:38","22.5"
"Temperature for Smartbrick 148088","2022-04-11 14:46:38","22.6"
"Temperature for Smartbrick 148088","2022-04-11 14:51:38","22.6"
"Temperature for Smartbrick 148088","2022-04-11 14:56:38","22.7"
"Temperature for Smartbrick 148088","2022-04-11 15:01:38","22.7"
"Temperature for Smartbrick 148088","2022-04-11 15:06:39","22.8"
"Temperature for Smartbrick 148088","2022-04-11 15:11:38","22.8"
"Temperature for Smartbrick 148088","2022-04-11 15:16:38","22.7"
"Temperature for Smartbrick 148088","2022-04-11 15:21:38","22.7"
"Temperature for Smartbrick 148088","2022-04-11 15:26:38","22.8"
"Temperature for Smartbrick 148088","2022-04-11 15:31:38","22.8"
"Temperature for Smartbrick 148088","2022-04-11 15:36:38","22.8"
"Temperature for Smartbrick 148088","2022-04-11 15:41:39","22.9"
"Temperature for Smartbrick 148088","2022-04-11 15:46:38","22.9"
"Temperature for Smartbrick 148088","2022-04-11 15:51:38","23"
"Temperature for Smartbrick 148088","2022-04-11 15:56:38","23"
"Temperature for Smartbrick 148088","2022-04-11 16:01:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 16:06:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 16:11:38","23"
"Temperature for Smartbrick 148088","2022-04-11 16:16:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 16:21:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 16:26:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 16:31:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 16:36:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 16:41:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 16:46:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 16:51:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 16:56:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 17:01:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 17:06:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 17:11:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 17:16:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 17:21:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 17:26:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 17:31:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 17:36:38","23.2"
"Temperature for Smartbrick 148088","2022-04-11 17:41:38","23.3"
"Temperature for Smartbrick 148088","2022-04-11 17:46:38","23.3"
"Temperature for Smartbrick 148088","2022-04-11 17:51:38","23.3"
"Temperature for Smartbrick 148088","2022-04-11 17:56:38","23.4"
"Temperature for Smartbrick 148088","2022-04-11 18:01:38","23.4"
"Temperature for Smartbrick 148088","2022-04-11 18:06:38","23.5"
"Temperature for Smartbrick 148088","2022-04-11 18:11:38","23.5"
"Temperature for Smartbrick 148088","2022-04-11 18:16:38","23.5"
"Temperature for Smartbrick 148088","2022-04-11 18:21:38","23.6"
"Temperature for Smartbrick 148088","2022-04-11 18:26:38","23.6"
"Temperature for Smartbrick 148088","2022-04-11 18:31:38","23.7"
"Temperature for Smartbrick 148088","2022-04-11 18:36:38","23.7"
"Temperature for Smartbrick 148088","2022-04-11 18:41:38","23.8"
"Temperature for Smartbrick 148088","2022-04-11 18:46:38","24.1"
"Temperature for Smartbrick 148088","2022-04-11 18:51:38","24.4"
"Temperature for Smartbrick 148088","2022-04-11 18:56:38","24.6"
"Temperature for Smartbrick 148088","2022-04-11 19:01:38","24.6"
"Temperature for Smartbrick 148088","2022-04-11 19:06:38","24.6"
"Temperature for Smartbrick 148088","2022-04-11 19:11:38","24.6"
"Temperature for Smartbrick 148088","2022-04-11 19:16:38","24.7"
"Temperature for Smartbrick 148088","2022-04-11 19:21:38","24.6"
"Temperature for Smartbrick 148088","2022-04-11 19:26:38","24.5"
"Temperature for Smartbrick 148088","2022-04-11 19:31:38","24.4"
"Temperature for Smartbrick 148088","2022-04-11 19:36:38","24.2"
"Temperature for Smartbrick 148088","2022-04-11 19:41:38","23.9"
"Temperature for Smartbrick 148088","2022-04-11 19:46:38","23.7"
"Temperature for Smartbrick 148088","2022-04-11 19:51:38","23.5"
"Temperature for Smartbrick 148088","2022-04-11 19:56:38","23.3"
"Temperature for Smartbrick 148088","2022-04-11 20:01:38","23.1"
"Temperature for Smartbrick 148088","2022-04-11 20:06:38","22.9"
"Temperature for Smartbrick 148088","2022-04-11 20:11:38","22.8"
"Temperature for Smartbrick 148088","2022-04-11 20:16:37","22.6"
"Temperature for Smartbrick 148088","2022-04-11 20:21:38","22.4"
"Temperature for Smartbrick 148088","2022-04-11 20:26:38","22.2"
"Temperature for Smartbrick 148088","2022-04-11 20:31:38","22.1"
"Temperature for Smartbrick 148088","2022-04-11 20:36:38","21.9"
"Temperature for Smartbrick 148088","2022-04-11 20:41:38","21.8"
