"Data";"Device ID";"Sequence number";"Timestamp"
"01e001030e190026010000";"00CEA297";"1975";"2021-11-22 10:01:03"
"01e7010a0e180029010000";"00CEA297";"1974";"2021-11-22 09:50:43"
"01e901070e1a0026000000";"00CEA297";"1973";"2021-11-22 09:38:42"
"01e901090e1a001e010000";"00CEA297";"1972";"2021-11-22 09:30:03"
"01e1010d0e170023010000";"00CEA297";"1971";"2021-11-22 09:19:44"
"01e8010e0e160024000000";"00CEA297";"1970";"2021-11-22 09:07:44"
"01e9010b0e1e001f010000";"00CEA297";"1969";"2021-11-22 08:59:04"
"01ee01090e140026000000";"00CEA297";"1968";"2021-11-22 08:47:02"
"01ee010a0e1a001f010000";"00CEA297";"1967";"2021-11-22 08:38:24"
"01eb01070e180021000000";"00CEA297";"1966";"2021-11-22 08:26:22"
"01e901080e19001f010000";"00CEA297";"1965";"2021-11-22 08:17:43"
"01ea010f0e1a001f010000";"00CEA297";"1964";"2021-11-22 08:07:23"
"01e901070e160021010000";"00CEA297";"1963";"2021-11-22 07:57:03"
"01e801070e190021010000";"00CEA297";"1962";"2021-11-22 07:46:43"
"01e9010a0e160023010000";"00CEA297";"1961";"2021-11-22 07:36:23"
"01e6010b0e140023000000";"00CEA297";"1960";"2021-11-22 07:24:22"
"01e6010e0e1a0021020000";"00CEA297";"1959";"2021-11-22 07:17:24"
"01ed010f0e16001e000000";"00CEA297";"1958";"2021-11-22 07:03:41"
"01e6010e0e16001f020000";"00CEA297";"1957";"2021-11-22 06:56:44"
"01e7010d0e170024020000";"00CEA297";"1956";"2021-11-22 06:46:24"
"01ec01060e0e0026000000";"00CEA297";"1955";"2021-11-22 06:32:42"
"01e901070e16001f020000";"00CEA297";"1954";"2021-11-22 06:25:44"
"01ef01080e170024000000";"00CEA297";"1953";"2021-11-22 06:12:06"
"01e800fe0e1c0026000000";"00CEA297";"1952";"2021-11-22 06:01:42"
"01e3010c0e190024000000";"00CEA297";"1951";"2021-11-22 05:51:22"
"01ea01070e14002b000000";"00CEA297";"1950";"2021-11-22 05:41:02"
"01e701090e170026010000";"00CEA297";"1949";"2021-11-22 05:32:23"
"01e301090e170024000000";"00CEA297";"1948";"2021-11-22 05:20:22"
"01e601010e1c0024000000";"00CEA297";"1947";"2021-11-22 05:10:02"
"01dd01090e150026000000";"00CEA297";"1946";"2021-11-22 04:59:42"
"01eb01030e160027000000";"00CEA297";"1945";"2021-11-22 04:49:22"
"01e5010b0e1b0026010000";"00CEA297";"1944";"2021-11-22 04:40:43"
"01e401120e130024000000";"00CEA297";"1943";"2021-11-22 04:28:42"
"01e6010e0e1d0023020000";"00CEA297";"1942";"2021-11-22 04:21:44"
"01e301040e190026000000";"00CEA297";"1941";"2021-11-22 04:08:01"
"01e401060e150029010000";"00CEA297";"1940";"2021-11-22 03:59:22"
"01ef01060e15002c010000";"00CEA297";"1939";"2021-11-22 03:49:03"
"01ea01090e1a0029000000";"00CEA297";"1938";"2021-11-22 03:37:01"
"01e801030e180026010000";"00CEA297";"1937";"2021-11-22 03:28:23"
"01e601050e15002c000000";"00CEA297";"1936";"2021-11-22 03:16:22"
"01e301070e160024010000";"00CEA297";"1935";"2021-11-22 03:07:43"
"01e501080e190024020000";"00CEA297";"1934";"2021-11-22 02:59:04"
"01e301060e180027020000";"00CEA297";"1933";"2021-11-22 02:48:44"
"01e501020e1c0026030000";"00CEA297";"1932";"2021-11-22 02:40:04"
"01e001010e16002b000000";"00CEA297";"1931";"2021-11-22 02:24:42"
"01de01040e180029020000";"00CEA297";"1930";"2021-11-22 02:17:48"
"01dc01020e170031010000";"00CEA297";"1929";"2021-11-22 02:05:43"
"01e200fb0e14002c010000";"00CEA297";"1928";"2021-11-22 01:55:22"
"01e000f90e1b002c000000";"00CEA297";"1927";"2021-11-22 01:43:21"
"01e000fb0e1a002b020000";"00CEA297";"1926";"2021-11-22 01:36:24"
"01e200fe0e190034020000";"00CEA297";"1925";"2021-11-22 01:26:03"
"01dc00fb0e1a002c010000";"00CEA297";"1924";"2021-11-22 01:14:02"
"01dc01020e1b002e000000";"00CEA297";"1923";"2021-11-22 01:02:01"
"01d701010e180032000000";"00CEA297";"1922";"2021-11-22 00:51:41"
"01db00ff0e140034000000";"00CEA297";"1921";"2021-11-22 00:41:21"
"01d801000e190031030000";"00CEA297";"1920";"2021-11-22 00:36:04"
"01db00f60e18002e010000";"00CEA297";"1919";"2021-11-22 00:22:22"
"01db00ff0e180034000000";"00CEA297";"1918";"2021-11-22 00:10:21"
"01db00fc0e1b0032000000";"00CEA297";"1917";"2021-11-22 00:00:01"
"01dc00f30e1c0034000000";"00CEA297";"1916";"2021-11-21 23:49:40"
"01e500f80e190037000000";"00CEA297";"1915";"2021-11-21 23:39:21"
"01d900ed0e1b0039010000";"00CEA297";"1914";"2021-11-21 23:30:42"
"01d500ef0e190036000000";"00CEA297";"1913";"2021-11-21 23:18:45"
"01d400f00e15003c010000";"00CEA297";"1912";"2021-11-21 23:10:02"
"01da00ef0e11003c000000";"00CEA297";"1911";"2021-11-21 22:58:01"
"01e300f10e190036030000";"00CEA297";"1910";"2021-11-21 22:52:44"
"01d800fb0e1b0036030000";"00CEA297";"1909";"2021-11-21 22:42:24"
"01d800f40e170041000000";"00CEA297";"1908";"2021-11-21 22:27:01"
"01da00f30e19003a010000";"00CEA297";"1907";"2021-11-21 22:18:22"
"01e000f50e12003a000000";"00CEA297";"1906";"2021-11-21 22:06:21"
"01e000f40e1a003a010000";"00CEA297";"1905";"2021-11-21 21:57:42"
"01d900f20e190039000000";"00CEA297";"1904";"2021-11-21 21:45:41"
"01d900f10e17003c010000";"00CEA297";"1903";"2021-11-21 21:37:02"
"01dd00f40e170042000000";"00CEA297";"1902";"2021-11-21 21:25:00"
"01dc00f40e17003a010000";"00CEA297";"1901";"2021-11-21 21:16:22"
"01d900ee0e1a0039000000";"00CEA297";"1900";"2021-11-21 21:04:21"
"01d900f00e17003a000000";"00CEA297";"1899";"2021-11-21 20:54:00"
"01d800f00e19003f010000";"00CEA297";"1898";"2021-11-21 20:45:21"
"01db00eb0e1c003e010000";"00CEA297";"1897";"2021-11-21 20:35:01"
"01d800f90e19003a010000";"00CEA297";"1896";"2021-11-21 20:24:41"
"01d900f30e19003e010000";"00CEA297";"1895";"2021-11-21 20:14:22"
"01d400f30e19003f000000";"00CEA297";"1894";"2021-11-21 20:02:23"
"01d400f40e18003f010000";"00CEA297";"1893";"2021-11-21 19:53:42"
"01db00f10e170041010000";"00CEA297";"1892";"2021-11-21 19:43:22"
"01d900eb0e18003f000000";"00CEA297";"1891";"2021-11-21 19:31:21"
"01d900f30e190042020000";"00CEA297";"1890";"2021-11-21 19:24:22"
"01d900ea0e1a003e000000";"00CEA297";"1889";"2021-11-21 19:10:41"
"01d700e80e170044000000";"00CEA297";"1888";"2021-11-21 19:00:20"
"01d200e80e190042000000";"00CEA297";"1887";"2021-11-21 18:50:00"
"01d700e90e1a003f020000";"00CEA297";"1886";"2021-11-21 18:43:03"
"01e000f00e20003a010000";"00CEA297";"1885";"2021-11-21 18:31:02"
