"Series","Date","Value"
"Temperature for Smartbrick 148096","2022-04-11 10:46:00","19.9"
"Temperature for Smartbrick 148096","2022-04-11 16:45:59","22.6"
"Temperature for Smartbrick 148096","2022-04-11 22:45:58","19.9"
"Temperature for Smartbrick 148096","2022-04-12 04:45:58","17.4"
"Temperature for Smartbrick 148096","2022-04-12 10:45:57","18.2"
"Temperature for Smartbrick 148096","2022-04-12 16:45:56","22.3"
"Temperature for Smartbrick 148096","2022-04-12 22:45:56","20.9"
"Temperature for Smartbrick 148096","2022-04-13 04:45:55","19.2"
"Temperature for Smartbrick 148096","2022-04-13 10:45:55","20.5"
"Temperature for Smartbrick 148096","2022-04-13 16:45:54","23.7"
"Temperature for Smartbrick 148096","2022-04-13 22:45:53","21"
"Temperature for Smartbrick 148096","2022-04-14 04:45:53","19.7"
"Temperature for Smartbrick 148096","2022-04-14 10:45:52","22.1"
"Temperature for Smartbrick 148096","2022-04-14 16:45:51","23.4"
"Temperature for Smartbrick 148096","2022-04-14 22:45:51","21.7"
"Temperature for Smartbrick 148096","2022-04-15 04:45:51","19.8"
"Temperature for Smartbrick 148096","2022-04-15 10:45:51","21.2"
"Temperature for Smartbrick 148096","2022-04-15 16:45:49","23.6"
"Temperature for Smartbrick 148096","2022-04-15 22:45:49","21.9"
"Temperature for Smartbrick 148096","2022-04-16 04:45:48","19.9"
"Temperature for Smartbrick 148096","2022-04-16 10:45:48","21.9"
"Temperature for Smartbrick 148096","2022-04-16 16:45:46","24.3"
"Temperature for Smartbrick 148096","2022-04-16 22:45:45","23.2"
"Temperature for Smartbrick 148096","2022-04-17 04:45:45","20.2"
"Temperature for Smartbrick 148096","2022-04-17 10:45:45","22.4"
"Temperature for Smartbrick 148096","2022-04-17 16:45:44","24.6"
"Temperature for Smartbrick 148096","2022-04-17 22:45:43","23.9"
"Temperature for Smartbrick 148096","2022-04-18 04:45:42","21"
"Temperature for Smartbrick 148096","2022-04-18 10:45:42","23.2"
"Temperature for Smartbrick 148096","2022-04-18 16:45:42","24.8"
"Temperature for Smartbrick 148096","2022-04-18 22:45:40","22.8"
"Temperature for Smartbrick 148096","2022-04-19 04:45:40","20.3"
"Temperature for Smartbrick 148096","2022-04-19 10:45:39","22.1"
"Temperature for Smartbrick 148096","2022-04-19 16:45:41","24.9"
"Temperature for Smartbrick 148096","2022-04-19 22:45:38","21.5"
"Temperature for Smartbrick 148096","2022-04-20 04:45:37","19.5"
"Temperature for Smartbrick 148096","2022-04-20 10:45:37","20.1"
"Temperature for Smartbrick 148096","2022-04-20 16:45:36","22.5"
"Temperature for Smartbrick 148096","2022-04-20 22:45:35","23.7"
"Temperature for Smartbrick 148096","2022-04-21 04:45:35","20.1"
"Temperature for Smartbrick 148096","2022-04-21 10:45:35","22.1"
"Temperature for Smartbrick 148096","2022-04-21 16:45:33","24.2"
"Temperature for Smartbrick 148096","2022-04-21 22:45:33","22.8"
"Temperature for Smartbrick 148096","2022-04-22 04:45:32","20.3"
"Temperature for Smartbrick 148096","2022-04-22 10:45:32","20.7"
"Temperature for Smartbrick 148096","2022-04-22 16:45:31","23.7"
"Temperature for Smartbrick 148096","2022-04-22 22:45:30","21.1"
"Temperature for Smartbrick 148096","2022-04-23 04:45:30","19.4"
"Temperature for Smartbrick 148096","2022-04-23 10:45:29","20.1"
"Temperature for Smartbrick 148096","2022-04-23 16:45:28","24.2"
"Temperature for Smartbrick 148096","2022-04-23 22:45:28","23.9"
"Temperature for Smartbrick 148096","2022-04-24 04:45:27","20.5"
"Temperature for Smartbrick 148096","2022-04-24 10:45:27","20.6"
