"Series","Date","Value"
"Battery for Smartbrick 163088","2023-03-18 11:32:08","3.565"
"Battery for Smartbrick 163088","2023-03-18 17:32:07","3.564"
"Battery for Smartbrick 163088","2023-03-18 23:32:05","3.564"
"Battery for Smartbrick 163088","2023-03-19 05:32:05","3.594"
"Battery for Smartbrick 163088","2023-03-19 11:32:04","3.565"
"Battery for Smartbrick 163088","2023-03-19 17:32:03","3.566"
"Battery for Smartbrick 163088","2023-03-19 23:32:02","3.566"
"Battery for Smartbrick 163088","2023-03-20 05:32:02","3.595"
"Battery for Smartbrick 163088","2023-03-20 11:32:00","3.566"
"Battery for Smartbrick 163088","2023-03-20 17:32:00","3.565"
"Battery for Smartbrick 163088","2023-03-22 05:31:55","3.596"
"Battery for Smartbrick 163088","2023-03-22 11:31:54","3.566"
"Battery for Smartbrick 163088","2023-03-22 17:31:53","3.569"
"Battery for Smartbrick 163088","2023-03-22 23:31:52","3.565"
"Battery for Smartbrick 163088","2023-03-23 05:31:52","3.6"
"Battery for Smartbrick 163088","2023-03-23 11:31:51","3.565"
"Battery for Smartbrick 163088","2023-03-23 17:31:50","3.564"
"Battery for Smartbrick 163088","2023-03-23 23:31:49","3.569"
"Battery for Smartbrick 163088","2023-03-24 05:31:50","3.594"
"Battery for Smartbrick 163088","2023-03-24 11:31:47","3.569"
"Battery for Smartbrick 163088","2023-03-24 17:31:47","3.566"
"Battery for Smartbrick 163088","2023-03-24 23:31:46","3.566"
"Battery for Smartbrick 163088","2023-03-25 05:31:45","3.598"
"Battery for Smartbrick 163088","2023-03-25 11:31:44","3.565"
"Battery for Smartbrick 163088","2023-03-25 17:31:43","3.566"
"Battery for Smartbrick 163088","2023-03-25 23:31:43","3.566"
"Battery for Smartbrick 163088","2023-03-26 06:31:43","3.595"
"Battery for Smartbrick 163088","2023-03-26 12:31:42","3.566"
"Battery for Smartbrick 163088","2023-03-26 18:31:40","3.564"
"Battery for Smartbrick 163088","2023-03-27 00:31:39","3.566"
"Battery for Smartbrick 163088","2023-03-27 06:31:39","3.596"
"Battery for Smartbrick 163088","2023-03-27 12:31:38","3.564"
"Battery for Smartbrick 163088","2023-03-27 18:31:37","3.565"
"Battery for Smartbrick 163088","2023-03-28 00:31:36","3.566"
"Battery for Smartbrick 163088","2023-03-28 06:31:36","3.6"
"Battery for Smartbrick 163088","2023-03-28 12:31:34","3.569"
"Battery for Smartbrick 163088","2023-03-28 18:31:34","3.566"
"Battery for Smartbrick 163088","2023-03-29 00:31:33","3.566"
"Battery for Smartbrick 163088","2023-03-29 06:31:32","3.595"
