datetime,angle,temp
2022-03-28 14:56:18,+3.6496,+17.669
2022-03-28 15:01:19,+3.6487,+17.654
2022-03-28 15:06:20,+3.6498,+17.654
2022-03-28 15:11:21,+3.6496,+17.647
2022-03-28 15:16:22,+3.6496,+17.647
2022-03-28 15:21:23,+3.6487,+17.605
2022-03-28 15:26:24,+3.6496,+17.645
2022-03-28 15:31:26,+3.6489,+17.640
2022-03-28 15:36:27,+3.6505,+17.610
2022-03-28 15:41:28,+3.6502,+17.607
2022-03-28 15:46:29,+3.6496,+17.587
2022-03-28 15:51:30,+3.6495,+17.543
2022-03-28 15:56:31,+3.6495,+17.585
2022-03-28 16:01:32,+3.6509,+17.548
2022-03-28 16:06:33,+3.6501,+17.513
2022-03-28 16:11:34,+3.6477,+17.511
2022-03-28 16:16:35,+3.6477,+17.526
2022-03-28 16:21:36,+3.6490,+17.514
2022-03-28 16:26:37,+3.6481,+17.496
2022-03-28 16:31:38,+3.6485,+17.477
2022-03-28 16:36:39,+3.6479,+17.540
2022-03-28 16:41:40,+3.6477,+17.519
2022-03-28 16:46:41,+3.6495,+17.546
2022-03-28 16:51:42,+3.6493,+17.556
2022-03-28 16:56:43,+3.6493,+17.600
2022-03-28 17:01:44,+3.6494,+17.632
2022-03-28 17:06:45,+3.6496,+17.656
2022-03-28 17:11:46,+3.6474,+17.686
2022-03-28 17:16:47,+3.6474,+17.713
2022-03-28 17:21:48,+3.6484,+17.772
2022-03-28 17:26:50,+3.6484,+17.795
2022-03-28 17:31:51,+3.6482,+17.827
2022-03-28 17:36:52,+3.6483,+17.867
2022-03-28 17:41:53,+3.6474,+17.867
2022-03-28 17:46:54,+3.6481,+17.930
2022-03-28 17:51:55,+3.6481,+17.960
2022-03-28 17:56:56,+3.6461,+17.955
2022-03-28 18:01:57,+3.6483,+17.940
2022-03-28 18:06:58,+3.6468,+17.967
2022-03-28 18:11:59,+3.6464,+17.999
2022-03-28 18:17:00,+3.6480,+18.009
2022-03-28 18:22:01,+3.6480,+18.036
2022-03-28 18:27:02,+3.6478,+18.039
2022-03-28 18:32:03,+3.6491,+18.031
2022-03-28 18:37:04,+3.6471,+18.029
2022-03-28 18:42:05,+3.6468,+18.009
2022-03-28 18:47:06,+3.6464,+18.034
2022-03-28 18:52:07,+3.6457,+18.029
2022-03-28 18:57:08,+3.6479,+17.980
2022-03-28 19:02:09,+3.6466,+17.972
2022-03-28 19:07:10,+3.6470,+17.990
2022-03-28 19:12:11,+3.6472,+17.951
2022-03-28 19:17:12,+3.6467,+17.901
2022-03-28 19:22:14,+3.6485,+17.904
2022-03-28 19:27:15,+3.6461,+17.901
2022-03-28 19:32:16,+3.6474,+17.874
2022-03-28 19:37:17,+3.6476,+17.825
2022-03-28 19:42:18,+3.6476,+17.827
2022-03-28 19:47:19,+3.6466,+17.793
2022-03-28 19:52:20,+3.6475,+17.770
2022-03-28 19:57:21,+3.6493,+17.743
2022-03-28 20:02:22,+3.6481,+17.750
2022-03-28 20:07:23,+3.6468,+17.721
2022-03-28 20:12:24,+3.6463,+17.704
2022-03-28 20:17:25,+3.6468,+17.708
2022-03-28 20:22:26,+3.6481,+17.687
2022-03-28 20:27:27,+3.6470,+17.703
2022-03-28 20:32:28,+3.6456,+17.650
2022-03-28 20:37:29,+3.6471,+17.630
2022-03-28 20:42:30,+3.6458,+17.620
2022-03-28 20:47:31,+3.6457,+17.597
2022-03-28 20:52:32,+3.6462,+17.576
2022-03-28 20:57:33,+3.6459,+17.573
2022-03-28 21:02:34,+3.6450,+17.509
2022-03-28 21:07:35,+3.6457,+17.504
2022-03-28 21:12:36,+3.6465,+17.454
2022-03-28 21:17:38,+3.6467,+17.439
2022-03-28 21:22:39,+3.6451,+17.425
2022-03-28 21:27:40,+3.6460,+17.383
2022-03-28 21:32:41,+3.6460,+17.388
2022-03-28 21:37:42,+3.6462,+17.385
2022-03-28 21:42:43,+3.6470,+17.329
2022-03-28 21:47:44,+3.6466,+17.328
2022-03-28 21:52:45,+3.6466,+17.324
2022-03-28 21:57:46,+3.6459,+17.296
2022-03-28 22:02:47,+3.6474,+17.272
2022-03-28 22:07:48,+3.6452,+17.265
2022-03-28 22:12:49,+3.6454,+17.282
2022-03-28 22:17:50,+3.6472,+17.235
2022-03-28 22:22:51,+3.6461,+17.245
2022-03-28 22:27:52,+3.6447,+17.218
2022-03-28 22:32:53,+3.6462,+17.200
2022-03-28 22:37:54,+3.6467,+17.191
2022-03-28 22:42:55,+3.6455,+17.181
2022-03-28 22:47:56,+3.6473,+17.122
2022-03-28 22:52:57,+3.6473,+17.158
2022-03-28 22:57:58,+3.6474,+17.190
2022-03-28 23:02:59,+3.6460,+17.161
2022-03-28 23:08:00,+3.6462,+17.144
2022-03-28 23:13:02,+3.6461,+17.101
2022-03-28 23:18:03,+3.6468,+17.094
2022-03-28 23:23:04,+3.6450,+17.082
2022-03-28 23:28:05,+3.6468,+17.067
2022-03-28 23:33:06,+3.6445,+17.059
2022-03-28 23:38:07,+3.6452,+17.059
2022-03-28 23:43:08,+3.6468,+17.040
2022-03-28 23:48:09,+3.6443,+17.035
2022-03-28 23:53:10,+3.6467,+17.020
2022-03-28 23:58:11,+3.6469,+17.010
2022-03-29 00:03:12,+3.6467,+17.028
2022-03-29 00:08:13,+3.6456,+16.988
2022-03-29 00:13:14,+3.6467,+16.968
2022-03-29 00:18:15,+3.6465,+16.986
2022-03-29 00:23:16,+3.6474,+16.973
2022-03-29 00:28:17,+3.6464,+16.953
2022-03-29 00:33:18,+3.6448,+16.922
2022-03-29 00:38:19,+3.6453,+16.911
2022-03-29 00:43:20,+3.6462,+16.895
2022-03-29 00:48:21,+3.6464,+16.904
2022-03-29 00:53:22,+3.6463,+16.838
2022-03-29 00:58:23,+3.6466,+16.877
2022-03-29 01:03:24,+3.6448,+16.880
2022-03-29 01:08:26,+3.6463,+16.843
2022-03-29 01:13:27,+3.6448,+16.860
2022-03-29 01:18:28,+3.6443,+16.858
2022-03-29 01:23:29,+3.6454,+16.845
2022-03-29 01:28:30,+3.6463,+16.864
2022-03-29 01:33:31,+3.6454,+16.852
2022-03-29 01:38:32,+3.6458,+16.806
2022-03-29 01:43:33,+3.6456,+16.811
2022-03-29 01:48:34,+3.6467,+16.803
2022-03-29 01:53:35,+3.6452,+16.803
2022-03-29 01:58:36,+3.6465,+16.796
2022-03-29 02:03:37,+3.6452,+16.805
2022-03-29 02:08:38,+3.6454,+16.795
2022-03-29 02:13:39,+3.6463,+16.801
2022-03-29 02:18:40,+3.6451,+16.783
2022-03-29 02:23:41,+3.6458,+16.774
2022-03-29 02:28:42,+3.6452,+16.800
2022-03-29 02:33:43,+3.6465,+16.764
2022-03-29 02:38:44,+3.6456,+16.768
2022-03-29 02:43:45,+3.6462,+16.746
2022-03-29 02:48:46,+3.6446,+16.724
2022-03-29 02:53:47,+3.6460,+16.758
2022-03-29 02:58:48,+3.6455,+16.737
2022-03-29 03:03:50,+3.6467,+16.732
2022-03-29 03:08:51,+3.6462,+16.732
2022-03-29 03:13:52,+3.6460,+16.726
2022-03-29 03:18:53,+3.6439,+16.687
2022-03-29 03:23:54,+3.6471,+16.721
2022-03-29 03:28:55,+3.6464,+16.731
2022-03-29 03:33:56,+3.6464,+16.719
2022-03-29 03:38:57,+3.6457,+16.687
2022-03-29 03:43:58,+3.6459,+16.687
2022-03-29 03:48:59,+3.6450,+16.682
2022-03-29 03:54:00,+3.6452,+16.658
2022-03-29 03:59:01,+3.6459,+16.674
2022-03-29 04:04:02,+3.6443,+16.655
2022-03-29 04:09:03,+3.6459,+16.643
2022-03-29 04:14:04,+3.6468,+16.648
2022-03-29 04:19:05,+3.6455,+16.647
2022-03-29 04:24:06,+3.6448,+16.623
2022-03-29 04:29:07,+3.6446,+16.653
2022-03-29 04:34:08,+3.6452,+16.596
2022-03-29 04:39:09,+3.6467,+16.598
2022-03-29 04:44:10,+3.6461,+16.583
2022-03-29 04:49:12,+3.6461,+16.584
2022-03-29 04:54:13,+3.6463,+16.552
2022-03-29 04:59:14,+3.6449,+16.566
2022-03-29 05:04:15,+3.6449,+16.586
2022-03-29 05:09:16,+3.6458,+16.556
2022-03-29 05:14:17,+3.6451,+16.552
2022-03-29 05:19:18,+3.6462,+16.547
2022-03-29 05:24:19,+3.6454,+16.552
2022-03-29 05:29:20,+3.6444,+16.532
2022-03-29 05:34:21,+3.6451,+16.552
2022-03-29 05:39:22,+3.6449,+16.541
2022-03-29 05:44:23,+3.6449,+16.546
2022-03-29 05:49:24,+3.6460,+16.507
2022-03-29 05:54:25,+3.6457,+16.494
2022-03-29 05:59:26,+3.6458,+16.505
2022-03-29 06:04:27,+3.6448,+16.489
2022-03-29 06:09:28,+3.6444,+16.483
2022-03-29 06:14:29,+3.6448,+16.465
2022-03-29 06:19:30,+3.6455,+16.457
2022-03-29 06:24:31,+3.6462,+16.457
2022-03-29 06:29:32,+3.6450,+16.440
2022-03-29 06:34:33,+3.6444,+16.470
2022-03-29 06:39:34,+3.6439,+16.425
2022-03-29 06:44:36,+3.6461,+16.415
2022-03-29 06:49:37,+3.6459,+16.396
2022-03-29 06:54:38,+3.6452,+16.403
2022-03-29 06:59:39,+3.6454,+16.389
2022-03-29 07:04:40,+3.6452,+16.383
2022-03-29 07:09:41,+3.6436,+16.373
2022-03-29 07:14:42,+3.6454,+16.356
2022-03-29 07:19:43,+3.6458,+16.361
2022-03-29 07:24:44,+3.6451,+16.341
2022-03-29 07:29:45,+3.6458,+16.342
2022-03-29 07:34:46,+3.6456,+16.367
2022-03-29 07:39:47,+3.6442,+16.341
2022-03-29 07:44:48,+3.6454,+16.347
2022-03-29 07:49:49,+3.6463,+16.337
2022-03-29 07:54:50,+3.6449,+16.315
2022-03-29 07:59:51,+3.6458,+16.336
2022-03-29 08:04:52,+3.6458,+16.290
2022-03-29 08:09:53,+3.6460,+16.341
2022-03-29 08:14:54,+3.6451,+16.319
2022-03-29 08:19:55,+3.6469,+16.282
2022-03-29 08:24:56,+3.6440,+16.352
2022-03-29 08:29:57,+3.6450,+16.403
2022-03-29 08:34:58,+3.6448,+16.453
2022-03-29 08:40:00,+3.6449,+16.509
2022-03-29 08:45:01,+3.6441,+16.601
2022-03-29 08:50:02,+3.6455,+16.684
2022-03-29 08:55:03,+3.6458,+16.761
2022-03-29 09:00:04,+3.6443,+16.847
2022-03-29 09:05:05,+3.6434,+16.870
2022-03-29 09:10:06,+3.6437,+16.864
2022-03-29 09:15:07,+3.6448,+16.901
2022-03-29 09:20:08,+3.6432,+16.870
2022-03-29 09:25:09,+3.6453,+16.889
2022-03-29 09:30:10,+3.6457,+16.853
2022-03-29 09:35:11,+3.6450,+16.845
2022-03-29 09:40:12,+3.6454,+16.818
2022-03-29 09:45:13,+3.6436,+16.840
2022-03-29 09:50:14,+3.6434,+16.838
2022-03-29 09:55:15,+3.6447,+16.816
2022-03-29 10:00:16,+3.6467,+16.796
2022-03-29 10:05:17,+3.6456,+16.795
2022-03-29 10:10:18,+3.6458,+16.798
2022-03-29 10:15:19,+3.6427,+16.791
2022-03-29 10:20:20,+3.6445,+16.805
2022-03-29 10:25:21,+3.6431,+16.790
2022-03-29 10:30:23,+3.6454,+16.790
2022-03-29 10:35:24,+3.6452,+16.811
2022-03-29 10:40:25,+3.6436,+16.835
2022-03-29 10:45:26,+3.6447,+16.788
2022-03-29 10:50:27,+3.6445,+16.783
2022-03-29 10:55:28,+3.6429,+16.798
2022-03-29 11:00:29,+3.6443,+16.800
2022-03-29 11:05:30,+3.6442,+16.776
2022-03-29 11:10:31,+3.6456,+16.778
2022-03-29 11:15:32,+3.6435,+16.746
2022-03-29 11:20:33,+3.6442,+16.766
2022-03-29 11:25:34,+3.6447,+16.761
2022-03-29 11:30:35,+3.6440,+16.784
2022-03-29 11:35:36,+3.6440,+16.754
2022-03-29 11:40:37,+3.6454,+16.795
2022-03-29 11:45:38,+3.6443,+16.818
2022-03-29 11:50:39,+3.6467,+16.805
2022-03-29 11:55:40,+3.6440,+16.808
2022-03-29 12:00:41,+3.6454,+16.825
2022-03-29 12:05:42,+3.6445,+16.790
2022-03-29 12:10:43,+3.6441,+16.825
2022-03-29 12:15:44,+3.6456,+16.825
2022-03-29 12:20:45,+3.6450,+16.828
2022-03-29 12:25:47,+3.6434,+16.801
2022-03-29 12:30:48,+3.6455,+16.882
2022-03-29 12:35:49,+3.6448,+16.865
2022-03-29 12:40:50,+3.6439,+16.870
2022-03-29 12:45:51,+3.6444,+16.890
2022-03-29 12:50:52,+3.6439,+16.887
2022-03-29 12:55:53,+3.6441,+16.869
2022-03-29 13:00:54,+3.6430,+16.855
2022-03-29 13:05:55,+3.6461,+16.857
2022-03-29 13:10:56,+3.6450,+16.845
2022-03-29 13:15:57,+3.6441,+16.880
2022-03-29 13:20:58,+3.6439,+16.919
2022-03-29 13:25:59,+3.6453,+16.964
2022-03-29 13:31:00,+3.6436,+17.047
2022-03-29 13:36:01,+3.6450,+17.055
2022-03-29 13:41:02,+3.6437,+17.085
2022-03-29 13:46:03,+3.6443,+17.087
2022-03-29 13:51:04,+3.6446,+17.112
2022-03-29 13:56:05,+3.6444,+17.128
2022-03-29 14:01:06,+3.6444,+17.136
2022-03-29 14:06:07,+3.6444,+17.156
2022-03-29 14:11:09,+3.6437,+17.154
2022-03-29 14:16:10,+3.6440,+17.165
2022-03-29 14:21:11,+3.6436,+17.213
2022-03-29 14:26:12,+3.6431,+17.200
2022-03-29 14:31:13,+3.6453,+17.193
2022-03-29 14:36:14,+3.6436,+17.230
2022-03-29 14:41:15,+3.6429,+17.242
2022-03-29 14:46:16,+3.6443,+17.270
2022-03-29 14:51:17,+3.6445,+17.223
2022-03-29 14:56:18,+3.6436,+17.245
2022-03-29 15:01:19,+3.6450,+17.254
2022-03-29 15:06:20,+3.6452,+17.281
2022-03-29 15:11:21,+3.6450,+17.270
2022-03-29 15:16:22,+3.6439,+17.279
2022-03-29 15:21:23,+3.6436,+17.279
2022-03-29 15:26:24,+3.6428,+17.302
2022-03-29 15:31:25,+3.6437,+17.323
2022-03-29 15:36:26,+3.6430,+17.343
2022-03-29 15:41:27,+3.6426,+17.336
2022-03-29 15:46:28,+3.6435,+17.380
2022-03-29 15:51:29,+3.6428,+17.378
2022-03-29 15:56:30,+3.6431,+17.427
2022-03-29 16:01:31,+3.6436,+17.425
2022-03-29 16:06:33,+3.6422,+17.429
2022-03-29 16:11:34,+3.6441,+17.474
2022-03-29 16:16:35,+3.6427,+17.469
2022-03-29 16:21:36,+3.6443,+17.472
2022-03-29 16:26:37,+3.6438,+17.486
2022-03-29 16:31:38,+3.6429,+17.471
2022-03-29 16:36:39,+3.6434,+17.481
2022-03-29 16:41:40,+3.6432,+17.499
2022-03-29 16:46:41,+3.6434,+17.533
2022-03-29 16:51:42,+3.6453,+17.551
2022-03-29 16:56:43,+3.6434,+17.536
2022-03-29 17:01:44,+3.6431,+17.592
2022-03-29 17:06:45,+3.6415,+17.563
2022-03-29 17:11:46,+3.6426,+17.605
2022-03-29 17:16:47,+3.6435,+17.613
2022-03-29 17:21:48,+3.6433,+17.587
2022-03-29 17:26:49,+3.6430,+17.588
2022-03-29 17:31:50,+3.6419,+17.587
2022-03-29 17:36:51,+3.6431,+17.635
2022-03-29 17:41:52,+3.6442,+17.612
2022-03-29 17:46:53,+3.6438,+17.620
2022-03-29 17:51:54,+3.6426,+17.630
2022-03-29 17:56:56,+3.6438,+17.620
2022-03-29 18:01:57,+3.6438,+17.617
2022-03-29 18:06:58,+3.6428,+17.602
2022-03-29 18:11:59,+3.6446,+17.607
2022-03-29 18:17:00,+3.6446,+17.575
2022-03-29 18:22:01,+3.6415,+17.568
2022-03-29 18:27:02,+3.6426,+17.578
2022-03-29 18:32:03,+3.6432,+17.538
2022-03-29 18:37:04,+3.6432,+17.541
2022-03-29 18:42:05,+3.6437,+17.546
2022-03-29 18:47:06,+3.6437,+17.521
2022-03-29 18:52:07,+3.6443,+17.484
2022-03-29 18:57:08,+3.6443,+17.460
2022-03-29 19:02:09,+3.6434,+17.482
2022-03-29 19:07:10,+3.6436,+17.449
2022-03-29 19:12:11,+3.6440,+17.444
2022-03-29 19:17:12,+3.6436,+17.444
2022-03-29 19:22:13,+3.6442,+17.444
2022-03-29 19:27:14,+3.6435,+17.402
2022-03-29 19:32:15,+3.6431,+17.392
2022-03-29 19:37:16,+3.6417,+17.390
2022-03-29 19:42:17,+3.6422,+17.376
2022-03-29 19:47:19,+3.6412,+17.358
2022-03-29 19:52:20,+3.6453,+17.351
2022-03-29 19:57:21,+3.6421,+17.343
2022-03-29 20:02:22,+3.6441,+17.329
2022-03-29 20:07:24,+3.6443,+17.323
2022-03-29 20:12:25,+3.6432,+17.311
2022-03-29 20:17:26,+3.6425,+17.275
2022-03-29 20:22:27,+3.6405,+17.301
2022-03-29 20:27:28,+3.6418,+17.279
2022-03-29 20:32:29,+3.6434,+17.262
2022-03-29 20:37:30,+3.6432,+17.262
2022-03-29 20:42:31,+3.6436,+17.232
2022-03-29 20:47:32,+3.6438,+17.191
2022-03-29 20:52:33,+3.6433,+17.212
2022-03-29 20:57:34,+3.6431,+17.207
2022-03-29 21:02:35,+3.6409,+17.218
2022-03-29 21:07:36,+3.6433,+17.159
2022-03-29 21:12:37,+3.6433,+17.128
2022-03-29 21:17:38,+3.6435,+17.168
2022-03-29 21:22:39,+3.6437,+17.094
2022-03-29 21:27:41,+3.6421,+17.069
2022-03-29 21:32:42,+3.6430,+17.080
2022-03-29 21:37:43,+3.6430,+17.057
2022-03-29 21:42:44,+3.6409,+17.015
2022-03-29 21:47:45,+3.6429,+17.008
2022-03-29 21:52:46,+3.6422,+16.995
2022-03-29 21:57:47,+3.6438,+16.978
2022-03-29 22:02:48,+3.6435,+16.969
2022-03-29 22:07:49,+3.6431,+16.986
2022-03-29 22:12:50,+3.6435,+16.939
2022-03-29 22:17:51,+3.6433,+16.958
2022-03-29 22:22:52,+3.6413,+16.934
2022-03-29 22:27:53,+3.6428,+16.924
2022-03-29 22:32:54,+3.6403,+16.909
2022-03-29 22:37:55,+3.6439,+16.902
2022-03-29 22:42:56,+3.6430,+16.870
2022-03-29 22:47:57,+3.6421,+16.885
2022-03-29 22:52:58,+3.6428,+16.857
2022-03-29 22:57:59,+3.6448,+16.848
2022-03-29 23:03:00,+3.6427,+16.835
2022-03-29 23:08:01,+3.6427,+16.850
2022-03-29 23:13:02,+3.6427,+16.847
2022-03-29 23:18:03,+3.6425,+16.801
2022-03-29 23:23:04,+3.6443,+16.810
2022-03-29 23:28:06,+3.6427,+16.805
2022-03-29 23:33:07,+3.6427,+16.786
2022-03-29 23:38:08,+3.6431,+16.768
2022-03-29 23:43:09,+3.6426,+16.751
2022-03-29 23:48:10,+3.6415,+16.749
2022-03-29 23:53:11,+3.6440,+16.781
2022-03-29 23:58:12,+3.6424,+16.734
2022-03-30 00:03:13,+3.6424,+16.732
2022-03-30 00:08:14,+3.6449,+16.746
2022-03-30 00:13:15,+3.6431,+16.722
2022-03-30 00:18:16,+3.6433,+16.731
2022-03-30 00:23:17,+3.6429,+16.742
2022-03-30 00:28:18,+3.6442,+16.714
2022-03-30 00:33:19,+3.6419,+16.726
2022-03-30 00:38:20,+3.6430,+16.694
2022-03-30 00:43:21,+3.6426,+16.680
2022-03-30 00:48:22,+3.6444,+16.674
2022-03-30 00:53:23,+3.6431,+16.586
2022-03-30 00:58:24,+3.6419,+16.640
2022-03-30 01:03:25,+3.6432,+16.613
2022-03-30 01:08:26,+3.6420,+16.606
2022-03-30 01:13:27,+3.6425,+16.584
2022-03-30 01:18:29,+3.6438,+16.594
2022-03-30 01:23:30,+3.6427,+16.576
2022-03-30 01:28:31,+3.6433,+16.561
2022-03-30 01:33:32,+3.6440,+16.566
2022-03-30 01:38:33,+3.6440,+16.574
2022-03-30 01:43:34,+3.6419,+16.509
2022-03-30 01:48:35,+3.6431,+16.522
2022-03-30 01:53:36,+3.6433,+16.490
2022-03-30 01:58:37,+3.6426,+16.517
2022-03-30 02:03:38,+3.6422,+16.505
2022-03-30 02:08:39,+3.6424,+16.483
2022-03-30 02:13:40,+3.6444,+16.462
2022-03-30 02:18:41,+3.6437,+16.448
2022-03-30 02:23:42,+3.6432,+16.420
2022-03-30 02:28:43,+3.6430,+16.433
2022-03-30 02:33:44,+3.6437,+16.448
2022-03-30 02:38:45,+3.6439,+16.430
2022-03-30 02:43:46,+3.6423,+16.462
2022-03-30 02:48:47,+3.6436,+16.404
2022-03-30 02:53:48,+3.6436,+16.371
2022-03-30 02:58:49,+3.6441,+16.399
2022-03-30 03:03:50,+3.6445,+16.413
2022-03-30 03:08:51,+3.6432,+16.416
2022-03-30 03:13:52,+3.6445,+16.346
2022-03-30 03:18:54,+3.6445,+16.352
2022-03-30 03:23:55,+3.6434,+16.362
2022-03-30 03:28:56,+3.6438,+16.364
2022-03-30 03:33:57,+3.6444,+16.312
2022-03-30 03:38:58,+3.6433,+16.282
2022-03-30 03:43:59,+3.6440,+16.304
2022-03-30 03:49:00,+3.6438,+16.304
2022-03-30 03:54:01,+3.6429,+16.297
2022-03-30 03:59:02,+3.6415,+16.275
2022-03-30 04:04:03,+3.6428,+16.290
2022-03-30 04:09:04,+3.6419,+16.246
2022-03-30 04:14:05,+3.6435,+16.262
2022-03-30 04:19:06,+3.6444,+16.253
2022-03-30 04:24:07,+3.6423,+16.206
2022-03-30 04:29:08,+3.6437,+16.211
2022-03-30 04:34:09,+3.6421,+16.191
2022-03-30 04:39:10,+3.6423,+16.182
2022-03-30 04:44:11,+3.6425,+16.164
2022-03-30 04:49:12,+3.6443,+16.134
2022-03-30 04:54:13,+3.6432,+16.147
2022-03-30 04:59:14,+3.6436,+16.124
2022-03-30 05:04:15,+3.6429,+16.087
2022-03-30 05:09:16,+3.6435,+16.085
2022-03-30 05:14:18,+3.6444,+16.088
2022-03-30 05:19:19,+3.6433,+16.066
2022-03-30 05:24:20,+3.6433,+16.043
2022-03-30 05:29:21,+3.6453,+16.041
2022-03-30 05:34:22,+3.6448,+16.041
2022-03-30 05:39:23,+3.6430,+16.019
2022-03-30 05:44:24,+3.6426,+16.019
2022-03-30 05:49:25,+3.6441,+16.003
2022-03-30 05:54:26,+3.6430,+16.008
2022-03-30 05:59:27,+3.6434,+15.991
2022-03-30 06:04:28,+3.6423,+15.962
2022-03-30 06:09:29,+3.6436,+15.976
2022-03-30 06:14:30,+3.6448,+15.992
2022-03-30 06:19:31,+3.6448,+15.964
2022-03-30 06:24:32,+3.6423,+15.964
2022-03-30 06:29:33,+3.6441,+15.959
2022-03-30 06:34:34,+3.6443,+15.959
2022-03-30 06:39:35,+3.6425,+15.942
2022-03-30 06:44:36,+3.6440,+15.927
2022-03-30 06:49:37,+3.6436,+15.885
2022-03-30 06:54:38,+3.6427,+15.930
2022-03-30 06:59:39,+3.6433,+15.858
2022-03-30 07:04:40,+3.6438,+15.880
2022-03-30 07:09:42,+3.6435,+15.873
2022-03-30 07:14:43,+3.6455,+15.855
2022-03-30 07:19:44,+3.6442,+15.876
2022-03-30 07:24:45,+3.6451,+15.848
2022-03-30 07:29:46,+3.6424,+15.819
2022-03-30 07:34:47,+3.6439,+15.824
2022-03-30 07:39:48,+3.6442,+15.824
2022-03-30 07:44:49,+3.6435,+15.833
2022-03-30 07:49:50,+3.6446,+15.841
2022-03-30 07:54:51,+3.6430,+15.824
2022-03-30 07:59:52,+3.6433,+15.808
2022-03-30 08:04:53,+3.6444,+15.821
2022-03-30 08:09:54,+3.6435,+15.802
2022-03-30 08:14:55,+3.6441,+15.781
2022-03-30 08:19:56,+3.6448,+15.740
2022-03-30 08:24:57,+3.6434,+15.777
2022-03-30 08:29:58,+3.6439,+15.791
2022-03-30 08:34:59,+3.6424,+15.897
2022-03-30 08:40:00,+3.6447,+15.932
2022-03-30 08:45:01,+3.6430,+16.018
2022-03-30 08:50:02,+3.6440,+16.097
2022-03-30 08:55:03,+3.6441,+16.177
2022-03-30 09:00:04,+3.6448,+16.206
2022-03-30 09:05:06,+3.6437,+16.263
2022-03-30 09:10:07,+3.6431,+16.277
2022-03-30 09:15:08,+3.6453,+16.270
2022-03-30 09:20:09,+3.6444,+16.248
2022-03-30 09:25:10,+3.6426,+16.278
2022-03-30 09:30:11,+3.6434,+16.211
2022-03-30 09:35:12,+3.6430,+16.230
2022-03-30 09:40:13,+3.6439,+16.221
2022-03-30 09:45:14,+3.6439,+16.201
2022-03-30 09:50:15,+3.6430,+16.208
2022-03-30 09:55:16,+3.6430,+16.189
2022-03-30 10:00:17,+3.6452,+16.176
2022-03-30 10:05:18,+3.6432,+16.208
2022-03-30 10:10:19,+3.6435,+16.226
2022-03-30 10:15:20,+3.6432,+16.191
2022-03-30 10:20:21,+3.6421,+16.223
2022-03-30 10:25:22,+3.6439,+16.241
2022-03-30 10:30:23,+3.6430,+16.262
2022-03-30 10:35:24,+3.6435,+16.251
2022-03-30 10:40:25,+3.6453,+16.288
2022-03-30 10:45:26,+3.6452,+16.374
2022-03-30 10:50:27,+3.6423,+16.425
2022-03-30 10:55:28,+3.6444,+16.475
2022-03-30 11:00:30,+3.6444,+16.534
2022-03-30 11:05:31,+3.6443,+16.621
2022-03-30 11:10:32,+3.6435,+16.680
2022-03-30 11:15:33,+3.6446,+16.709
2022-03-30 11:20:34,+3.6435,+16.721
2022-03-30 11:25:35,+3.6438,+16.746
2022-03-30 11:30:36,+3.6451,+16.756
2022-03-30 11:35:37,+3.6444,+16.719
2022-03-30 11:40:38,+3.6429,+16.754
2022-03-30 11:45:39,+3.6431,+16.758
2022-03-30 11:50:40,+3.6425,+16.786
2022-03-30 11:55:41,+3.6434,+16.805
2022-03-30 12:00:42,+3.6441,+16.830
2022-03-30 12:05:43,+3.6434,+16.835
2022-03-30 12:10:44,+3.6436,+16.842
2022-03-30 12:15:45,+3.6434,+16.842
2022-03-30 12:20:46,+3.6437,+16.865
2022-03-30 12:25:47,+3.6436,+16.857
2022-03-30 12:30:48,+3.6434,+16.853
2022-03-30 12:35:49,+3.6441,+16.860
2022-03-30 12:40:50,+3.6426,+16.901
2022-03-30 12:45:51,+3.6439,+16.877
2022-03-30 12:50:52,+3.6427,+16.853
2022-03-30 12:55:54,+3.6436,+16.853
2022-03-30 13:00:55,+3.6428,+16.870
2022-03-30 13:05:56,+3.6419,+16.889
2022-03-30 13:10:57,+3.6439,+16.865
2022-03-30 13:15:58,+3.6419,+16.892
2022-03-30 13:20:59,+3.6426,+16.922
2022-03-30 13:26:00,+3.6433,+16.919
2022-03-30 13:31:01,+3.6431,+16.971
2022-03-30 13:36:02,+3.6420,+16.980
2022-03-30 13:41:03,+3.6427,+17.003
2022-03-30 13:46:04,+3.6447,+17.015
2022-03-30 13:51:05,+3.6416,+17.018
2022-03-30 13:56:06,+3.6423,+17.030
2022-03-30 14:01:07,+3.6420,+17.023
2022-03-30 14:06:08,+3.6416,+17.045
2022-03-30 14:11:09,+3.6432,+17.048
2022-03-30 14:16:10,+3.6438,+17.054
2022-03-30 14:21:11,+3.6427,+17.065
2022-03-30 14:26:12,+3.6432,+17.075
2022-03-30 14:31:13,+3.6441,+17.087
2022-03-30 14:36:14,+3.6430,+17.080
2022-03-30 14:41:15,+3.6430,+17.121
2022-03-30 14:46:16,+3.6426,+17.156
2022-03-30 14:51:18,+3.6424,+17.163
2022-03-30 14:56:19,+3.6424,+17.195
2022-03-30 15:01:20,+3.6431,+17.159
2022-03-30 15:06:21,+3.6429,+17.195
2022-03-30 15:11:22,+3.6435,+17.181
2022-03-30 15:16:23,+3.6415,+17.191
2022-03-30 15:21:24,+3.6417,+17.191
2022-03-30 15:26:25,+3.6424,+17.198
2022-03-30 15:31:26,+3.6409,+17.247
