"Series,""Date"",""Value"""
"Y for Smartbrick 141431,""2022-03-08 17:57:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 18:07:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 18:17:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 18:27:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 18:37:32"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 18:47:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 18:57:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 19:07:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 19:17:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 19:27:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 19:37:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 19:47:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 19:57:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 20:07:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 20:17:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 20:27:32"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 20:37:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 20:47:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 20:57:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 21:07:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 21:17:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 21:27:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 21:37:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 21:47:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 21:57:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-08 22:07:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 22:17:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 22:27:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 22:37:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 22:47:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-08 22:57:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 23:07:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-08 23:17:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-08 23:27:31"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-08 23:37:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-08 23:47:31"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-08 23:57:31"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 00:07:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-09 00:17:31"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 00:27:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 00:37:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 00:47:32"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 00:57:31"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 01:07:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 01:17:32"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 01:27:31"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 01:37:31"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 01:47:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 01:57:31"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 02:07:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 02:17:31"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 02:27:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 02:37:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 02:47:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 02:57:31"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 03:07:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 03:17:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 03:27:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 03:37:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 03:47:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 03:57:31"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 04:07:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 04:17:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 04:27:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-09 04:37:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 04:47:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 04:57:31"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 05:07:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-09 05:17:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-09 05:27:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-09 05:37:30"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 05:47:30"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 05:57:31"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 06:07:30"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 06:17:31"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 06:27:30"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 06:37:30"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 06:47:30"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 06:57:31"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 07:07:32"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 07:17:30"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 07:27:30"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 07:37:30"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 07:47:30"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-09 07:57:31"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-09 08:07:30"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 08:17:31"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 08:27:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-09 08:37:30"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 08:47:31"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 08:57:30"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-09 09:07:30"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-09 09:17:31"",""-1.54418945"""
"Y for Smartbrick 141431,""2022-03-09 09:27:30"",""-1.53808594"""
"Y for Smartbrick 141431,""2022-03-09 09:37:30"",""-1.53808594"""
"Y for Smartbrick 141431,""2022-03-09 09:47:31"",""-1.53198242"""
"Y for Smartbrick 141431,""2022-03-09 09:57:30"",""-1.53198242"""
"Y for Smartbrick 141431,""2022-03-09 10:07:30"",""-1.52587891"""
"Y for Smartbrick 141431,""2022-03-09 10:17:31"",""-1.52587891"""
"Y for Smartbrick 141431,""2022-03-09 10:27:30"",""-1.53198242"""
"Y for Smartbrick 141431,""2022-03-09 10:37:30"",""-1.53198242"""
"Y for Smartbrick 141431,""2022-03-09 10:47:31"",""-1.53808594"""
"Y for Smartbrick 141431,""2022-03-09 10:57:31"",""-1.53808594"""
"Y for Smartbrick 141431,""2022-03-09 11:07:30"",""-1.53808594"""
"Y for Smartbrick 141431,""2022-03-09 11:17:31"",""-1.53808594"""
"Y for Smartbrick 141431,""2022-03-09 11:27:30"",""-1.53808594"""
"Y for Smartbrick 141431,""2022-03-09 11:37:30"",""-1.54418945"""
"Y for Smartbrick 141431,""2022-03-09 11:47:31"",""-1.55029297"""
"Y for Smartbrick 141431,""2022-03-09 11:57:30"",""-1.55029297"""
"Y for Smartbrick 141431,""2022-03-09 12:07:30"",""-1.55029297"""
"Y for Smartbrick 141431,""2022-03-09 12:17:31"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-09 12:27:30"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-09 12:37:30"",""-1.5625"""
"Y for Smartbrick 141431,""2022-03-09 12:47:31"",""-1.5625"""
"Y for Smartbrick 141431,""2022-03-09 12:57:30"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-09 13:07:30"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-09 13:17:31"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-09 13:27:30"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-09 13:37:30"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-09 13:47:30"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-09 13:57:30"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 14:07:31"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-09 14:17:31"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-09 14:27:30"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 14:37:30"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 14:47:30"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 14:57:30"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-09 15:07:30"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 15:17:31"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 15:27:30"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 15:37:30"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-09 15:47:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-09 15:57:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-09 16:07:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-09 16:17:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-09 16:27:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-09 16:37:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-09 16:47:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 16:57:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-09 17:07:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-09 17:17:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 17:27:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 17:37:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 17:47:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 17:57:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 18:07:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 18:17:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 18:27:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 18:37:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 18:47:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 18:57:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 19:07:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 19:17:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 19:27:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 19:37:30"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-09 19:47:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 19:57:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 20:07:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 20:17:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 20:27:31"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 20:37:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 20:47:30"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-09 20:57:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 21:07:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 21:17:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 21:27:30"",""-1.62963867"""
