"Series","Date","Value"
"Temperature for Smartbrick 163083","2023-01-19 10:54:45","25.6"
"Temperature for Smartbrick 163083","2023-01-19 10:59:45","25"
"Temperature for Smartbrick 163083","2023-01-19 11:04:43","26.3"
"Temperature for Smartbrick 163083","2023-01-19 11:09:43","26.7"
"Temperature for Smartbrick 163083","2023-01-19 14:20:02","24"
"Temperature for Smartbrick 163083","2023-01-19 14:20:24","24.2"
"Temperature for Smartbrick 163083","2023-01-19 14:25:01","23.8"
"Temperature for Smartbrick 163083","2023-01-19 14:30:01","23.6"
"Temperature for Smartbrick 163083","2023-01-19 14:35:01","23.4"
"Temperature for Smartbrick 163083","2023-01-19 14:40:02","23.4"
"Temperature for Smartbrick 163083","2023-01-19 14:45:01","23.3"
"Temperature for Smartbrick 163083","2023-01-19 14:50:01","24.9"
"Temperature for Smartbrick 163083","2023-01-19 14:58:43","27.5"
"Temperature for Smartbrick 163083","2023-01-19 15:03:41","25.7"
"Temperature for Smartbrick 163083","2023-01-19 15:08:41","24.1"
"Temperature for Smartbrick 163083","2023-01-19 15:13:49","23.4"
"Temperature for Smartbrick 163083","2023-01-19 15:18:53","22.1"
"Temperature for Smartbrick 163083","2023-01-19 15:23:54","21.4"
"Temperature for Smartbrick 163083","2023-01-19 15:28:52","20.6"
"Temperature for Smartbrick 163083","2023-01-19 15:33:52","20.1"
"Temperature for Smartbrick 163083","2023-01-19 15:38:52","19.8"
"Temperature for Smartbrick 163083","2023-01-19 15:43:52","19.6"
"Temperature for Smartbrick 163083","2023-01-19 15:48:52","19.5"
"Temperature for Smartbrick 163083","2023-01-19 15:53:52","19.5"
"Temperature for Smartbrick 163083","2023-01-19 15:58:52","19.4"
"Temperature for Smartbrick 163083","2023-01-19 16:03:51","19.4"
"Temperature for Smartbrick 163083","2023-01-19 16:08:51","19.3"
"Temperature for Smartbrick 163083","2023-01-19 16:13:51","19.3"
"Temperature for Smartbrick 163083","2023-01-19 16:18:53","19.3"
"Temperature for Smartbrick 163083","2023-01-19 16:23:52","19.3"
"Temperature for Smartbrick 163083","2023-01-19 16:28:51","19.2"
"Temperature for Smartbrick 163083","2023-01-19 16:33:52","19.2"
"Temperature for Smartbrick 163083","2023-01-19 16:38:52","19.3"
"Temperature for Smartbrick 163083","2023-01-19 16:43:52","19.3"
"Temperature for Smartbrick 163083","2023-01-19 16:48:52","19.4"
"Temperature for Smartbrick 163083","2023-01-19 16:53:52","19.7"
"Temperature for Smartbrick 163083","2023-01-19 16:58:51","19.2"
"Temperature for Smartbrick 163083","2023-01-19 17:03:51","18.3"
"Temperature for Smartbrick 163083","2023-01-19 17:08:51","17.5"
"Temperature for Smartbrick 163083","2023-01-19 17:13:55","16.7"
"Temperature for Smartbrick 163083","2023-01-19 17:18:55","15.6"
"Temperature for Smartbrick 163083","2023-01-19 17:23:55","14.6"
"Temperature for Smartbrick 163083","2023-01-19 17:28:55","12.7"
"Temperature for Smartbrick 163083","2023-01-19 17:33:55","10.2"
"Temperature for Smartbrick 163083","2023-01-19 17:38:55","7.7"
"Temperature for Smartbrick 163083","2023-01-19 17:43:55","5.1"
"Temperature for Smartbrick 163083","2023-01-19 17:48:55","2.5"
"Temperature for Smartbrick 163083","2023-01-20 22:43:18","-10"
"Temperature for Smartbrick 163083","2023-01-20 22:48:19","-9.8"
"Temperature for Smartbrick 163083","2023-01-20 22:53:16","-9.6"
"Temperature for Smartbrick 163083","2023-01-20 22:58:17","-9.4"
"Temperature for Smartbrick 163083","2023-01-20 23:03:17","-9.2"
"Temperature for Smartbrick 163083","2023-01-20 23:08:16","-9"
"Temperature for Smartbrick 163083","2023-01-20 23:13:16","-8.9"
"Temperature for Smartbrick 163083","2023-01-20 23:18:16","-8.8"
"Temperature for Smartbrick 163083","2023-01-20 23:23:17","-8.8"
"Temperature for Smartbrick 163083","2023-01-20 23:28:16","-8.7"
"Temperature for Smartbrick 163083","2023-01-20 23:33:16","-8.7"
"Temperature for Smartbrick 163083","2023-01-20 23:38:16","-8.7"
"Temperature for Smartbrick 163083","2023-01-20 23:43:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-20 23:48:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-20 23:53:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-20 23:58:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:03:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:08:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:13:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:18:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:23:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 00:28:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:33:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 00:38:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:43:19","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:48:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 00:53:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 00:58:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:03:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:08:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:13:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:18:17","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:23:17","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:28:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:33:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:38:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:43:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:48:18","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 01:53:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 01:58:17","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:03:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:08:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:13:17","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:18:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:23:18","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 02:28:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:33:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:38:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:43:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:48:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:53:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 02:58:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 03:03:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 03:08:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:13:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:18:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:23:17","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 03:28:17","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:33:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:38:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:43:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:48:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:53:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 03:58:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 04:03:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 04:08:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 04:13:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 04:18:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 04:23:17","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 04:28:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 04:33:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 04:38:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 04:43:17","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 04:48:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 04:53:16","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 04:58:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 05:03:17","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 05:08:16","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 05:13:19","-8.6"
"Temperature for Smartbrick 163083","2023-01-21 05:18:18","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:23:19","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:28:22","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:33:18","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:38:19","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:43:19","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:48:19","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:53:19","-8.5"
"Temperature for Smartbrick 163083","2023-01-21 05:58:20","-8.5"
