"Series","Date","Value"
"Battery for Smartbrick 163076","2023-01-19 00:01:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 00:06:50","3.558"
"Battery for Smartbrick 163076","2023-01-19 00:11:50","3.557"
"Battery for Smartbrick 163076","2023-01-19 00:16:50","3.558"
"Battery for Smartbrick 163076","2023-01-19 00:21:51","3.557"
"Battery for Smartbrick 163076","2023-01-19 00:26:50","3.556"
"Battery for Smartbrick 163076","2023-01-19 00:31:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 00:36:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 00:41:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 00:46:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 00:51:50","3.558"
"Battery for Smartbrick 163076","2023-01-19 00:56:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 01:01:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 01:06:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 01:11:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 01:16:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 01:21:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 01:26:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 01:31:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 01:36:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 01:41:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 01:46:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 01:51:50","3.557"
"Battery for Smartbrick 163076","2023-01-19 01:56:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 02:01:50","3.557"
"Battery for Smartbrick 163076","2023-01-19 02:06:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 02:11:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 02:16:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 02:21:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 02:26:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 02:31:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 02:36:50","3.557"
"Battery for Smartbrick 163076","2023-01-19 02:41:49","3.559"
"Battery for Smartbrick 163076","2023-01-19 02:46:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 02:51:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 02:56:49","3.555"
"Battery for Smartbrick 163076","2023-01-19 03:01:49","3.555"
"Battery for Smartbrick 163076","2023-01-19 03:06:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 03:11:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 03:16:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 03:21:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 03:26:49","3.559"
"Battery for Smartbrick 163076","2023-01-19 03:31:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 03:36:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 03:41:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 03:46:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 03:51:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 03:56:49","3.555"
"Battery for Smartbrick 163076","2023-01-19 04:01:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 04:06:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 04:11:49","3.559"
"Battery for Smartbrick 163076","2023-01-19 04:16:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 04:21:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 04:26:49","3.559"
"Battery for Smartbrick 163076","2023-01-19 04:31:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 04:36:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 04:41:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 04:46:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 04:51:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 04:56:48","3.559"
"Battery for Smartbrick 163076","2023-01-19 05:01:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 05:06:48","3.559"
"Battery for Smartbrick 163076","2023-01-19 05:11:48","3.555"
"Battery for Smartbrick 163076","2023-01-19 05:16:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 05:21:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 05:26:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 05:31:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 05:36:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 05:41:49","3.556"
"Battery for Smartbrick 163076","2023-01-19 05:46:50","3.557"
"Battery for Smartbrick 163076","2023-01-19 05:51:49","3.559"
"Battery for Smartbrick 163076","2023-01-19 05:56:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 06:01:48","3.559"
"Battery for Smartbrick 163076","2023-01-19 06:06:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 06:11:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 06:16:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 06:21:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 06:26:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 06:31:48","3.559"
"Battery for Smartbrick 163076","2023-01-19 06:36:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 06:41:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 06:46:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 06:51:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 06:56:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 07:01:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 07:06:48","3.559"
"Battery for Smartbrick 163076","2023-01-19 07:11:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 07:16:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 07:21:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 07:26:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 07:31:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 07:36:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 07:41:49","3.558"
"Battery for Smartbrick 163076","2023-01-19 07:46:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 07:51:48","3.555"
"Battery for Smartbrick 163076","2023-01-19 07:56:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 08:01:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 08:06:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 08:11:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 08:16:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 08:21:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 08:26:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 08:31:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 08:36:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 08:41:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 08:46:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 08:51:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 08:56:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 09:01:48","3.559"
"Battery for Smartbrick 163076","2023-01-19 09:06:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 09:11:48","3.555"
"Battery for Smartbrick 163076","2023-01-19 09:16:48","3.556"
"Battery for Smartbrick 163076","2023-01-19 09:21:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 09:26:48","3.557"
"Battery for Smartbrick 163076","2023-01-19 09:31:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 09:36:48","3.558"
"Battery for Smartbrick 163076","2023-01-19 09:41:49","3.557"
"Battery for Smartbrick 163076","2023-01-19 09:46:48","3.557"
