"Series","Date","Value"
"Battery for Smartbrick 163087","2023-03-18 12:17:02","3.594"
"Battery for Smartbrick 163087","2023-03-18 18:17:01","3.592"
"Battery for Smartbrick 163087","2023-03-19 00:17:01","3.592"
"Battery for Smartbrick 163087","2023-03-19 06:17:00","3.621"
"Battery for Smartbrick 163087","2023-03-19 12:16:59","3.592"
"Battery for Smartbrick 163087","2023-03-19 18:16:58","3.594"
"Battery for Smartbrick 163087","2023-03-20 00:16:57","3.591"
"Battery for Smartbrick 163087","2023-03-20 06:16:57","3.617"
"Battery for Smartbrick 163087","2023-03-20 12:16:55","3.594"
"Battery for Smartbrick 163087","2023-03-20 18:16:54","3.594"
"Battery for Smartbrick 163087","2023-03-22 00:16:50","3.594"
"Battery for Smartbrick 163087","2023-03-22 06:16:50","3.623"
"Battery for Smartbrick 163087","2023-03-22 12:16:48","3.594"
"Battery for Smartbrick 163087","2023-03-22 18:16:47","3.592"
"Battery for Smartbrick 163087","2023-03-23 00:16:47","3.595"
"Battery for Smartbrick 163087","2023-03-23 06:16:46","3.626"
"Battery for Smartbrick 163087","2023-03-23 12:16:45","3.594"
"Battery for Smartbrick 163087","2023-03-23 18:16:44","3.594"
"Battery for Smartbrick 163087","2023-03-24 00:16:43","3.594"
"Battery for Smartbrick 163087","2023-03-24 06:16:44","3.626"
"Battery for Smartbrick 163087","2023-03-24 12:16:41","3.595"
"Battery for Smartbrick 163087","2023-03-24 18:16:41","3.591"
"Battery for Smartbrick 163087","2023-03-25 00:16:41","3.594"
"Battery for Smartbrick 163087","2023-03-25 06:16:39","3.623"
"Battery for Smartbrick 163087","2023-03-25 12:16:39","3.592"
"Battery for Smartbrick 163087","2023-03-25 18:16:37","3.596"
"Battery for Smartbrick 163087","2023-03-26 00:16:36","3.595"
"Battery for Smartbrick 163087","2023-03-26 07:16:36","3.624"
"Battery for Smartbrick 163087","2023-03-26 13:16:34","3.595"
"Battery for Smartbrick 163087","2023-03-26 19:16:34","3.592"
"Battery for Smartbrick 163087","2023-03-27 01:16:33","3.595"
"Battery for Smartbrick 163087","2023-03-27 07:16:33","3.621"
"Battery for Smartbrick 163087","2023-03-27 13:16:32","3.595"
"Battery for Smartbrick 163087","2023-03-27 19:16:30","3.596"
"Battery for Smartbrick 163087","2023-03-28 01:16:29","3.595"
"Battery for Smartbrick 163087","2023-03-28 07:16:29","3.627"
"Battery for Smartbrick 163087","2023-03-28 13:16:28","3.594"
"Battery for Smartbrick 163087","2023-03-28 19:16:27","3.595"
"Battery for Smartbrick 163087","2023-03-29 01:16:26","3.597"
"Battery for Smartbrick 163087","2023-03-29 07:16:25","3.624"
"Battery for Smartbrick 163087","2023-03-29 13:16:24","3.592"
"Battery for Smartbrick 163087","2023-03-29 19:16:25","3.572"
"Battery for Smartbrick 163087","2023-03-30 01:16:22","3.596"
"Battery for Smartbrick 163087","2023-03-30 07:16:22","3.623"
"Battery for Smartbrick 163087","2023-03-30 13:16:21","3.592"
"Battery for Smartbrick 163087","2023-03-30 19:16:20","3.591"
"Battery for Smartbrick 163087","2023-03-31 01:16:19","3.594"
"Battery for Smartbrick 163087","2023-03-31 07:16:19","3.627"
"Battery for Smartbrick 163087","2023-03-31 13:16:17","3.595"
"Battery for Smartbrick 163087","2023-03-31 19:16:16","3.594"
"Battery for Smartbrick 163087","2023-04-01 01:16:15","3.594"
"Battery for Smartbrick 163087","2023-04-01 07:16:16","3.615"
"Battery for Smartbrick 163087","2023-04-01 13:16:14","3.594"
"Battery for Smartbrick 163087","2023-04-01 19:16:13","3.594"
"Battery for Smartbrick 163087","2023-04-02 01:16:13","3.595"
"Battery for Smartbrick 163087","2023-04-02 07:16:12","3.623"
"Battery for Smartbrick 163087","2023-04-02 13:16:10","3.594"
"Battery for Smartbrick 163087","2023-04-02 19:16:10","3.592"
"Battery for Smartbrick 163087","2023-04-03 01:16:09","3.592"
"Battery for Smartbrick 163087","2023-04-03 07:16:08","3.624"
"Battery for Smartbrick 163087","2023-04-03 13:16:07","3.595"
"Battery for Smartbrick 163087","2023-04-03 19:16:06","3.592"
"Battery for Smartbrick 163087","2023-04-04 01:16:05","3.594"
"Battery for Smartbrick 163087","2023-04-04 07:16:05","3.624"
"Battery for Smartbrick 163087","2023-04-04 13:16:03","3.592"
"Battery for Smartbrick 163087","2023-04-04 19:16:03","3.594"
"Battery for Smartbrick 163087","2023-04-05 01:16:02","3.592"
"Battery for Smartbrick 163087","2023-04-05 07:16:02","3.623"
"Battery for Smartbrick 163087","2023-04-05 13:16:02","3.595"
"Battery for Smartbrick 163087","2023-04-05 19:16:00","3.594"
"Battery for Smartbrick 163087","2023-04-06 01:15:58","3.592"
"Battery for Smartbrick 163087","2023-04-06 07:15:58","3.623"
"Battery for Smartbrick 163087","2023-04-06 13:15:57","3.594"
"Battery for Smartbrick 163087","2023-04-06 15:50:40","3.63"
"Battery for Smartbrick 163087","2023-04-06 15:55:40","3.621"
"Battery for Smartbrick 163087","2023-04-06 16:00:40","3.594"
"Battery for Smartbrick 163087","2023-04-06 16:05:45","3.594"
"Battery for Smartbrick 163087","2023-04-06 16:10:41","3.591"
"Battery for Smartbrick 163087","2023-04-06 16:15:41","3.591"
"Battery for Smartbrick 163087","2023-04-06 16:20:41","3.592"
"Battery for Smartbrick 163087","2023-04-06 16:25:43","3.592"
"Battery for Smartbrick 163087","2023-04-06 16:30:41","3.591"
"Battery for Smartbrick 163087","2023-04-06 16:35:42","3.592"
"Battery for Smartbrick 163087","2023-04-06 16:40:43","3.594"
"Battery for Smartbrick 163087","2023-04-06 16:45:42","3.595"
"Battery for Smartbrick 163087","2023-04-06 16:51:07","3.595"
"Battery for Smartbrick 163087","2023-04-06 16:55:41","3.591"
"Battery for Smartbrick 163087","2023-04-06 17:00:41","3.592"
"Battery for Smartbrick 163087","2023-04-06 17:05:41","3.591"
"Battery for Smartbrick 163087","2023-04-06 17:10:45","3.592"
"Battery for Smartbrick 163087","2023-04-06 17:15:44","3.594"
"Battery for Smartbrick 163087","2023-04-06 17:20:44","3.595"
"Battery for Smartbrick 163087","2023-04-06 17:25:45","3.594"
"Battery for Smartbrick 163087","2023-04-06 17:30:45","3.591"
"Battery for Smartbrick 163087","2023-04-06 17:35:49","3.594"
